"","image","specie","group","id","length","area","width","depth","tip_count"
"6095","monocot-sim-198-4-20.rsml.jpg","monocot","198","4",85.38633,133.01134,8.144934,12.0142,68
"6096","monocot-sim-198-5-20.rsml.jpg","monocot","198","5",86.9696,132.72346,6.036733,12.0142,66
"6097","monocot-sim-198-6-20.rsml.jpg","monocot","198","6",97.80693,147.09987,8.094133,12.0142,67
"6098","monocot-sim-198-7-20.rsml.jpg","monocot","198","7",94.640396,144.64453,7.2813334,12.0142,74
"6099","monocot-sim-198-8-20.rsml.jpg","monocot","198","8",78.69766,126.5682,5.266267,12.0142,63
"6100","monocot-sim-198-9-20.rsml.jpg","monocot","198","9",84.21793,131.93607,7.0866,12.0142,66
"6101","monocot-sim-199-1-15.rsml.jpg","monocot","199","1",491.9472,1849.3063,4.961467,21.0312,99
"6102","monocot-sim-199-10-15.rsml.jpg","monocot","199","10",491.54926,1779.1937,5.8928,21.0312,116
"6103","monocot-sim-199-2-15.rsml.jpg","monocot","199","2",480.25473,1785.5946,4.5042667,21.0312,91
"6104","monocot-sim-199-3-15.rsml.jpg","monocot","199","3",432.07092,1649.2559,4.0216665,21.0312,96
"6105","monocot-sim-199-4-15.rsml.jpg","monocot","199","4",481.82108,1788.5156,4.9021997,21.0312,114
"6106","monocot-sim-199-5-15.rsml.jpg","monocot","199","5",510.794,1885.2811,4.8768,21.0312,101
"6107","monocot-sim-199-6-15.rsml.jpg","monocot","199","6",492.59912,1848.9507,5.198533,21.0312,101
"6108","monocot-sim-199-7-15.rsml.jpg","monocot","199","7",488.45047,1745.1493,4.8259997,21.0312,108
"6109","monocot-sim-199-8-14.rsml.jpg","monocot","199","8",423.91754,1622.9076,4.995333,19.5326,95
"6110","monocot-sim-199-9-15.rsml.jpg","monocot","199","9",486.64706,1784.5109,4.842933,21.0312,108
"6111","monocot-sim-2-1-20.rsml.jpg","monocot","2","1",33.3756,65.438866,1.7610667,9.017,20
"6112","monocot-sim-2-10-20.rsml.jpg","monocot","2","10",34.0614,69.2658,2.1251333,9.017,15
"6113","monocot-sim-2-2-20.rsml.jpg","monocot","2","2",35.009666,69.2912,1.5832666,9.017,16
"6114","monocot-sim-2-3-20.rsml.jpg","monocot","2","3",37.803665,73.59227,2.5654,9.017,18
"6115","monocot-sim-2-4-20.rsml.jpg","monocot","2","4",40.267467,75.8698,2.3283334,9.017,20
"6116","monocot-sim-2-5-20.rsml.jpg","monocot","2","5",40.877068,76.2254,2.5061333,9.017,23
"6117","monocot-sim-2-6-20.rsml.jpg","monocot","2","6",37.524265,73.3044,2.4722667,9.017,16
"6118","monocot-sim-2-7-20.rsml.jpg","monocot","2","7",36.770733,72.12753,2.0828,9.017,18
"6119","monocot-sim-2-8-20.rsml.jpg","monocot","2","8",36.499798,71.39093,2.0997334,9.017,16
"6120","monocot-sim-2-9-20.rsml.jpg","monocot","2","9",36.990868,73.524536,2.7093334,9.017,19
"6121","monocot-sim-20-1-20.rsml.jpg","monocot","20","1",69.96007,138.82793,3.8523333,7.5099335,39
"6122","monocot-sim-20-10-20.rsml.jpg","monocot","20","10",65.532,129.20134,3.5644667,7.5183997,31
"6123","monocot-sim-20-2-20.rsml.jpg","monocot","20","2",64.04186,131.11479,3.6068,7.5183997,29
"6124","monocot-sim-20-3-20.rsml.jpg","monocot","20","3",64.532936,130.06493,3.1072667,7.5183997,30
"6125","monocot-sim-20-4-20.rsml.jpg","monocot","20","4",64.8462,133.23993,4.2756667,7.5099335,24
"6126","monocot-sim-20-5-20.rsml.jpg","monocot","20","5",67.25073,132.09694,3.0226,7.5099335,35
"6127","monocot-sim-20-6-20.rsml.jpg","monocot","20","6",56.2864,123.33393,3.7253332,7.5099335,20
"6128","monocot-sim-20-7-20.rsml.jpg","monocot","20","7",54.0004,119.5578,3.5390666,7.5099335,28
"6129","monocot-sim-20-8-20.rsml.jpg","monocot","20","8",62.32313,130.45439,3.4036,7.5099335,34
"6130","monocot-sim-20-9-20.rsml.jpg","monocot","20","9",64.448265,129.14206,3.683,7.5099335,31
"6131","monocot-sim-200-1-20.rsml.jpg","monocot","200","1",110.236,243.39127,4.1148,10.024533,95
"6132","monocot-sim-200-10-20.rsml.jpg","monocot","200","10",106.45987,239.14946,3.937,10.024533,97
"6133","monocot-sim-200-2-20.rsml.jpg","monocot","200","2",114.94347,249.74127,3.81,10.024533,97
"6134","monocot-sim-200-3-20.rsml.jpg","monocot","200","3",107.509735,239.3188,3.5644667,10.024533,93
"6135","monocot-sim-200-4-20.rsml.jpg","monocot","200","4",114.8588,247.777,3.5898666,10.024533,94
"6136","monocot-sim-200-5-20.rsml.jpg","monocot","200","5",112.1664,239.75906,3.302,10.024533,104
"6137","monocot-sim-200-6-20.rsml.jpg","monocot","200","6",120.68387,250.7488,3.5306,10.024533,109
"6138","monocot-sim-200-7-20.rsml.jpg","monocot","200","7",115.65466,251.0282,3.9624,10.024533,89
"6139","monocot-sim-200-8-20.rsml.jpg","monocot","200","8",116.77226,250.34239,3.5221334,10.024533,98
"6140","monocot-sim-200-9-20.rsml.jpg","monocot","200","9",105.9942,230.8606,3.302,10.024533,100
"6141","monocot-sim-201-1-20.rsml.jpg","monocot","201","1",24.4602,44.238335,2.8871334,9.516533,11
"6142","monocot-sim-201-10-20.rsml.jpg","monocot","201","10",28.634266,48.149933,2.6077332,9.516533,16
"6143","monocot-sim-201-2-20.rsml.jpg","monocot","201","2",26.475267,46.295734,2.3537333,9.516533,14
"6144","monocot-sim-201-3-20.rsml.jpg","monocot","201","3",24.985132,44.102867,2.3114,9.516533,12
"6145","monocot-sim-201-4-20.rsml.jpg","monocot","201","4",24.697266,44.196,2.286,9.516533,12
"6146","monocot-sim-201-5-20.rsml.jpg","monocot","201","5",26.966333,46.244934,2.6585333,9.516533,13
"6147","monocot-sim-201-6-20.rsml.jpg","monocot","201","6",26.500666,45.6438,1.8711333,9.516533,12
"6148","monocot-sim-201-7-20.rsml.jpg","monocot","201","7",24.392466,42.756668,2.1336,9.516533,12
"6149","monocot-sim-201-8-20.rsml.jpg","monocot","201","8",25.1714,45.0088,2.0489333,9.516533,13
"6150","monocot-sim-201-9-20.rsml.jpg","monocot","201","9",26.4668,46.0248,3.0310667,9.516533,14
"6151","monocot-sim-202-1-20.rsml.jpg","monocot","202","1",216.3572,631.0545,5.0038,13.0302,105
"6152","monocot-sim-202-10-20.rsml.jpg","monocot","202","10",196.977,585.97797,4.2587333,13.0302,90
"6153","monocot-sim-202-2-20.rsml.jpg","monocot","202","2",216.67047,640.2578,3.9793334,13.0302,89
"6154","monocot-sim-202-3-20.rsml.jpg","monocot","202","3",213.72406,634.6867,4.4958,13.0302,100
"6155","monocot-sim-202-4-20.rsml.jpg","monocot","202","4",210.6676,617.5248,5.5118,13.0302,99
"6156","monocot-sim-202-5-20.rsml.jpg","monocot","202","5",208.44087,622.2915,4.3434,13.0302,102
"6157","monocot-sim-202-6-20.rsml.jpg","monocot","202","6",209.3468,616.9829,4.8683333,13.0302,103
"6158","monocot-sim-202-7-20.rsml.jpg","monocot","202","7",207.27246,621.8428,4.1317334,13.0302,101
"6159","monocot-sim-202-8-20.rsml.jpg","monocot","202","8",216.24713,630.5804,5.503333,13.0302,101
"6160","monocot-sim-202-9-20.rsml.jpg","monocot","202","9",214.40987,634.1364,4.4788666,13.0302,106
"6161","monocot-sim-203-1-17.rsml.jpg","monocot","203","1",330.93658,947.45386,5.4017334,10.024533,131
"6162","monocot-sim-203-10-17.rsml.jpg","monocot","203","10",302.07373,886.82404,4.1232667,10.024533,124
"6163","monocot-sim-203-2-17.rsml.jpg","monocot","203","2",333.76447,947.42847,5.7488666,10.024533,130
"6164","monocot-sim-203-3-17.rsml.jpg","monocot","203","3",337.57446,976.28284,4.7413335,10.024533,122
"6165","monocot-sim-203-4-17.rsml.jpg","monocot","203","4",329.184,956.3439,4.8514,10.024533,123
"6166","monocot-sim-203-5-16.rsml.jpg","monocot","203","5",272.8468,785.1309,4.5974,9.525,110
"6167","monocot-sim-203-6-17.rsml.jpg","monocot","203","6",307.5432,889.71967,5.350933,10.024533,131
"6168","monocot-sim-203-7-17.rsml.jpg","monocot","203","7",327.5076,941.2901,5.4779334,10.024533,136
"6169","monocot-sim-203-8-17.rsml.jpg","monocot","203","8",341.2998,969.1624,5.494867,10.024533,115
"6170","monocot-sim-203-9-16.rsml.jpg","monocot","203","9",279.10367,790.50726,5.1392665,9.525,116
"6171","monocot-sim-204-1-20.rsml.jpg","monocot","204","1",158.03033,399.4658,5.7658,27.5336,94
"6172","monocot-sim-204-10-20.rsml.jpg","monocot","204","10",84.665565,256.5643,7.5178494,27.525557,68
"6173","monocot-sim-204-2-20.rsml.jpg","monocot","204","2",162.433,404.08014,8.424334,27.525133,95
"6174","monocot-sim-204-3-20.rsml.jpg","monocot","204","3",156.6164,398.3736,6.9934664,27.5336,94
"6175","monocot-sim-204-4-20.rsml.jpg","monocot","204","4",139.573,369.52765,4.1994667,27.5336,80
"6176","monocot-sim-204-5-20.rsml.jpg","monocot","204","5",157.08206,397.34912,7.382933,27.5336,89
"6177","monocot-sim-204-6-20.rsml.jpg","monocot","204","6",156.78574,399.19485,8.238067,27.5336,99
"6178","monocot-sim-204-7-20.rsml.jpg","monocot","204","7",146.32939,386.5626,6.917267,27.5336,89
"6179","monocot-sim-204-8-20.rsml.jpg","monocot","204","8",153.1112,396.10452,6.4516,27.5336,86
"6180","monocot-sim-204-9-20.rsml.jpg","monocot","204","9",152.5524,391.96432,5.223933,27.525133,85
"6181","monocot-sim-205-1-19.rsml.jpg","monocot","205","1",823.07904,1722.3589,11.904878,30.031942,318
"6182","monocot-sim-205-10-19.rsml.jpg","monocot","205","10",803.0492,1364.6812,14.757755,30.023884,322
"6183","monocot-sim-205-2-19.rsml.jpg","monocot","205","2",748.2116,1379.403,13.484488,30.039835,282
"6184","monocot-sim-205-3-19.rsml.jpg","monocot","205","3",833.4316,1312.6144,15.830363,30.016432,325
"6185","monocot-sim-205-4-19.rsml.jpg","monocot","205","4",795.14355,1426.2598,13.829791,30.02009,294
"6186","monocot-sim-205-5-19.rsml.jpg","monocot","205","5",796.6302,1695.1022,11.569979,30.027693,287
"6187","monocot-sim-205-6-19.rsml.jpg","monocot","205","6",835.6441,1504.7617,13.888822,30.022722,309
"6188","monocot-sim-205-7-19.rsml.jpg","monocot","205","7",804.28455,1306.8632,15.043337,30.025646,324
"6189","monocot-sim-205-8-19.rsml.jpg","monocot","205","8",775.10626,1394.4724,13.710344,30.015663,295
"6190","monocot-sim-205-9-19.rsml.jpg","monocot","205","9",877.9711,1504.667,14.288965,30.019804,305
"6191","monocot-sim-206-1-14.rsml.jpg","monocot","206","1",781.19916,1167.3931,15.580004,17.513859,249
"6192","monocot-sim-206-10-14.rsml.jpg","monocot","206","10",809.712,1228.2435,15.417799,17.51462,257
"6193","monocot-sim-206-2-14.rsml.jpg","monocot","206","2",780.6997,1159.212,15.942733,17.521063,243
"6194","monocot-sim-206-3-14.rsml.jpg","monocot","206","3",802.7576,1200.8682,15.43464,17.514484,261
"6195","monocot-sim-206-4-14.rsml.jpg","monocot","206","4",774.89984,1150.784,15.778648,17.524712,247
"6196","monocot-sim-206-5-14.rsml.jpg","monocot","206","5",761.3805,1049.6504,16.997046,17.520031,642
"6197","monocot-sim-206-6-14.rsml.jpg","monocot","206","6",783.67755,1086.4161,17.093811,17.504885,416
"6198","monocot-sim-206-7-14.rsml.jpg","monocot","206","7",771.31836,1069.2081,16.863619,17.49579,405
"6199","monocot-sim-206-8-14.rsml.jpg","monocot","206","8",749.583,1048.2123,16.915451,17.512266,369
"6200","monocot-sim-206-9-14.rsml.jpg","monocot","206","9",797.9048,1125.1516,16.329153,17.523968,245
"6201","monocot-sim-207-1-20.rsml.jpg","monocot","207","1",18.3642,43.97587,2.3876,12.022667,10
"6202","monocot-sim-207-10-20.rsml.jpg","monocot","207","10",20.658667,47.61653,2.3537333,12.022667,13
"6203","monocot-sim-207-2-20.rsml.jpg","monocot","207","2",19.193933,46.515865,2.6077332,12.022667,10
"6204","monocot-sim-207-3-20.rsml.jpg","monocot","207","3",19.05,45.652267,1.8626666,12.022667,11
"6205","monocot-sim-207-4-20.rsml.jpg","monocot","207","4",17.78,43.688,3.1326666,12.022667,9
"6206","monocot-sim-207-5-20.rsml.jpg","monocot","207","5",20.836466,47.938267,2.4214666,12.022667,12
"6207","monocot-sim-207-6-20.rsml.jpg","monocot","207","6",18.398067,45.957066,2.3283334,12.022667,11
"6208","monocot-sim-207-7-20.rsml.jpg","monocot","207","7",19.812,45.880867,2.6924,12.022667,12
"6209","monocot-sim-207-8-20.rsml.jpg","monocot","207","8",18.017067,44.3484,1.6848667,12.022667,12
"6210","monocot-sim-207-9-20.rsml.jpg","monocot","207","9",20.7772,47.61653,2.2013333,12.022667,13
"6211","monocot-sim-208-1-20.rsml.jpg","monocot","208","1",30.547733,73.51607,5.5541334,12.022667,23
"6212","monocot-sim-208-10-20.rsml.jpg","monocot","208","10",36.694534,79.34113,5.5118,12.022667,24
"6213","monocot-sim-208-2-20.rsml.jpg","monocot","208","2",33.5026,75.58193,5.8504667,12.022667,23
"6214","monocot-sim-208-3-20.rsml.jpg","monocot","208","3",27.084866,67.73333,3.2173333,12.022667,21
"6215","monocot-sim-208-4-20.rsml.jpg","monocot","208","4",32.935333,70.2056,3.8269334,12.022667,26
"6216","monocot-sim-208-5-20.rsml.jpg","monocot","208","5",30.496933,72.2884,5.1731334,12.022667,22
"6217","monocot-sim-208-6-20.rsml.jpg","monocot","208","6",28.2194,62.7634,2.4891999,12.022667,21
"6218","monocot-sim-208-7-20.rsml.jpg","monocot","208","7",29.768799,70.73053,5.8589334,12.022667,20
"6219","monocot-sim-208-8-20.rsml.jpg","monocot","208","8",31.360533,72.60167,4.9276,12.022667,24
"6220","monocot-sim-208-9-20.rsml.jpg","monocot","208","9",31.5468,70.772865,3.4205334,12.022667,23
"6221","monocot-sim-209-1-20.rsml.jpg","monocot","209","1",357.61505,502.60672,4.6397333,17.018,147
"6222","monocot-sim-209-10-19.rsml.jpg","monocot","209","10",344.41553,469.4174,6.223,16.010466,153
"6223","monocot-sim-209-2-19.rsml.jpg","monocot","209","2",352.3742,500.99808,5.8589334,16.010466,145
"6224","monocot-sim-209-3-20.rsml.jpg","monocot","209","3",372.88892,509.35468,7.112,17.018,162
"6225","monocot-sim-209-4-20.rsml.jpg","monocot","209","4",383.30292,528.2438,6.0028667,17.018,159
"6226","monocot-sim-209-5-20.rsml.jpg","monocot","209","5",390.99066,544.48285,6.460067,17.018,153
"6227","monocot-sim-209-6-20.rsml.jpg","monocot","209","6",382.33774,531.3087,5.5372,17.018,154
"6228","monocot-sim-209-7-20.rsml.jpg","monocot","209","7",359.5116,489.6612,5.3170667,17.018,159
"6229","monocot-sim-209-8-20.rsml.jpg","monocot","209","8",372.43173,499.1862,6.036733,17.018,174
"6230","monocot-sim-209-9-19.rsml.jpg","monocot","209","9",376.41953,523.7311,7.1035333,16.010466,158
"6231","monocot-sim-21-1-20.rsml.jpg","monocot","21","1",60.062534,109.617935,3.1665332,12.0142,25
"6232","monocot-sim-21-10-20.rsml.jpg","monocot","21","10",58.284534,106.44293,2.7178,12.0142,30
"6233","monocot-sim-21-2-20.rsml.jpg","monocot","21","2",64.47366,115.60387,3.7253332,12.0142,35
"6234","monocot-sim-21-3-20.rsml.jpg","monocot","21","3",61.7728,112.35267,3.5983334,12.0142,29
"6235","monocot-sim-21-4-20.rsml.jpg","monocot","21","4",59.5122,110.58313,2.4722667,12.0142,28
"6236","monocot-sim-21-5-20.rsml.jpg","monocot","21","5",61.882866,111.9378,3.2512,12.0142,30
"6237","monocot-sim-21-6-20.rsml.jpg","monocot","21","6",52.078465,96.66393,2.6924,12.0142,26
"6238","monocot-sim-21-7-20.rsml.jpg","monocot","21","7",61.916733,112.58973,3.2258,12.0142,30
"6239","monocot-sim-21-8-20.rsml.jpg","monocot","21","8",60.6806,112.505066,3.1580667,12.0142,31
"6240","monocot-sim-21-9-20.rsml.jpg","monocot","21","9",61.933666,112.64053,3.4205334,12.0142,29
"6241","monocot-sim-210-1-20.rsml.jpg","monocot","210","1",271.82632,922.1321,8.375142,21.024496,396
"6242","monocot-sim-210-10-20.rsml.jpg","monocot","210","10",260.9881,838.5713,8.321929,21.027084,294
"6243","monocot-sim-210-2-20.rsml.jpg","monocot","210","2",270.27634,906.3937,7.8015933,21.018297,422
"6244","monocot-sim-210-3-20.rsml.jpg","monocot","210","3",237.14816,796.8863,8.079529,21.023369,336
"6245","monocot-sim-210-4-20.rsml.jpg","monocot","210","4",284.99106,977.009,8.220456,21.0312,336
"6246","monocot-sim-210-5-20.rsml.jpg","monocot","210","5",261.92786,850.6514,8.346169,21.029879,331
"6247","monocot-sim-210-6-20.rsml.jpg","monocot","210","6",346.43906,1086.4666,8.417983,21.03628,355
"6248","monocot-sim-210-7-20.rsml.jpg","monocot","210","7",246.20993,792.54517,8.265016,21.032537,339
"6249","monocot-sim-210-8-20.rsml.jpg","monocot","210","8",246.83282,847.9396,8.360561,21.02897,323
"6250","monocot-sim-210-9-20.rsml.jpg","monocot","210","9",279.58365,930.16754,7.929906,21.032724,369
"6251","monocot-sim-211-1-15.rsml.jpg","monocot","211","1",772.2531,3447.4573,5.7404,19.5326,171
"6252","monocot-sim-211-10-15.rsml.jpg","monocot","211","10",803.10565,3514.6064,6.3161335,19.5326,186
"6253","monocot-sim-211-2-15.rsml.jpg","monocot","211","2",756.1072,3352.2498,5.6642,19.5326,168
"6254","monocot-sim-211-3-15.rsml.jpg","monocot","211","3",765.7084,3381.231,5.6896,19.5326,163
"6255","monocot-sim-211-4-15.rsml.jpg","monocot","211","4",776.3933,3449.337,5.808133,19.5326,169
"6256","monocot-sim-211-5-15.rsml.jpg","monocot","211","5",724.2725,3322.904,5.571067,19.5326,159
"6257","monocot-sim-211-6-15.rsml.jpg","monocot","211","6",802.3775,3493.931,6.1383333,19.5326,190
"6258","monocot-sim-211-7-15.rsml.jpg","monocot","211","7",778.8148,3380.0034,6.2145333,19.5326,167
"6259","monocot-sim-211-8-15.rsml.jpg","monocot","211","8",819.97974,3608.0107,5.842,19.5326,173
"6260","monocot-sim-211-9-15.rsml.jpg","monocot","211","9",763.41394,3442.2166,5.3594,19.5326,167
"6261","monocot-sim-212-1-20.rsml.jpg","monocot","212","1",47.989067,128.6002,4.7159333,15.019867,28
"6262","monocot-sim-212-10-20.rsml.jpg","monocot","212","10",47.94673,132.41867,4.3772664,15.019867,28
"6263","monocot-sim-212-2-20.rsml.jpg","monocot","212","2",44.416134,120.87013,4.191,15.019867,25
"6264","monocot-sim-212-3-20.rsml.jpg","monocot","212","3",56.1594,151.72267,5.7404,15.019867,29
"6265","monocot-sim-212-4-20.rsml.jpg","monocot","212","4",41.977734,109.965065,5.3170667,15.019867,24
"6266","monocot-sim-212-5-20.rsml.jpg","monocot","212","5",53.678665,145.35573,4.7074666,15.019867,31
"6267","monocot-sim-212-6-20.rsml.jpg","monocot","212","6",48.530933,130.683,6.4854665,15.019867,26
"6268","monocot-sim-212-7-20.rsml.jpg","monocot","212","7",51.943,143.16287,5.5964665,15.019867,25
"6269","monocot-sim-212-8-20.rsml.jpg","monocot","212","8",40.275932,110.87946,3.9454665,15.019867,24
"6270","monocot-sim-212-9-20.rsml.jpg","monocot","212","9",56.2356,149.63986,5.6388,15.019867,34
"6271","monocot-sim-213-1-20.rsml.jpg","monocot","213","1",80.48413,118.34707,5.8166,12.0142,64
"6272","monocot-sim-213-10-20.rsml.jpg","monocot","213","10",85.56413,121.6914,4.9276,12.0142,69
"6273","monocot-sim-213-2-20.rsml.jpg","monocot","213","2",76.91966,111.69227,4.064,12.0142,62
"6274","monocot-sim-213-3-20.rsml.jpg","monocot","213","3",86.3092,122.428,5.8166,12.0142,61
"6275","monocot-sim-213-4-20.rsml.jpg","monocot","213","4",80.73814,116.11186,3.4544,12.0142,74
"6276","monocot-sim-213-5-20.rsml.jpg","monocot","213","5",75.57346,110.2868,3.1241999,12.0142,62
"6277","monocot-sim-213-6-20.rsml.jpg","monocot","213","6",80.81433,117.69513,5.1646667,12.0142,67
"6278","monocot-sim-213-7-20.rsml.jpg","monocot","213","7",92.32053,127.5334,4.7582664,12.0142,71
"6279","monocot-sim-213-8-20.rsml.jpg","monocot","213","8",87.5792,123.58793,4.842933,12.0142,75
"6280","monocot-sim-213-9-20.rsml.jpg","monocot","213","9",84.9376,121.412,4.1740665,12.0142,73
"6281","monocot-sim-214-1-20.rsml.jpg","monocot","214","1",611.251,756.2088,7.611533,16.010466,289
"6282","monocot-sim-214-10-20.rsml.jpg","monocot","214","10",563.12646,705.6035,7.112,16.010466,264
"6283","monocot-sim-214-2-20.rsml.jpg","monocot","214","2",587.4766,724.9922,7.9078665,16.010466,293
"6284","monocot-sim-214-3-20.rsml.jpg","monocot","214","3",564.1594,708.279,6.6632667,16.010466,259
"6285","monocot-sim-214-4-20.rsml.jpg","monocot","214","4",572.6599,712.2583,7.1628,16.010466,266
"6286","monocot-sim-214-5-20.rsml.jpg","monocot","214","5",613.88416,755.99713,7.382933,16.010466,297
"6287","monocot-sim-214-6-20.rsml.jpg","monocot","214","6",584.3016,731.63007,7.459133,16.010466,295
"6288","monocot-sim-214-7-20.rsml.jpg","monocot","214","7",579.882,721.2076,7.2136,16.010466,294
"6289","monocot-sim-214-8-20.rsml.jpg","monocot","214","8",625.05164,769.4422,7.535333,16.010466,282
"6290","monocot-sim-214-9-20.rsml.jpg","monocot","214","9",594.3431,736.7355,7.6454,16.010466,271
"6291","monocot-sim-215-1-20.rsml.jpg","monocot","215","1",526.1721,1209.7058,8.363204,24.012144,403
"6292","monocot-sim-215-10-20.rsml.jpg","monocot","215","10",573.0155,1257.9519,8.1026,24.019934,199
"6293","monocot-sim-215-2-20.rsml.jpg","monocot","215","2",399.0642,974.80646,6.6678386,24.008163,691
"6294","monocot-sim-215-3-20.rsml.jpg","monocot","215","3",448.78775,1051.5409,7.832421,24.02123,891
"6295","monocot-sim-215-4-20.rsml.jpg","monocot","215","4",472.33163,1119.0874,9.264565,24.019594,837
"6296","monocot-sim-215-5-20.rsml.jpg","monocot","215","5",461.6817,1118.4652,8.760375,24.01629,806
"6297","monocot-sim-215-6-20.rsml.jpg","monocot","215","6",512.5049,1217.0245,8.493447,24.013847,569
"6298","monocot-sim-215-7-20.rsml.jpg","monocot","215","7",564.52344,1291.7339,7.3490667,24.019934,190
"6299","monocot-sim-215-8-20.rsml.jpg","monocot","215","8",408.33783,937.3182,7.589579,24.011415,788
"6300","monocot-sim-215-9-20.rsml.jpg","monocot","215","9",571.4398,1327.1372,8.29652,24.014006,284
"6301","monocot-sim-216-1-20.rsml.jpg","monocot","216","1",87.79933,184.64954,5.4356,18.525066,55
"6302","monocot-sim-216-10-20.rsml.jpg","monocot","216","10",86.749466,178.75673,4.8598666,18.525066,51
"6303","monocot-sim-216-2-20.rsml.jpg","monocot","216","2",88.73067,186.06346,5.4779334,18.525066,59
"6304","monocot-sim-216-3-20.rsml.jpg","monocot","216","3",95.851135,187.82454,4.7497997,18.525066,60
"6305","monocot-sim-216-4-20.rsml.jpg","monocot","216","4",91.075935,191.73613,5.960533,18.525066,57
"6306","monocot-sim-216-5-20.rsml.jpg","monocot","216","5",80.27247,177.165,4.461933,18.525066,47
"6307","monocot-sim-216-6-20.rsml.jpg","monocot","216","6",84.548134,181.54227,5.9436,18.525066,46
"6308","monocot-sim-216-7-20.rsml.jpg","monocot","216","7",79.59513,175.39546,5.2154665,18.525066,53
"6309","monocot-sim-216-8-20.rsml.jpg","monocot","216","8",87.968666,187.15567,6.417733,18.525066,50
"6310","monocot-sim-216-9-20.rsml.jpg","monocot","216","9",88.47667,185.8772,3.7846,18.525066,51
"6311","monocot-sim-217-1-20.rsml.jpg","monocot","217","1",248.89928,683.3153,8.344408,22.018753,170
"6312","monocot-sim-217-10-20.rsml.jpg","monocot","217","10",287.13852,772.4902,7.9756,22.0218,98
"6313","monocot-sim-217-2-20.rsml.jpg","monocot","217","2",254.66887,688.66174,7.1712666,22.0218,80
"6314","monocot-sim-217-3-20.rsml.jpg","monocot","217","3",312.37766,789.9569,7.5522666,22.0218,95
"6315","monocot-sim-217-4-20.rsml.jpg","monocot","217","4",300.97305,774.50525,8.0264,22.0218,94
"6316","monocot-sim-217-5-20.rsml.jpg","monocot","217","5",261.1749,700.8947,8.784031,22.014637,194
"6317","monocot-sim-217-6-20.rsml.jpg","monocot","217","6",279.31534,751.7384,8.0518,22.0218,91
"6318","monocot-sim-217-7-20.rsml.jpg","monocot","217","7",289.3822,762.88055,6.773333,22.0218,95
"6319","monocot-sim-217-8-20.rsml.jpg","monocot","217","8",328.64212,825.6693,8.111067,22.0218,94
"6320","monocot-sim-217-9-20.rsml.jpg","monocot","217","9",267.64334,736.09247,8.178902,22.008837,183
"6321","monocot-sim-218-1-16.rsml.jpg","monocot","218","1",779.6851,1798.486,9.678542,19.022642,234
"6322","monocot-sim-218-10-16.rsml.jpg","monocot","218","10",769.39984,2124.3967,7.0273333,19.0246,214
"6323","monocot-sim-218-2-16.rsml.jpg","monocot","218","2",752.94916,2081.3438,7.7046666,19.0246,223
"6324","monocot-sim-218-3-16.rsml.jpg","monocot","218","3",737.09955,2047.223,7.958667,19.0246,220
"6325","monocot-sim-218-4-16.rsml.jpg","monocot","218","4",820.79065,2049.7585,8.853119,19.023,233
"6326","monocot-sim-218-5-16.rsml.jpg","monocot","218","5",782.22974,2117.293,7.9655585,19.02223,246
"6327","monocot-sim-218-6-16.rsml.jpg","monocot","218","6",792.98285,2141.1392,8.169021,19.02647,227
"6328","monocot-sim-218-7-16.rsml.jpg","monocot","218","7",820.0047,2175.3389,8.262383,19.021688,225
"6329","monocot-sim-218-8-16.rsml.jpg","monocot","218","8",759.23987,2093.976,6.841067,19.0246,203
"6330","monocot-sim-218-9-16.rsml.jpg","monocot","218","9",752.8814,2105.0588,7.0188665,19.0246,214
"6331","monocot-sim-219-1-20.rsml.jpg","monocot","219","1",153.81393,385.61432,4.0978665,20.032133,76
"6332","monocot-sim-219-10-20.rsml.jpg","monocot","219","10",150.93527,381.66885,5.7996664,20.032133,74
"6333","monocot-sim-219-2-20.rsml.jpg","monocot","219","2",147.066,378.6378,3.6999333,20.032133,70
"6334","monocot-sim-219-3-20.rsml.jpg","monocot","219","3",163.87233,398.5006,5.6218667,20.032133,81
"6335","monocot-sim-219-4-20.rsml.jpg","monocot","219","4",156.70953,385.4704,5.8504667,20.032133,79
"6336","monocot-sim-219-5-20.rsml.jpg","monocot","219","5",142.15533,374.12506,5.418667,20.032133,67
"6337","monocot-sim-219-6-20.rsml.jpg","monocot","219","6",152.02747,385.60587,5.223933,20.032133,72
"6338","monocot-sim-219-7-20.rsml.jpg","monocot","219","7",146.54106,379.18814,4.9868665,20.032133,78
"6339","monocot-sim-219-8-20.rsml.jpg","monocot","219","8",140.1826,373.95572,5.8589334,20.032133,64
"6340","monocot-sim-219-9-20.rsml.jpg","monocot","219","9",158.71613,395.41873,4.8006,20.032133,75
"6341","monocot-sim-22-1-13.rsml.jpg","monocot","22","1",401.7772,1593.3928,7.7978,17.034933,157
"6342","monocot-sim-22-10-13.rsml.jpg","monocot","22","10",378.1298,1545.4037,6.5108666,17.034933,139
"6343","monocot-sim-22-2-13.rsml.jpg","monocot","22","2",379.56912,1553.9465,6.0113335,17.034933,133
"6344","monocot-sim-22-3-13.rsml.jpg","monocot","22","3",401.0406,1612.6376,6.646333,17.034933,138
"6345","monocot-sim-22-4-13.rsml.jpg","monocot","22","4",364.43073,1469.6779,6.2145333,17.034933,121
