image,tot_root_length,width,depth,direction,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle,tree_size,tree_magnitude,tree_altitude,tree_index,overlap
monocot-sim-270-8-25.rsml,8164.785,46.312668,229.95468,22.774733,11,2142.0,195.31654,0.33899817,0.2538164,423,5795.0,14.222945,0.13044332,36.086075,857,434.0,48.0,0.11059908,0.6378492
monocot-sim-270-9-25.rsml,7990.2593,40.301334,229.95468,22.62379,11,2142.0,195.48714,0.33899817,0.2531985,422,5626.0,13.838618,0.13016845,35.677746,855,433.0,50.0,0.11547344,0.6399144
monocot-sim-271-1-25.rsml,6521.263,62.653336,309.9647,23.031769,11,3013.0,274.4999,0.28300068,0.2913996,365,3298.0,9.593871,0.10325558,43.31484,741,376.0,49.0,0.13031915,0.62014276
monocot-sim-271-10-25.rsml,6334.363,54.44067,309.9647,23.04139,11,3011.0,274.211,0.28300068,0.31138077,350,3145.0,9.480125,0.10307011,44.460293,711,361.0,46.0,0.12742382,0.65789473
monocot-sim-271-2-25.rsml,6159.4673,60.960003,309.9647,22.66851,11,3010.0,274.27368,0.28300068,0.3118319,347,2971.0,9.05608,0.102966465,42.891796,705,358.0,47.0,0.13128492,0.6509357
monocot-sim-271-3-25.rsml,6843.1016,56.134003,309.9647,22.922508,11,3006.0,273.88544,0.28300068,0.31994763,400,3616.0,9.5759,0.103233196,43.549076,811,411.0,49.0,0.11922141,0.6321094
monocot-sim-271-4-25.rsml,6360.7285,56.303333,309.9647,23.237823,11,3016.0,274.7526,0.28300068,0.3115897,361,3151.0,9.247782,0.10326598,43.97341,733,372.0,48.0,0.12903225,0.6370079
monocot-sim-271-5-25.rsml,6617.773,58.843334,309.9647,22.693228,11,3017.0,274.99765,0.28300068,0.3377879,396,3398.0,9.072731,0.10318651,42.886227,803,407.0,52.0,0.12776412,0.6439828
monocot-sim-271-6-25.rsml,6387.7285,60.367336,309.9647,23.172646,11,3006.0,273.83066,0.28300068,0.32203063,368,3178.0,9.1728115,0.102928765,44.4592,747,379.0,51.0,0.13456464,0.6321484
monocot-sim-271-7-25.rsml,6398.165,61.214,309.9647,22.72505,11,3026.0,275.75552,0.28300068,0.31849813,368,3176.0,9.143629,0.102404624,44.060863,747,379.0,51.0,0.13456464,0.6447368
monocot-sim-271-8-25.rsml,6527.8477,60.367336,309.9647,22.811893,11,3010.0,274.18033,0.28300068,0.28711197,374,3314.0,9.3900175,0.1035507,43.688923,759,385.0,45.0,0.116883114,0.6442533
monocot-sim-271-9-25.rsml,6626.178,49.445335,309.9647,23.296741,11,3002.0,273.33624,0.28300068,0.2904197,360,3427.0,10.054125,0.10344808,44.41476,731,371.0,43.0,0.11590297,0.64285713
monocot-sim-272-1-25.rsml,5174.5967,57.827335,154.94,19.801413,11,1425.0,130.339,0.34900096,0.38513693,346,3565.0,10.81176,0.17115146,65.65485,703,357.0,48.0,0.13445379,0.6516308
monocot-sim-272-10-25.rsml,5095.7334,68.072,154.94,20.241625,11,1421.0,129.90916,0.34900096,0.38134807,321,3510.0,11.42284,0.17150074,68.800156,653,332.0,44.0,0.13253012,0.6429091
monocot-sim-272-2-25.rsml,4655.8384,59.859337,154.94,20.259127,11,1427.0,130.45093,0.34900096,0.40898573,287,3080.0,11.222572,0.17480533,64.47489,585,298.0,43.0,0.1442953,0.63718265
monocot-sim-272-3-25.rsml,4951.925,54.271336,154.94,20.629652,11,1424.0,130.14177,0.34900096,0.3422754,314,3363.0,11.21135,0.17116773,64.89482,639,325.0,42.0,0.12923077,0.6596386
monocot-sim-272-4-25.rsml,5323.412,55.626003,154.94,19.813007,11,1424.0,130.07492,0.34900096,0.38693246,352,3710.0,11.058487,0.17069907,68.42836,715,363.0,46.0,0.12672177,0.6753247
monocot-sim-272-5-25.rsml,5459.745,60.198,154.94,19.515253,11,1422.0,129.94002,0.34900096,0.3630984,355,3845.0,11.353255,0.1716798,67.71167,721,366.0,46.0,0.12568305,0.68294317
monocot-sim-272-6-25.rsml,5957.471,69.342,154.94,19.772057,11,1422.0,129.88531,0.34900096,0.38794866,392,4330.0,11.55289,0.17264967,68.13601,795,403.0,53.0,0.13151364,0.6820303
monocot-sim-272-7-25.rsml,5426.2646,52.154667,154.94,20.747166,11,1426.0,130.3401,0.34900096,0.38612634,355,3822.0,11.246541,0.17048499,61.06474,721,366.0,45.0,0.12295082,0.6768414
monocot-sim-272-8-25.rsml,5548.401,62.230003,154.94,19.776182,11,1424.0,130.10017,0.34900096,0.38688478,379,3918.0,10.863589,0.1713618,67.58073,769,390.0,52.0,0.13333334,0.6797221
monocot-sim-272-9-25.rsml,5697.234,58.758667,154.94,20.003881,11,1425.0,130.29318,0.34900096,0.3558143,362,4071.0,11.779035,0.17349105,66.54041,735,373.0,54.0,0.14477211,0.6799747
monocot-sim-273-1-25.rsml,11473.584,77.80867,209.97334,19.194342,4,486.0,122.08113,0.21299994,0.90304434,1319,10308.0,8.328478,0.06877803,57.717804,2642,1323.0,731.0,0.55253214,0.6634744
monocot-sim-273-1-26.rsml,12570.59,81.788,224.95934,19.069101,4,536.0,134.47879,0.21299994,0.90218633,1438,11294.0,8.367652,0.06905874,58.765903,2880,1442.0,745.0,0.5166435,0.6673457
monocot-sim-273-10-23.rsml,10457.061,53.763336,189.90733,18.852196,4,390.0,98.103226,0.21299994,0.97169495,1264,9430.0,7.9625382,0.06706653,59.217117,2532,1268.0,854.0,0.67350155,0.67027026
monocot-sim-273-2-24.rsml,12035.348,73.99867,199.98267,18.908365,4,444.0,111.711975,0.21299994,0.81212395,1397,10879.0,8.295277,0.06848006,58.36649,2798,1401.0,861.0,0.614561,0.67672956
monocot-sim-273-3-23.rsml,10512.252,61.214,189.90733,19.679785,4,383.0,96.460304,0.21299994,0.8853118,1252,9498.0,8.088186,0.06718083,57.30583,2508,1256.0,823.0,0.6552548,0.67559314
monocot-sim-273-4-24.rsml,10892.197,46.56667,199.98267,19.291203,4,431.0,108.439255,0.21299994,0.9708987,1299,9816.0,8.0511465,0.067652315,59.50735,2602,1303.0,803.0,0.6162701,0.6644662
monocot-sim-273-5-25.rsml,11972.926,78.655334,209.97334,18.818233,4,479.0,120.3148,0.21299994,0.78048503,1359,10793.0,8.455971,0.06941654,58.30581,2722,1363.0,751.0,0.55099046,0.67606235
monocot-sim-273-6-24.rsml,10797.499,56.642002,199.98267,18.92976,4,437.0,109.97695,0.21299994,0.97000676,1308,9725.0,7.9186463,0.06736366,60.73996,2620,1312.0,768.0,0.58536583,0.6657572
monocot-sim-273-7-23.rsml,10409.515,57.658,189.90733,19.284687,4,386.0,97.16012,0.21299994,0.8494154,1261,9391.0,7.9467654,0.06748542,58.547005,2526,1265.0,796.0,0.62924904,0.6654838
monocot-sim-273-8-23.rsml,10388.365,63.83867,189.90733,19.37325,4,397.0,99.752945,0.21299994,0.8947791,1251,9355.0,7.985095,0.06759757,57.035095,2506,1255.0,819.0,0.6525896,0.6730361
monocot-sim-273-9-23.rsml,10204.141,66.71734,189.90733,19.000319,4,389.0,98.0821,0.21299994,0.8391943,1244,9188.0,7.88731,0.067775846,58.913322,2492,1248.0,803.0,0.64342946,0.6606162
monocot-sim-274-1-19.rsml,8813.54,67.64867,204.97801,22.696337,4,760.0,190.76004,0.3009998,0.60209507,324,7876.0,24.847218,0.17650199,47.461273,652,328.0,87.0,0.2652439,0.7189427
monocot-sim-274-10-19.rsml,7982.028,86.868004,204.97801,22.561102,4,768.0,192.8697,0.3009998,0.56705993,312,7033.0,23.110735,0.17750336,46.86854,628,316.0,87.0,0.27531645,0.6911692
monocot-sim-274-2-19.rsml,7977.6294,87.122,204.97801,22.990301,4,774.0,194.26715,0.3009998,0.56352484,312,7032.0,23.078726,0.17581739,47.613365,628,316.0,87.0,0.27531645,0.67326254
monocot-sim-274-3-19.rsml,8370.415,78.655334,204.97801,22.688921,4,766.0,192.00885,0.3009998,0.6013832,330,7419.0,23.037518,0.17698117,49.641636,664,334.0,92.0,0.2754491,0.7075862
monocot-sim-274-4-19.rsml,8359.946,82.804,204.97801,22.7959,4,767.0,192.31177,0.3009998,0.58741355,321,7411.0,23.647041,0.17692965,48.459084,646,325.0,90.0,0.2769231,0.71893907
monocot-sim-274-5-19.rsml,8215.365,77.30067,204.97801,22.906809,4,765.0,192.04504,0.3009998,0.56567144,309,7271.0,24.10092,0.17723647,47.578583,622,313.0,82.0,0.26198083,0.70057034
monocot-sim-274-6-19.rsml,8683.512,70.18867,204.97801,22.854406,4,764.0,191.7387,0.3009998,0.5909294,321,7740.0,24.662172,0.17599435,49.52875,646,325.0,91.0,0.28,0.70403993
monocot-sim-274-7-19.rsml,8166.223,81.534004,204.97801,23.118092,4,770.0,192.91624,0.3009998,0.5927466,324,7212.0,22.822714,0.1761928,48.705093,652,328.0,92.0,0.2804878,0.68747044
monocot-sim-274-8-19.rsml,8701.084,78.486,204.97801,22.715841,4,771.0,193.29103,0.3009998,0.5917401,326,7749.0,24.318775,0.17680411,49.594772,656,330.0,93.0,0.28181818,0.7235588
monocot-sim-274-9-19.rsml,8727.585,77.47,204.97801,22.606316,4,767.0,192.19803,0.3009998,0.6149719,333,7776.0,23.900278,0.1762576,48.219566,670,337.0,92.0,0.27299702,0.70218456
monocot-sim-275-1-25.rsml,1608.5344,98.298004,159.93533,21.150877,4,362.0,91.19443,0.21799992,0.39710623,113,1183.0,11.006696,0.09205618,37.361855,230,117.0,67.0,0.5726496,0.4054054
monocot-sim-275-10-25.rsml,1550.0516,96.181335,159.93533,21.393238,4,365.0,92.17858,0.21799992,0.4366547,105,1130.0,11.250831,0.0938432,36.47925,214,109.0,67.0,0.6146789,0.40243903
monocot-sim-275-2-25.rsml,1768.3726,45.974003,159.93533,20.829075,4,316.0,79.61352,0.21799992,0.9249404,142,1371.0,10.210696,0.09019772,47.110996,288,146.0,93.0,0.6369863,0.5308642
monocot-sim-275-3-25.rsml,1734.8427,125.89934,159.93533,21.20679,4,368.0,92.751366,0.21799992,0.41745374,124,1300.0,10.99869,0.093308456,43.271416,252,128.0,72.0,0.5625,0.43951613
monocot-sim-275-4-25.rsml,1687.7234,90.932,159.93533,23.06026,4,355.0,89.30975,0.21799992,0.42728624,124,1268.0,10.72971,0.0901335,40.950603,252,128.0,75.0,0.5859375,0.43958333
monocot-sim-275-5-25.rsml,1713.1072,52.832,159.93533,21.575258,4,311.0,78.41828,0.21799992,0.4427043,126,1337.0,11.106622,0.09294038,40.784725,256,130.0,77.0,0.5923077,0.41682974
monocot-sim-275-6-25.rsml,1577.9827,71.882,159.93533,21.14644,4,344.0,86.79192,0.21799992,0.57711446,114,1170.0,10.796614,0.09217505,47.505642,232,118.0,73.0,0.61864406,0.47252747
monocot-sim-275-7-25.rsml,1517.023,76.11533,159.93533,21.392778,4,354.0,89.277275,0.21799992,0.7027221,102,1107.0,11.371705,0.09417379,42.722626,208,106.0,59.0,0.5566038,0.44110855
monocot-sim-275-8-25.rsml,1572.5117,70.527336,159.93533,21.031301,4,323.0,81.502014,0.21799992,0.44941527,111,1185.0,11.229763,0.09177424,46.96104,226,115.0,71.0,0.6173913,0.46308726
monocot-sim-275-9-25.rsml,1817.7255,117.856,159.93533,21.491282,4,366.0,92.162544,0.21799992,0.4058034,133,1382.0,10.895299,0.0902721,43.59811,270,137.0,91.0,0.66423357,0.5009597
monocot-sim-276-1-10.rsml,5062.238,64.431335,149.94467,22.834888,4,530.0,133.11292,0.3139997,0.40732962,188,4426.0,24.094608,0.21052057,47.58447,380,192.0,57.0,0.296875,0.6480892
monocot-sim-276-10-10.rsml,5083.867,61.04467,149.94467,22.714254,4,530.0,133.0124,0.3139997,0.4077089,188,4455.0,24.211798,0.21040238,46.52821,380,192.0,57.0,0.296875,0.67635506
monocot-sim-276-2-10.rsml,5082.4136,68.664665,149.94467,22.621992,4,526.0,132.16339,0.3139997,0.41109326,188,4451.0,24.222126,0.20985933,48.24058,380,192.0,57.0,0.296875,0.63935745
monocot-sim-276-3-10.rsml,4884.5996,72.72867,149.94467,23.134003,4,530.0,133.34052,0.3139997,0.40663457,188,4249.0,23.14488,0.20952919,46.501064,380,192.0,57.0,0.296875,0.6352459
monocot-sim-276-4-10.rsml,4880.9795,57.573334,149.94467,22.49861,4,526.0,132.27122,0.3139997,0.41062856,188,4252.0,23.148376,0.21069966,46.729267,380,192.0,57.0,0.296875,0.66121113
monocot-sim-276-5-10.rsml,4919.8335,58.589336,149.94467,22.75806,4,527.0,132.21024,0.3139997,0.4109996,188,4293.0,23.356344,0.21117395,46.581524,380,192.0,57.0,0.296875,0.62854826
monocot-sim-276-6-10.rsml,5084.038,72.55933,149.94467,22.869884,4,528.0,132.878,0.3139997,0.40850282,188,4444.0,24.215565,0.20969501,48.15723,380,192.0,57.0,0.296875,0.6532258
monocot-sim-276-7-10.rsml,4798.574,66.294,149.94467,23.29083,4,529.0,132.8915,0.3139997,0.40842143,188,4166.0,22.696854,0.20997913,44.273537,380,192.0,57.0,0.296875,0.6490228
monocot-sim-276-8-10.rsml,4836.9683,64.516,149.94467,23.01512,4,529.0,132.8397,0.3139997,0.4084319,188,4201.0,22.902182,0.21161072,47.119156,380,192.0,57.0,0.296875,0.6630884
monocot-sim-276-9-10.rsml,5156.3545,64.60067,149.94467,22.89413,4,527.0,132.5937,0.3139997,0.40932113,188,4522.0,24.606277,0.21158807,49.154934,380,192.0,57.0,0.296875,0.68199843
monocot-sim-277-1-25.rsml,342.03564,8.128,99.99133,21.980993,3,294.0,98.866104,0.20900013,0.35348552,7,42.0,6.49105,0.083104014,15.003166,17,10.0,7.0,0.7,0.14285715
monocot-sim-277-10-25.rsml,376.4282,14.224001,99.99133,23.608301,3,295.0,98.973114,0.20900013,0.098630965,11,75.0,7.228076,0.08283205,31.956215,25,14.0,7.0,0.5,0.09090909
monocot-sim-277-2-25.rsml,395.01602,19.219334,99.99133,22.213531,3,294.0,98.92778,0.20900013,0.1302092,13,92.0,7.5563602,0.07931764,31.505781,29,16.0,7.0,0.4375,0.102564104
monocot-sim-277-3-25.rsml,378.3524,23.368,99.99133,21.643625,3,296.0,99.41019,0.20900013,0.11040322,10,74.0,8.012187,0.08566377,33.64832,23,13.0,7.0,0.53846157,0.13333334
monocot-sim-277-4-25.rsml,346.54788,21.505335,99.99133,22.466293,3,295.0,99.1164,0.20900013,0.11543803,6,46.0,8.199772,0.08673919,34.844265,15,9.0,5.0,0.5555556,0.055555556
monocot-sim-277-5-25.rsml,397.01965,18.542,99.99133,23.971134,3,297.0,99.62732,0.20900013,0.08914272,12,92.0,8.178147,0.08260787,31.130938,27,15.0,8.0,0.53333336,0.055555556
monocot-sim-277-6-25.rsml,370.69855,15.832667,99.99133,23.745531,3,295.0,99.00053,0.20900013,0.15888776,10,68.0,7.3696966,0.08110014,34.50052,23,13.0,7.0,0.53846157,0.1
monocot-sim-277-7-25.rsml,366.9527,13.462001,99.99133,22.477186,3,294.0,98.81627,0.20900013,0.1942693,9,66.0,7.8337684,0.08173966,38.05655,21,12.0,6.0,0.5,0.14814815
monocot-sim-277-8-25.rsml,407.20554,28.194,99.99133,23.144705,3,297.0,99.8435,0.20900013,0.35071793,15,101.0,7.1783404,0.08248936,22.889212,33,18.0,10.0,0.5555556,0.22222222
monocot-sim-277-9-25.rsml,354.99326,11.43,99.99133,23.066668,3,293.0,98.45828,0.20900013,0.11174422,8,53.0,7.452297,0.080685765,34.030746,19,11.0,6.0,0.54545456,0.0
monocot-sim-278-1-22.rsml,4779.6553,120.65,324.95068,22.839788,2,643.0,322.2644,0.32100046,0.2217556,117,4075.0,35.342957,0.23102938,41.944,236,119.0,61.0,0.5126051,0.3693444
monocot-sim-278-10-22.rsml,4914.5566,109.728004,324.95068,22.916718,2,642.0,321.72296,0.32100046,0.23887634,124,4207.0,34.444447,0.2275797,41.049545,250,126.0,65.0,0.515873,0.41109154
monocot-sim-278-2-22.rsml,5125.55,87.545334,324.95068,23.40232,2,636.0,318.50974,0.32100046,0.23424034,122,4419.0,36.791233,0.23018374,39.473423,246,124.0,64.0,0.516129,0.4219949
monocot-sim-278-3-22.rsml,4574.482,120.142006,324.95068,22.915085,2,643.0,322.45407,0.32100046,0.2150288,113,3872.0,34.774998,0.22969292,42.468075,228,115.0,62.0,0.53913045,0.3791423
monocot-sim-278-4-22.rsml,4956.743,111.08267,324.95068,22.604084,2,643.0,322.1538,0.32100046,0.23077911,122,4248.0,35.34784,0.23006922,37.962803,246,124.0,67.0,0.5403226,0.39911893
monocot-sim-278-5-22.rsml,4632.779,103.54734,324.95068,23.251654,2,633.0,317.35815,0.32100046,0.22612473,117,3930.0,34.171474,0.23326093,42.217937,236,119.0,61.0,0.5126051,0.37842953
monocot-sim-278-6-22.rsml,4597.7334,105.57934,324.95068,23.006468,2,643.0,322.40225,0.32100046,0.22412905,115,3888.0,34.373295,0.22861551,38.256153,232,117.0,60.0,0.51282054,0.35795453
monocot-sim-278-7-22.rsml,4875.1943,116.332,324.95068,22.750948,2,641.0,321.31973,0.32100046,0.21060583,110,4176.0,38.47777,0.2304201,41.774853,222,112.0,58.0,0.51785713,0.38086477
monocot-sim-278-8-22.rsml,5255.106,92.87933,324.95068,22.583017,2,635.0,318.26132,0.32100046,0.23081267,120,4556.0,38.488194,0.22995521,42.818436,242,122.0,62.0,0.5081967,0.4668346
monocot-sim-278-9-23.rsml,4999.841,78.40134,344.932,23.028294,2,671.0,336.42386,0.32100046,0.2179251,120,4263.0,36.05827,0.23070692,42.532337,242,122.0,62.0,0.5081967,0.44760212
monocot-sim-279-1-25.rsml,3761.5664,88.646,189.992,19.660849,4,717.0,179.88104,0.27599937,0.47612765,261,2903.0,11.655336,0.17292733,61.84628,526,265.0,79.0,0.2981132,0.5944657
monocot-sim-279-10-25.rsml,4556.8823,90.25467,189.90733,19.6281,4,701.0,175.99274,0.27599937,0.4875775,304,3677.0,12.674055,0.17641184,58.670258,612,308.0,92.0,0.2987013,0.6220657
monocot-sim-279-2-25.rsml,4479.951,119.97267,189.90733,19.859478,4,713.0,179.03261,0.27599937,0.44632322,303,3602.0,12.421846,0.17673278,59.034447,610,307.0,88.0,0.28664497,0.6119403
monocot-sim-279-3-25.rsml,3862.5369,102.02334,189.90733,20.455137,4,722.0,180.93263,0.27599937,0.46943837,255,2997.0,12.309038,0.17857,62.438705,514,259.0,75.0,0.28957528,0.5672897
monocot-sim-279-4-25.rsml,4313.1714,101.17667,189.992,19.361267,4,699.0,175.11682,0.27599937,0.4825169,296,3458.0,12.205081,0.17708251,64.67142,596,300.0,89.0,0.29666665,0.62085694
monocot-sim-279-5-25.rsml,4285.4507,84.582,189.992,18.997263,4,712.0,178.35608,0.27599937,0.44604272,291,3416.0,12.275005,0.17834088,60.318996,586,295.0,82.0,0.2779661,0.58476657
monocot-sim-279-6-25.rsml,4016.0896,76.79267,189.992,19.585678,4,706.0,177.01353,0.27599937,1.0963101,280,3160.0,11.814408,0.17651911,61.801388,564,284.0,79.0,0.278169,0.60556036
monocot-sim-279-7-25.rsml,4376.528,115.14667,189.90733,19.225668,4,726.0,182.2658,0.27599937,0.45493883,295,3490.0,12.364285,0.1751055,64.1365,594,299.0,90.0,0.30100334,0.552
monocot-sim-279-8-25.rsml,3819.557,66.886665,189.992,20.077185,4,718.0,180.07405,0.27599937,0.55418724,259,2967.0,11.966257,0.17582951,56.72428,522,263.0,94.0,0.35741445,0.57369405
monocot-sim-279-9-25.rsml,4294.261,78.06267,189.992,19.699316,4,702.0,176.16281,0.27599937,0.48440886,292,3427.0,12.293187,0.17645952,60.97617,588,296.0,86.0,0.29054055,0.63316995
monocot-sim-28-1-20.rsml,3538.436,49.022003,139.95401,23.171991,8,653.0,82.42628,0.2400002,0.4043633,197,2765.0,14.61434,0.17714848,31.162788,402,205.0,47.0,0.2292683,0.58323497
monocot-sim-28-10-20.rsml,3530.6924,39.624,139.95401,22.247227,8,652.0,82.02842,0.2400002,0.3976655,191,2759.0,15.0495615,0.17722681,30.845968,390,199.0,45.0,0.22613065,0.5954923
monocot-sim-28-2-19.rsml,3066.1694,40.386,129.96333,23.241703,8,584.0,73.6483,0.24000013,0.422322,181,2378.0,13.684984,0.17748383,30.441252,370,189.0,47.0,0.24867725,0.5943775
monocot-sim-28-3-20.rsml,3248.8794,43.688,139.95401,22.82587,8,651.0,82.13248,0.2400002,0.41596988,193,2488.0,13.429123,0.17548388,30.7995,394,201.0,46.0,0.22885571,0.56855345
monocot-sim-28-4-20.rsml,3431.6519,39.878002,139.95401,22.533417,8,653.0,82.26553,0.2400002,0.41148683,198,2660.0,14.007718,0.17797509,30.882755,404,206.0,49.0,0.23786408,0.59375
monocot-sim-28-5-20.rsml,3560.6406,49.36067,139.95401,22.644505,8,654.0,82.42344,0.2400002,0.41499415,197,2784.0,14.727165,0.17643957,30.027615,402,205.0,47.0,0.2292683,0.5835267
monocot-sim-28-6-20.rsml,3751.867,49.784,139.95401,22.866581,8,656.0,82.68077,0.2400002,0.40262675,203,2981.0,15.223749,0.17806785,31.212599,414,211.0,48.0,0.22748815,0.5900552
monocot-sim-28-7-20.rsml,3548.1519,38.862,139.95401,22.973978,8,654.0,82.21127,0.2400002,0.4137009,202,2768.0,14.309218,0.1765119,31.3953,412,210.0,47.0,0.22380953,0.57526255
monocot-sim-28-8-20.rsml,3424.0442,45.80467,139.95401,22.813324,8,656.0,82.84578,0.2400002,0.3732147,183,2663.0,15.088954,0.17840998,31.18126,374,191.0,44.0,0.2303665,0.614532
monocot-sim-28-9-20.rsml,3446.111,45.29667,139.95401,23.060059,8,652.0,82.11548,0.2400002,0.4081791,189,2685.0,14.757604,0.17752847,31.265253,386,197.0,41.0,0.20812182,0.57785887
monocot-sim-280-1-25.rsml,567.85645,32.427334,159.93533,22.973074,2,217.0,109.21519,0.23800015,0.43382987,29,335.0,12.049178,0.09793295,50.853,60,31.0,29.0,0.9354839,0.15126051
monocot-sim-280-10-25.rsml,500.07343,41.74067,159.93533,23.075571,2,223.0,112.4815,0.23800015,0.17825371,21,265.0,13.100495,0.09990421,47.508663,44,23.0,21.0,0.9130435,0.13978495
monocot-sim-280-2-25.rsml,391.72568,35.390667,159.93533,23.084925,2,222.0,111.745544,0.23800015,0.12255027,13,161.0,12.94112,0.099876024,53.41274,28,15.0,14.0,0.93333334,0.056603774
monocot-sim-280-3-25.rsml,520.0436,45.72,159.93533,23.78927,2,223.0,112.37332,0.23800015,0.20796625,21,285.0,14.06176,0.09860431,51.592606,44,23.0,22.0,0.95652175,0.21505377
monocot-sim-280-4-25.rsml,380.94608,34.798,159.93533,22.469496,2,215.0,108.34612,0.23800015,0.11268992,11,157.0,14.932165,0.10098648,56.74432,24,13.0,12.0,0.9230769,0.06122449
monocot-sim-280-5-25.rsml,394.7852,17.864668,159.93533,23.842573,2,218.0,109.58171,0.23800015,0.14619885,17,166.0,10.330692,0.10225002,45.84507,36,19.0,18.0,0.94736844,0.15384616
monocot-sim-280-6-25.rsml,529.1304,36.237335,159.93533,22.270662,2,220.0,110.9584,0.23800015,0.21447232,26,297.0,11.815908,0.09488239,48.365135,54,28.0,27.0,0.96428573,0.10909091
monocot-sim-280-7-25.rsml,355.34143,39.285336,159.93533,23.385458,2,223.0,112.227264,0.23800015,0.10504319,9,127.0,14.542989,0.102952294,51.933018,20,11.0,10.0,0.90909094,0.048780486
monocot-sim-280-8-25.rsml,518.3161,33.02,159.93533,24.10891,2,221.0,111.47349,0.23800015,0.45135364,22,287.0,13.425867,0.09849146,48.55276,46,24.0,23.0,0.9583333,0.15306123
monocot-sim-280-9-25.rsml,553.0615,44.78867,159.93533,23.45383,2,223.0,112.49759,0.23800015,0.22268367,28,314.0,11.716654,0.09748938,48.477474,58,30.0,28.0,0.93333334,0.20869565
monocot-sim-281-1-25.rsml,4837.1406,85.344,239.94534,19.930725,8,1588.0,199.10432,0.27599928,0.34096232,285,3086.0,11.383524,0.12083487,63.029545,578,293.0,53.0,0.18088737,0.61205435
monocot-sim-281-10-25.rsml,4611.279,87.20667,239.94534,20.048435,8,1599.0,200.52832,0.27599928,0.3741486,269,2866.0,11.178636,0.12040478,61.49045,546,277.0,49.0,0.1768953,0.58865887
monocot-sim-281-2-25.rsml,4929.511,87.376,239.94534,20.031467,8,1590.0,199.1941,0.27599928,0.35809532,279,3189.0,11.956844,0.11957324,65.99769,566,287.0,53.0,0.18466899,0.63110006
monocot-sim-281-3-25.rsml,5488.3984,71.543335,239.94534,20.178364,8,1580.0,198.0997,0.27599928,0.41321737,331,3725.0,11.79336,0.11959376,63.0614,670,339.0,59.0,0.1740413,0.6267806
monocot-sim-281-4-25.rsml,5191.5127,110.405334,239.94534,20.05222,8,1603.0,200.92307,0.27599928,0.3502041,294,3435.0,12.190914,0.12117268,63.748997,596,302.0,55.0,0.1821192,0.5957944
monocot-sim-281-5-25.rsml,4587.3374,107.10334,239.94534,20.277042,8,1595.0,199.90776,0.27599928,0.39946657,242,2860.0,12.34742,0.12435209,60.917736,492,250.0,42.0,0.168,0.5731822
monocot-sim-281-6-25.rsml,4822.8105,90.847336,239.94534,19.80516,8,1600.0,200.56111,0.27599928,0.38227722,290,3067.0,11.097656,0.12125175,62.89688,588,298.0,55.0,0.18456376,0.58353907
monocot-sim-281-7-25.rsml,4981.461,87.376,239.94534,19.818968,8,1592.0,199.55083,0.27599928,0.45883635,290,3235.0,11.6726055,0.12052202,63.28404,588,298.0,47.0,0.15771812,0.5804878
monocot-sim-281-8-25.rsml,4880.3384,94.403336,239.94534,19.848558,8,1583.0,198.48024,0.27599928,0.373533,275,3144.0,11.972709,0.12175895,64.48108,558,283.0,50.0,0.17667845,0.62092626
monocot-sim-281-9-25.rsml,4556.721,89.662,239.94534,20.31306,8,1598.0,200.52542,0.27599928,0.39542726,259,2820.0,11.399686,0.12363061,61.881886,526,267.0,47.0,0.17602997,0.58976746
monocot-sim-282-1-25.rsml,3495.1292,165.77734,224.95934,21.594189,17,2153.0,127.31272,0.2870005,0.2012038,144,1263.0,9.241754,0.10325864,51.762882,305,161.0,23.0,0.14285715,0.4727955
monocot-sim-282-10-25.rsml,3634.2903,160.274,224.95934,21.359554,17,2173.0,128.2565,0.2870005,0.2041453,164,1379.0,8.865427,0.10309393,52.689053,345,181.0,24.0,0.13259669,0.44227642
monocot-sim-282-2-25.rsml,3884.6394,155.36334,224.95934,20.003006,17,2199.0,130.04436,0.2870005,0.26751867,172,1590.0,9.7318945,0.10343363,55.578846,361,189.0,26.0,0.13756613,0.4953846
monocot-sim-282-3-25.rsml,3706.4875,157.73401,224.95934,21.819746,17,2206.0,130.31863,0.2870005,0.20121947,157,1411.0,9.497274,0.102485776,53.192482,331,174.0,26.0,0.14942528,0.49078727
monocot-sim-282-4-25.rsml,3647.307,139.86934,224.95934,21.160465,17,2117.0,125.063385,0.2870005,0.28015664,148,1444.0,10.278577,0.103468604,50.516193,313,165.0,24.0,0.14545454,0.52513
monocot-sim-282-5-25.rsml,3720.943,171.78867,224.95934,21.406054,17,2180.0,128.75511,0.2870005,0.21061334,171,1447.0,8.959678,0.10308237,55.284397,359,188.0,26.0,0.13829787,0.49609983
monocot-sim-282-6-25.rsml,3646.863,153.83934,224.95934,21.492132,17,2154.0,127.30625,0.2870005,0.19279069,164,1405.0,9.040588,0.102174826,56.105278,345,181.0,26.0,0.1436464,0.46153846
monocot-sim-282-7-25.rsml,3685.2905,151.892,224.95934,21.139027,17,2197.0,129.79582,0.2870005,0.17223729,147,1405.0,10.059592,0.10379801,52.890717,311,164.0,27.0,0.16463415,0.4676259
