image,tot_root_length,width,depth,direction,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals, tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle,tree_size,tree_magnitude,tree_altitude,tree_index,overlap
dicot-sim-21-5-25.rsml,983.4453,19.388668,329.946,22.920097,1,334.0,334.99173,0.5737838,0.2781723,58,620.0,11.180234,0.12130601,29.991415,117,59.0,59.0,1.0,0.41346154
dicot-sim-21-6-25.rsml,1001.1905,14.647334,329.946,22.730839,1,334.0,334.9967,0.5723479,0.29723388,66,630.0,10.09385,0.11645239,29.189667,133,67.0,67.0,1.0,0.38197425
dicot-sim-21-7-25.rsml,989.42365,18.118668,329.946,23.23,1,334.0,334.9992,0.5803958,0.27970278,59,621.0,11.091938,0.11926488,29.947992,119,60.0,60.0,1.0,0.37674418
dicot-sim-21-8-25.rsml,855.75037,16.51,329.946,22.820873,1,334.0,334.9966,0.5656446,0.2564672,47,493.0,11.079865,0.118609995,31.532778,95,48.0,48.0,1.0,0.41317365
dicot-sim-21-9-25.rsml,1049.7592,18.965334,329.946,22.402483,1,334.0,334.9914,0.58912796,0.36883023,63,682.0,11.345521,0.121490136,28.536749,127,64.0,64.0,1.0,0.44351465
dicot-sim-210-1-25.rsml,834.15894,41.23267,224.95934,22.331293,1,229.0,230.0,0.29299754,0.17306833,31,586.0,19.489,0.13171633,39.12013,63,32.0,32.0,1.0,0.21978022
dicot-sim-210-10-25.rsml,817.5557,41.317333,224.95934,23.689196,1,229.0,230.0,0.30264214,0.17178,30,572.0,19.58519,0.13306913,42.79322,61,31.0,31.0,1.0,0.16374269
dicot-sim-210-2-25.rsml,1001.954,44.619335,224.95934,22.98373,1,229.0,229.99942,0.29355028,0.18323237,32,757.0,24.123571,0.13231774,45.498768,65,33.0,33.0,1.0,0.2
dicot-sim-210-3-25.rsml,896.307,44.02667,224.95934,24.082102,1,229.0,229.99586,0.29946396,0.20656835,37,645.0,18.008411,0.1306762,42.120144,75,38.0,38.0,1.0,0.115
dicot-sim-210-4-25.rsml,921.39734,51.477333,224.95934,23.34223,1,229.0,229.99731,0.29650158,0.16748704,30,677.0,23.046669,0.13515615,41.358753,61,31.0,31.0,1.0,0.15979381
dicot-sim-210-5-25.rsml,959.41406,42.672,224.95934,22.28664,1,229.0,230.0,0.29390934,0.16748548,30,712.0,24.3138,0.13619655,42.57814,61,31.0,31.0,1.0,0.19
dicot-sim-210-6-25.rsml,997.55115,49.953335,224.95934,22.208965,1,229.0,229.994,0.2955375,0.17178361,30,749.0,25.585236,0.13207252,45.840534,61,31.0,31.0,1.0,0.20487805
dicot-sim-210-7-25.rsml,879.1672,39.624,224.95934,23.199068,1,229.0,229.99997,0.2974784,0.18423407,33,631.0,19.671734,0.13451827,40.27638,67,34.0,34.0,1.0,0.22279793
dicot-sim-210-8-25.rsml,856.1822,44.111336,224.95934,22.70848,1,229.0,229.99934,0.29446182,0.17178023,30,611.0,20.872757,0.13618505,43.682945,61,31.0,31.0,1.0,0.16949153
dicot-sim-210-9-25.rsml,898.98645,44.873333,224.95934,22.47389,1,229.0,229.99847,0.29359755,0.16748635,30,653.0,22.299595,0.13536327,42.43934,61,31.0,31.0,1.0,0.12432432
dicot-sim-211-1-25.rsml,1888.8828,36.322002,254.93134,22.202568,1,259.0,259.99783,0.58198696,0.3676809,132,1561.0,12.34004,0.123679854,41.57105,265,133.0,133.0,1.0,0.50545454
dicot-sim-211-10-25.rsml,2449.979,41.063335,254.93134,22.601599,1,259.0,259.99643,0.64391196,0.33144867,164,2116.0,13.353555,0.12835531,37.549103,329,165.0,165.0,1.0,0.53103447
dicot-sim-211-2-25.rsml,2375.1804,31.580667,254.93134,21.97431,1,259.0,259.9996,0.66460085,0.30806416,173,2033.0,12.226479,0.12817703,35.98009,347,174.0,174.0,1.0,0.5457064
dicot-sim-211-3-25.rsml,2184.5254,37.084,254.93134,22.477783,1,259.0,259.99988,0.6515316,0.33231518,150,1845.0,12.830168,0.12894323,39.377674,301,151.0,151.0,1.0,0.496063
dicot-sim-211-4-25.rsml,2110.3594,40.216667,254.93134,22.166777,1,259.0,259.99783,0.60589224,0.24959096,131,1778.0,14.124894,0.1319352,38.872932,263,132.0,132.0,1.0,0.5152027
dicot-sim-211-5-25.rsml,1954.1434,50.376667,254.93134,22.187866,1,259.0,259.99854,0.6422191,0.30240458,132,1623.0,12.834429,0.1316448,39.170303,265,133.0,133.0,1.0,0.5375
dicot-sim-211-6-25.rsml,2160.1375,41.317333,254.93134,22.726555,1,259.0,260.0,0.64830047,0.36757857,153,1821.0,12.419196,0.1258893,38.30245,307,154.0,154.0,1.0,0.5171875
dicot-sim-211-7-25.rsml,2111.1433,38.015335,254.93134,23.090294,1,259.0,259.99884,0.63442594,0.34167492,141,1781.0,13.128688,0.12853532,38.911316,283,142.0,142.0,1.0,0.5040917
dicot-sim-211-8-25.rsml,2138.1873,40.555336,254.93134,22.528475,1,259.0,259.99905,0.63189477,0.27607796,150,1803.0,12.521255,0.12964594,41.579197,301,151.0,151.0,1.0,0.5421875
dicot-sim-211-9-25.rsml,2360.0354,50.63067,254.93134,22.611235,1,259.0,259.99905,0.648348,0.3696124,150,2025.0,14.000243,0.13024391,39.012173,301,151.0,151.0,1.0,0.5248869
dicot-sim-212-1-25.rsml,3871.007,73.406006,284.988,22.111145,1,289.0,289.99445,0.6191585,0.30213737,223,3472.0,16.058352,0.14336973,40.981052,447,224.0,224.0,1.0,0.6012601
dicot-sim-212-10-25.rsml,3918.6914,63.923336,284.988,23.191645,1,289.0,289.9994,0.59848493,0.3620127,232,3506.0,15.640911,0.14057247,37.9246,465,233.0,233.0,1.0,0.59753954
dicot-sim-212-2-25.rsml,3891.935,73.06734,284.988,22.81154,1,290.0,290.00003,0.62074876,0.32178146,231,3480.0,15.5927925,0.14345837,38.045563,463,232.0,232.0,1.0,0.6262266
dicot-sim-212-3-25.rsml,3280.775,61.04467,284.988,22.48722,1,289.0,289.99738,0.6023288,0.3459553,201,2889.0,14.879492,0.14356445,40.143593,403,202.0,202.0,1.0,0.56659836
dicot-sim-212-4-25.rsml,3890.3958,71.79733,284.90335,22.633839,1,289.0,289.98413,0.60857624,0.28767624,212,3493.0,16.983072,0.14437209,37.546616,425,213.0,213.0,1.0,0.54703194
dicot-sim-212-5-25.rsml,4304.7393,71.204666,284.988,22.411816,1,289.0,289.99033,0.65347314,0.29882678,240,3890.0,16.72812,0.1445102,40.69445,481,241.0,241.0,1.0,0.6001642
dicot-sim-212-6-25.rsml,4230.04,79.417336,284.90335,22.667118,1,289.0,289.99484,0.62376225,0.29882216,229,3818.0,17.205439,0.14218123,38.219078,459,230.0,230.0,1.0,0.55772495
dicot-sim-212-7-25.rsml,3858.203,69.17267,284.90335,23.38223,1,289.0,289.99014,0.6120049,0.30711842,227,3447.0,15.719,0.1426576,36.793274,455,228.0,228.0,1.0,0.55535716
dicot-sim-212-8-25.rsml,4698.973,91.01667,284.988,23.09107,1,289.0,289.99023,0.6169453,0.29393256,264,4265.0,16.700691,0.14322242,40.09674,529,265.0,265.0,1.0,0.625
dicot-sim-212-9-25.rsml,3217.0803,78.90933,284.988,22.528948,1,289.0,289.9964,0.61704624,0.32075974,185,2834.0,15.822076,0.14360344,38.933014,371,186.0,186.0,1.0,0.53736264
dicot-sim-213-1-25.rsml,1030.9446,53.34,194.90268,19.112373,1,199.0,199.97444,0.44812977,0.4066517,74,793.0,11.229326,0.12652506,66.06077,149,75.0,75.0,1.0,0.43260187
dicot-sim-213-10-25.rsml,958.1756,56.896004,194.90268,18.963102,1,199.0,199.98468,0.4027286,0.331411,62,727.0,12.228881,0.1223077,62.18557,125,63.0,63.0,1.0,0.39543727
dicot-sim-213-2-25.rsml,831.3197,51.646667,194.81801,19.609488,1,199.0,199.8767,0.42134097,0.31779525,52,606.0,12.14313,0.12775594,60.75366,105,53.0,53.0,1.0,0.490991
dicot-sim-213-3-25.rsml,943.20544,47.921333,194.90268,19.545185,1,199.0,199.93126,0.39931637,0.45946315,63,713.0,11.798001,0.12114133,56.63756,127,64.0,64.0,1.0,0.41391942
dicot-sim-213-4-25.rsml,864.1282,42.502666,194.90268,19.19617,1,199.0,199.99983,0.4107888,0.3670435,59,634.0,11.256412,0.12510185,63.390427,119,60.0,60.0,1.0,0.45643154
dicot-sim-213-5-25.rsml,761.3703,43.264668,194.90268,19.462723,1,199.0,199.95244,0.3799713,0.33849877,53,532.0,10.59279,0.12570997,55.714615,107,54.0,54.0,1.0,0.41509435
dicot-sim-213-6-25.rsml,980.8371,57.827335,194.90268,18.04159,1,199.0,199.91983,0.4005956,0.3680735,65,748.0,12.014111,0.122007295,65.32736,131,66.0,66.0,1.0,0.41319445
dicot-sim-213-7-25.rsml,851.9206,56.557335,194.81801,19.094666,1,199.0,199.98943,0.3856497,0.24142963,56,623.0,11.641628,0.12372291,63.17556,113,57.0,57.0,1.0,0.32921812
dicot-sim-213-8-25.rsml,642.3704,37.338,194.90268,17.57785,1,199.0,199.97713,0.37793067,0.3513552,42,421.0,10.533174,0.12355666,65.603516,85,43.0,43.0,1.0,0.39548022
dicot-sim-213-9-25.rsml,1032.1184,46.736,194.90268,18.768307,1,199.0,199.9993,0.41410106,0.37668583,68,796.0,12.237045,0.12230647,59.02039,137,69.0,69.0,1.0,0.46666667
dicot-sim-214-1-25.rsml,533.62085,22.436666,129.96333,23.432808,1,134.0,134.99925,0.51489526,0.48360258,47,376.0,8.481308,0.1316136,65.98167,95,48.0,48.0,1.0,0.31318682
dicot-sim-214-10-25.rsml,534.3399,24.892,129.96333,23.938469,1,134.0,134.99898,0.5056007,0.54534054,53,373.0,7.5347347,0.12678923,60.73607,107,54.0,54.0,1.0,0.3233831
dicot-sim-214-2-25.rsml,644.14154,25.654001,129.96333,22.982317,1,134.0,134.99313,0.5264721,0.6138975,61,477.0,8.346696,0.12974274,63.568768,123,62.0,62.0,1.0,0.35042736
dicot-sim-214-3-25.rsml,600.94727,23.876001,129.96333,22.661863,1,134.0,134.99931,0.5118273,0.63890064,60,436.0,7.7658,0.13001753,66.01065,121,61.0,61.0,1.0,0.35135135
dicot-sim-214-4-25.rsml,598.33887,24.976667,129.96333,22.305456,1,134.0,134.99847,0.53831786,0.61410195,57,433.0,8.12878,0.13153861,61.9866,115,58.0,58.0,1.0,0.32286996
dicot-sim-214-5-25.rsml,601.58575,29.718,129.96333,23.308031,1,134.0,134.99957,0.5187577,0.583668,58,443.0,8.044589,0.12929025,62.72232,117,59.0,59.0,1.0,0.34955752
dicot-sim-214-6-25.rsml,678.613,23.368,129.96333,22.678432,1,134.0,134.99992,0.56342906,0.705234,67,509.0,8.113627,0.12982714,64.3784,135,68.0,68.0,1.0,0.41015625
dicot-sim-214-7-25.rsml,540.567,32.08867,129.96333,21.908323,1,134.0,134.99617,0.5297,0.5643812,53,378.0,7.652281,0.1317937,57.00882,107,54.0,54.0,1.0,0.35
dicot-sim-214-8-25.rsml,519.0983,23.452667,129.96333,23.000603,1,134.0,134.99948,0.49936998,0.51111966,48,361.0,8.002059,0.13236883,61.981693,97,49.0,49.0,1.0,0.33333334
dicot-sim-214-9-25.rsml,609.94806,30.310667,129.96333,22.027561,1,134.0,134.99855,0.5326179,0.60332775,56,446.0,8.48124,0.13043861,65.84839,113,57.0,57.0,1.0,0.3906977
dicot-sim-215-1-25.rsml,163.23521,3.9793334,149.94467,25.025658,1,154.0,154.9983,0.24528384,0.0,1,8.0,8.236906,0.12113472,51.31841,3,2.0,2.0,1.0,0.0
dicot-sim-215-10-25.rsml,173.25102,8.636001,149.94467,22.767076,1,154.0,154.99788,0.24956669,0.11319897,2,18.0,9.126571,0.10010363,68.08894,5,3.0,3.0,1.0,0.0
dicot-sim-215-2-25.rsml,162.12157,2.54,149.94467,25.742903,1,154.0,154.99731,0.24688707,0.0,1,7.0,7.124253,0.109309494,68.19575,3,2.0,2.0,1.0,0.0
dicot-sim-215-3-25.rsml,172.30573,3.302,149.94467,25.321537,1,154.0,154.9953,0.24822456,0.06791942,3,15.0,5.7701416,0.111631036,52.071823,7,4.0,4.0,1.0,0.0
dicot-sim-215-4-25.rsml,170.60916,6.7733335,149.94467,25.853216,1,154.0,154.9988,0.245482,0.06468519,2,14.0,7.805186,0.11720592,53.2961,5,3.0,3.0,1.0,0.0
dicot-sim-215-5-25.rsml,164.0833,2.4553335,149.94467,20.058445,1,154.0,154.99107,0.24267218,0.4527959,2,8.0,4.546115,0.1112531,49.544662,5,3.0,3.0,1.0,0.0
dicot-sim-215-6-25.rsml,165.4596,3.302,149.94467,22.275455,1,154.0,154.99995,0.24661775,0.15093207,2,9.0,5.2298145,0.10002407,58.81625,5,3.0,3.0,1.0,0.0
dicot-sim-215-7-25.rsml,162.49814,2.7093334,149.94467,19.928762,1,154.0,154.99574,0.24473163,0.0,1,7.0,7.502396,0.111609474,69.2886,3,2.0,2.0,1.0,0.0
dicot-sim-215-8-25.rsml,160.75328,1.9473333,149.94467,25.540455,1,154.0,154.99097,0.24199565,0.0,1,5.0,5.7623086,0.10815558,63.46948,3,2.0,2.0,1.0,0.0
dicot-sim-215-9-25.rsml,180.5642,8.805334,149.94467,25.005274,1,154.0,154.9903,0.24508466,0.07546611,3,24.0,8.524635,0.11198351,56.629272,7,4.0,4.0,1.0,0.0
dicot-sim-216-1-25.rsml,484.88962,14.308667,124.968,22.924837,1,129.0,129.9999,0.43105355,0.2329635,23,343.0,15.429988,0.20645458,20.09306,47,24.0,24.0,1.0,0.2
dicot-sim-216-10-25.rsml,383.04095,14.478001,124.968,22.55454,1,129.0,129.99994,0.42984748,0.16625272,17,245.0,14.884765,0.20415027,19.470728,35,18.0,18.0,1.0,0.15789473
dicot-sim-216-2-25.rsml,421.0848,14.986,124.968,22.459269,1,129.0,129.99635,0.46501443,0.20127413,22,278.0,13.231291,0.2118744,20.17935,45,23.0,23.0,1.0,0.25555557
dicot-sim-216-3-25.rsml,520.7932,19.642668,124.968,22.449297,1,129.0,129.99998,0.43099162,0.22688599,24,378.0,16.283049,0.21118978,22.484571,49,25.0,25.0,1.0,0.22321428
dicot-sim-216-4-25.rsml,495.8908,15.748,124.968,23.195482,1,129.0,129.99998,0.46218425,0.20126987,22,354.0,16.631403,0.21456237,20.283066,45,23.0,23.0,1.0,0.17307693
dicot-sim-216-5-25.rsml,401.87668,11.853333,124.968,22.482456,1,129.0,129.99864,0.43302894,0.17961897,19,263.0,14.309369,0.20714986,18.45297,39,20.0,20.0,1.0,0.18072289
dicot-sim-216-6-25.rsml,489.1935,14.986,124.968,22.742838,1,129.0,129.99992,0.44274852,0.21956718,24,347.0,14.966394,0.20868334,20.00511,49,25.0,25.0,1.0,0.20560747
dicot-sim-216-7-25.rsml,545.36664,18.372667,124.968,23.280022,1,129.0,129.99998,0.45242134,0.22688599,24,402.0,17.306946,0.2172383,21.638588,49,25.0,25.0,1.0,0.1724138
dicot-sim-216-8-25.rsml,559.97186,17.356667,124.968,23.131744,1,129.0,129.99612,0.45408025,0.23786975,26,418.0,16.537529,0.2076154,23.597176,53,27.0,27.0,1.0,0.20325203
dicot-sim-216-9-25.rsml,420.56656,13.377334,124.968,22.80304,1,129.0,129.99823,0.4490976,0.21743383,23,279.0,12.63341,0.20920028,21.58169,47,24.0,24.0,1.0,0.16483517
dicot-sim-217-1-18.rsml,26562.795,69.93467,249.936,22.671444,1,254.0,254.99956,2.0008874,0.5596517,1190,25637.0,22.107393,0.22575246,38.6561,2381,1191.0,1191.0,1.0,0.7828957
dicot-sim-217-10-19.rsml,26206.234,81.28,269.91733,22.56959,1,274.0,274.99844,2.1667035,0.57360446,1170,25261.0,22.163448,0.22238223,38.268055,2341,1171.0,1171.0,1.0,0.78477246
dicot-sim-217-2-19.rsml,30010.053,74.84534,269.91733,22.567081,1,274.0,274.99997,2.2889059,0.5639339,1379,28977.0,21.562767,0.2184018,38.914238,2759,1380.0,1380.0,1.0,0.7783001
dicot-sim-217-3-19.rsml,31499.213,75.35333,269.91733,22.563562,1,274.0,274.99783,2.246099,0.57998616,1412,30434.0,22.113468,0.22173734,39.573288,2825,1413.0,1413.0,1.0,0.7886256
dicot-sim-217-4-18.rsml,25948.217,73.49067,249.936,22.704971,1,254.0,254.99794,2.0446525,0.5867083,1204,25028.0,21.339884,0.21676007,38.6021,2409,1205.0,1205.0,1.0,0.7784891
dicot-sim-217-5-18.rsml,26224.545,71.96667,249.936,22.774557,1,254.0,254.99997,1.949868,0.5886128,1212,25271.0,21.427013,0.21302657,38.735184,2425,1213.0,1213.0,1.0,0.7792908
dicot-sim-217-6-18.rsml,27655.45,77.216,249.936,22.63497,1,254.0,254.99992,1.9634193,0.58264923,1268,26673.0,21.60919,0.21746787,37.88237,2537,1269.0,1269.0,1.0,0.78708297
dicot-sim-217-7-18.rsml,28034.936,77.04667,249.936,22.59036,1,254.0,254.99979,1.9838635,0.5926676,1321,27047.0,21.029476,0.21148035,39.276318,2643,1322.0,1322.0,1.0,0.7857049
dicot-sim-217-8-18.rsml,27937.2,73.74467,249.936,22.593798,1,255.0,255.00003,2.0366921,0.5898911,1260,26965.0,21.969997,0.21977234,38.804035,2521,1261.0,1261.0,1.0,0.79240745
dicot-sim-217-9-19.rsml,29708.74,76.454,269.91733,22.554789,1,274.0,274.99994,2.2564878,0.58544374,1354,28683.0,21.738361,0.22027239,38.097626,2709,1355.0,1355.0,1.0,0.7898614
dicot-sim-218-1-25.rsml,441.5701,24.130001,124.968,23.300966,1,130.0,130.0,0.31722066,0.36344376,35,295.0,8.902002,0.10651203,58.038013,71,36.0,36.0,1.0,0.17910448
dicot-sim-218-10-25.rsml,440.1102,23.198668,124.968,23.14593,1,129.0,129.99991,0.30614763,0.39813134,34,292.0,9.12089,0.10526062,61.418427,69,35.0,35.0,1.0,0.264
dicot-sim-218-2-25.rsml,522.49884,32.59667,124.968,21.479155,1,129.0,129.99767,0.3187278,0.34760228,36,375.0,10.902812,0.107119255,58.669495,73,37.0,37.0,1.0,0.20408164
dicot-sim-218-3-25.rsml,531.2722,33.02,124.968,25.169382,1,129.0,129.99196,0.31623137,0.40555832,42,383.0,9.554294,0.10620113,57.897636,85,43.0,43.0,1.0,0.2576687
dicot-sim-218-4-25.rsml,499.229,30.903334,124.968,22.894632,1,129.0,129.99638,0.31844136,0.39460507,38,354.0,9.716648,0.105953865,55.54541,77,39.0,39.0,1.0,0.24503312
dicot-sim-218-5-25.rsml,493.4166,33.274002,124.968,22.533993,1,130.0,130.0,0.31342822,0.37345704,38,343.0,9.563596,0.11000316,54.98829,77,39.0,39.0,1.0,0.24161074
dicot-sim-218-6-25.rsml,483.8378,20.32,124.968,22.206945,1,129.0,129.99757,0.3215436,0.36691374,38,334.0,9.311585,0.10754684,60.77282,77,39.0,39.0,1.0,0.26086956
dicot-sim-218-7-25.rsml,436.1111,20.743334,124.968,23.2681,1,129.0,129.99904,0.3180197,0.41277012,39,288.0,7.849027,0.107864484,49.613106,79,40.0,40.0,1.0,0.2361111
dicot-sim-218-8-25.rsml,474.30786,26.754667,124.968,22.612324,1,129.0,129.99945,0.30808976,0.37656257,39,325.0,8.828421,0.107282914,53.946877,79,40.0,40.0,1.0,0.29452056
dicot-sim-218-9-25.rsml,399.37674,21.505335,124.968,22.485197,1,129.0,129.99786,0.31303722,0.38729718,38,252.0,7.088916,0.1056825,50.095444,77,39.0,39.0,1.0,0.21167883
dicot-sim-219-1-25.rsml,1509.6438,25.738667,214.96867,21.386734,1,219.0,219.99973,0.29785687,0.86033785,164,1208.0,7.863683,0.064075164,43.75883,329,165.0,165.0,1.0,0.471831
dicot-sim-219-10-25.rsml,1345.0515,24.807335,214.96867,22.062765,1,219.0,219.9985,0.31485134,1.1442134,136,1058.0,8.272449,0.069423676,43.442253,273,137.0,137.0,1.0,0.43469387
dicot-sim-219-2-25.rsml,1488.9391,23.960667,214.96867,21.80765,1,219.0,219.99779,0.30924252,1.2618126,159,1189.0,7.9807644,0.065665655,45.464634,319,160.0,160.0,1.0,0.4761062
dicot-sim-219-3-25.rsml,1385.864,27.516668,214.96867,21.603853,1,219.0,219.99704,0.30569732,0.66525155,142,1089.0,8.210331,0.06581989,41.133595,285,143.0,143.0,1.0,0.43887776
dicot-sim-219-4-25.rsml,1469.0514,24.553333,214.96867,21.18603,1,219.0,219.99524,0.30607516,0.9720776,148,1177.0,8.439567,0.06690052,44.07979,297,149.0,149.0,1.0,0.4743833
dicot-sim-219-5-25.rsml,1407.3633,21.420668,214.96867,21.22785,1,219.0,219.98254,0.30667293,0.73176575,155,1109.0,7.6605206,0.06749659,46.293182,311,156.0,156.0,1.0,0.45623836
dicot-sim-219-6-25.rsml,1535.8674,26.077333,214.96867,21.768145,1,219.0,219.98508,0.30691636,0.995449,163,1235.0,8.072897,0.06724493,42.729206,327,164.0,164.0,1.0,0.46746576
dicot-sim-219-7-25.rsml,1373.7638,26.585335,214.96867,20.821907,1,219.0,219.989,0.2969003,0.81186885,151,1079.0,7.6408944,0.065804236,43.90541,303,152.0,152.0,1.0,0.4597701
dicot-sim-219-8-25.rsml,1493.4402,26.585335,214.96867,22.00063,1,219.0,219.99641,0.30697575,0.8308086,157,1198.0,8.111106,0.06579982,49.0248,315,158.0,158.0,1.0,0.4673913
dicot-sim-219-9-25.rsml,1702.873,30.310667,214.96867,22.064098,1,219.0,219.99123,0.3119911,0.877084,181,1382.0,8.192716,0.06665351,44.23459,363,182.0,182.0,1.0,0.4852255
dicot-sim-22-1-25.rsml,5445.3555,50.969334,444.92334,22.366602,1,449.0,449.99966,0.71243995,0.31562218,379,4794.0,13.180353,0.09897702,37.82487,759,380.0,380.0,1.0,0.6385542
dicot-sim-22-10-25.rsml,5080.0493,51.646667,444.92334,22.71503,1,449.0,449.99988,0.70261216,0.35144958,369,4446.0,12.547556,0.09803298,39.123905,739,370.0,370.0,1.0,0.64076436
dicot-sim-22-2-25.rsml,4356.0684,62.314667,444.92334,22.688293,1,449.0,449.99976,0.6654913,0.32158607,305,3746.0,12.806778,0.098641604,38.977417,611,306.0,306.0,1.0,0.64104533
dicot-sim-22-3-25.rsml,5283.6025,55.45667,444.92334,22.35445,1,449.0,449.9967,0.7034534,0.36840034,337,4653.0,14.343043,0.10234522,36.944687,675,338.0,338.0,1.0,0.63791966
dicot-sim-22-4-25.rsml,4749.072,49.530003,444.92334,23.117054,1,449.0,449.99976,0.6809322,0.32044005,306,4136.0,14.049255,0.10321996,35.73704,613,307.0,307.0,1.0,0.6415929
dicot-sim-22-5-25.rsml,5942.4116,49.106667,444.92334,22.927105,1,449.0,449.99918,0.6984768,0.32185853,429,5264.0,12.802826,0.09757532,38.68406,859,430.0,430.0,1.0,0.63577586
dicot-sim-22-6-25.rsml,4354.425,48.683334,444.92334,22.576782,1,449.0,449.9944,0.6840458,0.33791566,309,3739.0,12.635701,0.10092701,38.641735,619,310.0,310.0,1.0,0.6225115
dicot-sim-22-7-25.rsml,5133.505,44.02667,444.92334,22.764282,1,450.0,450.00003,0.7097723,0.37471303,370,4496.0,12.658122,0.09843494,39.138832,741,371.0,371.0,1.0,0.6418663
dicot-sim-22-8-25.rsml,5213.054,54.102,444.92334,22.617636,1,449.0,449.99927,0.69413096,0.30200386,348,4578.0,13.686937,0.09913337,37.85035,697,349.0,349.0,1.0,0.64617395
dicot-sim-22-9-25.rsml,5234.72,63.246002,444.92334,22.604258,1,449.0,449.99286,0.72612506,0.40286064,355,4594.0,13.478109,0.10035323,37.13749,711,356.0,356.0,1.0,0.6444879
dicot-sim-220-1-25.rsml,1500.8645,48.090668,359.918,23.523224,1,364.0,364.99896,0.44345006,0.17354138,50,1109.0,22.717306,0.16352348,45.245796,101,51.0,51.0,1.0,0.27102804
dicot-sim-220-10-25.rsml,1523.4832,48.34467,359.918,22.990993,1,364.0,365.0,0.4527755,0.1812877,53,1129.0,21.858173,0.16315635,41.77477,107,54.0,54.0,1.0,0.24926686
dicot-sim-220-2-25.rsml,1308.7633,51.138668,359.918,22.26898,1,364.0,364.99982,0.44530436,0.15965797,46,918.0,20.516592,0.16152488,47.372696,93,47.0,47.0,1.0,0.2820513
dicot-sim-220-3-25.rsml,1456.1997,48.34467,359.918,22.047764,1,364.0,364.99893,0.4594748,0.17354138,50,1061.0,21.824017,0.16370709,46.529835,101,51.0,51.0,1.0,0.29581994
dicot-sim-220-4-25.rsml,1369.2872,49.868668,359.918,23.243664,1,364.0,364.99814,0.4376812,0.16449612,46,978.0,21.83237,0.16182865,48.488224,93,47.0,47.0,1.0,0.204947
dicot-sim-220-5-25.rsml,1852.2588,54.864002,359.918,23.22099,1,364.0,364.99756,0.45831943,0.17786796,52,1457.0,28.601185,0.16487832,49.87344,105,53.0,53.0,1.0,0.18158568
dicot-sim-220-6-25.rsml,1639.715,43.942,359.918,23.507275,1,364.0,364.9987,0.4482662,0.17613181,50,1248.0,25.494331,0.16739102,49.29912,101,51.0,51.0,1.0,0.2173913
dicot-sim-220-7-25.rsml,1491.0836,47.752003,359.918,23.065655,1,364.0,364.9981,0.45987815,0.16418564,48,1102.0,23.46012,0.16247612,52.344204,97,49.0,49.0,1.0,0.26644737
dicot-sim-220-8-25.rsml,1329.4259,52.493336,359.918,23.686071,1,364.0,364.9999,0.43149993,0.14366199,42,944.0,22.962519,0.16336766,46.217075,85,43.0,43.0,1.0,0.17777778
dicot-sim-220-9-25.rsml,1267.1141,43.857334,359.918,23.662296,1,364.0,364.99988,0.43867725,0.15050304,44,879.0,20.502592,0.16230004,46.893406,89,45.0,45.0,1.0,0.27203065
dicot-sim-221-1-22.rsml,2897.2246,41.571335,229.95468,22.930819,1,234.0,234.99937,2.588661,0.40217534,74,2619.0,35.976017,0.62530273,31.178879,149,75.0,75.0,1.0,0.43875968
dicot-sim-221-10-22.rsml,2660.11,36.83,229.95468,22.391869,1,234.0,234.99655,2.5399237,0.40218148,74,2386.0,32.7718,0.58963007,30.3768,149,75.0,75.0,1.0,0.39137647
dicot-sim-221-2-22.rsml,2642.6182,37.507336,229.95468,22.730642,1,234.0,234.99757,2.5370746,0.40761414,75,2367.0,32.101604,0.57627046,29.803448,151,76.0,76.0,1.0,0.44
dicot-sim-221-3-22.rsml,2507.7764,42.24867,229.95468,22.571646,1,234.0,234.9957,2.4411488,0.41011733,73,2237.0,31.133984,0.5638157,31.9432,147,74.0,74.0,1.0,0.41918296
dicot-sim-221-4-22.rsml,2857.162,40.216667,229.95468,22.74966,1,234.0,234.99991,2.6167426,0.4293481,79,2583.0,33.19193,0.59634715,30.885437,159,80.0,80.0,1.0,0.46296296
dicot-sim-221-5-22.rsml,2962.1963,40.216667,229.95468,22.676798,1,234.0,234.99973,2.646592,0.4120886,75,2688.0,36.362614,0.57428086,32.042084,151,76.0,76.0,1.0,0.4544073
dicot-sim-221-6-22.rsml,2924.645,43.095333,229.95468,22.843716,1,234.0,234.99858,2.6710799,0.4000019,76,2644.0,35.390083,0.596608,30.711824,153,77.0,77.0,1.0,0.4095092
dicot-sim-221-7-22.rsml,2682.8315,40.386,229.95468,22.56127,1,234.0,234.9995,2.6372528,0.40110007,73,2403.0,33.531948,0.6223083,30.25607,147,74.0,74.0,1.0,0.46256238
dicot-sim-221-8-22.rsml,2915.8367,40.809334,229.95468,22.654856,1,234.0,234.99425,2.598564,0.40218654,74,2637.0,36.227604,0.57907027,32.086517,149,75.0,75.0,1.0,0.44976816
dicot-sim-221-9-22.rsml,2820.1763,40.64,229.95468,22.763382,1,234.0,234.99792,2.6044676,0.400003,72,2552.0,35.905266,0.5812274,32.915264,145,73.0,73.0,1.0,0.424
