"","image","specie","group","id","mean_prim_diameter","mean_lat_diameter"
"7865","monocot-sim-357-4-20.rsml","monocot","357","4",0.026999945,0.019696139
"7866","monocot-sim-357-5-20.rsml","monocot","357","5",0.026999945,0.019827813
"7867","monocot-sim-357-6-20.rsml","monocot","357","6",0.026999945,0.019727387
"7868","monocot-sim-357-7-20.rsml","monocot","357","7",0.026999945,0.019931234
"7869","monocot-sim-357-8-20.rsml","monocot","357","8",0.026999945,0.019983387
"7870","monocot-sim-357-9-20.rsml","monocot","357","9",0.026999945,0.01985453
"7871","monocot-sim-358-1-20.rsml","monocot","358","1",0.02090001,0.0137796495
"7872","monocot-sim-358-10-20.rsml","monocot","358","10",0.02090001,0.013957982
"7873","monocot-sim-358-2-20.rsml","monocot","358","2",0.02090001,0.013964772
"7874","monocot-sim-358-3-20.rsml","monocot","358","3",0.02090001,0.013901834
"7875","monocot-sim-358-4-20.rsml","monocot","358","4",0.02090001,0.013970733
"7876","monocot-sim-358-5-20.rsml","monocot","358","5",0.02090001,0.01378781
"7877","monocot-sim-358-6-20.rsml","monocot","358","6",0.02090001,0.014001719
"7878","monocot-sim-358-7-20.rsml","monocot","358","7",0.02090001,0.013760691
"7879","monocot-sim-358-8-20.rsml","monocot","358","8",0.02090001,0.01445147
"7880","monocot-sim-358-9-20.rsml","monocot","358","9",0.02090001,0.013542132
"7881","monocot-sim-359-1-17.rsml","monocot","359","1",0.026100008,0.011303909
"7882","monocot-sim-359-10-17.rsml","monocot","359","10",0.026100008,0.011307589
"7883","monocot-sim-359-2-17.rsml","monocot","359","2",0.026100008,0.011335988
"7884","monocot-sim-359-3-17.rsml","monocot","359","3",0.026100008,0.011322021
"7885","monocot-sim-359-4-17.rsml","monocot","359","4",0.026100008,0.0112478295
"7886","monocot-sim-359-5-17.rsml","monocot","359","5",0.026100008,0.011320091
"7887","monocot-sim-359-6-17.rsml","monocot","359","6",0.026100008,0.011304982
"7888","monocot-sim-359-7-16.rsml","monocot","359","7",0.026100034,0.011315359
"7889","monocot-sim-359-8-17.rsml","monocot","359","8",0.026100008,0.011245174
"7890","monocot-sim-359-9-17.rsml","monocot","359","9",0.026100008,0.011254548
"7891","monocot-sim-36-1-20.rsml","monocot","36","1",0.021699972,0.008548386
"7892","monocot-sim-36-10-20.rsml","monocot","36","10",0.021699972,0.009033724
"7893","monocot-sim-36-2-20.rsml","monocot","36","2",0.021699972,0.009052942
"7894","monocot-sim-36-3-20.rsml","monocot","36","3",0.021699972,0.008895258
"7895","monocot-sim-36-4-20.rsml","monocot","36","4",0.021699972,0.008754694
"7896","monocot-sim-36-5-20.rsml","monocot","36","5",0.021699972,0.008903966
"7897","monocot-sim-36-6-20.rsml","monocot","36","6",0.021699972,0.0087525295
"7898","monocot-sim-36-7-20.rsml","monocot","36","7",0.021699972,0.00880235
"7899","monocot-sim-36-8-20.rsml","monocot","36","8",0.021699972,0.008824255
"7900","monocot-sim-36-9-20.rsml","monocot","36","9",0.021699972,0.008451757
"7901","monocot-sim-360-1-13.rsml","monocot","360","1",0.026700065,0.016392404
"7902","monocot-sim-360-10-13.rsml","monocot","360","10",0.026700065,0.016398959
"7903","monocot-sim-360-2-13.rsml","monocot","360","2",0.026700065,0.016268037
"7904","monocot-sim-360-3-13.rsml","monocot","360","3",0.026700065,0.016263982
"7905","monocot-sim-360-4-13.rsml","monocot","360","4",0.026700065,0.016317545
"7906","monocot-sim-360-5-14.rsml","monocot","360","5",0.026700076,0.01637481
"7907","monocot-sim-360-6-13.rsml","monocot","360","6",0.026700065,0.016389335
"7908","monocot-sim-360-7-13.rsml","monocot","360","7",0.026700065,0.016412249
"7909","monocot-sim-360-8-13.rsml","monocot","360","8",0.026700065,0.01630086
"7910","monocot-sim-360-9-13.rsml","monocot","360","9",0.026700065,0.016295904
"7911","monocot-sim-361-1-13.rsml","monocot","361","1",0.03789995,0.016952822
"7912","monocot-sim-361-10-12.rsml","monocot","361","10",0.03790001,0.016986337
"7913","monocot-sim-361-2-13.rsml","monocot","361","2",0.03789995,0.017024092
"7914","monocot-sim-361-3-13.rsml","monocot","361","3",0.03789995,0.017098684
"7915","monocot-sim-361-4-12.rsml","monocot","361","4",0.03790001,0.017043093
"7916","monocot-sim-361-5-13.rsml","monocot","361","5",0.03789995,0.016976427
"7917","monocot-sim-361-6-12.rsml","monocot","361","6",0.03790001,0.017060017
"7918","monocot-sim-361-7-13.rsml","monocot","361","7",0.03789995,0.01702606
"7919","monocot-sim-361-8-13.rsml","monocot","361","8",0.03789995,0.016960094
"7920","monocot-sim-361-9-12.rsml","monocot","361","9",0.03790001,0.016952476
"7921","monocot-sim-362-1-15.rsml","monocot","362","1",0.030699996,0.016497677
"7922","monocot-sim-362-10-15.rsml","monocot","362","10",0.030699996,0.01662354
"7923","monocot-sim-362-2-15.rsml","monocot","362","2",0.030699996,0.016826322
"7924","monocot-sim-362-3-15.rsml","monocot","362","3",0.030699996,0.016786471
"7925","monocot-sim-362-4-15.rsml","monocot","362","4",0.030699996,0.01673822
"7926","monocot-sim-362-5-15.rsml","monocot","362","5",0.030699996,0.01678998
"7927","monocot-sim-362-6-15.rsml","monocot","362","6",0.030699996,0.016506817
"7928","monocot-sim-362-7-15.rsml","monocot","362","7",0.030699996,0.016709544
"7929","monocot-sim-362-8-15.rsml","monocot","362","8",0.030699996,0.016716212
"7930","monocot-sim-362-9-15.rsml","monocot","362","9",0.030699996,0.016669573
"7931","monocot-sim-363-1-20.rsml","monocot","363","1",0.024800025,0.009050833
"7932","monocot-sim-363-10-20.rsml","monocot","363","10",0.024800025,0.009110107
"7933","monocot-sim-363-2-20.rsml","monocot","363","2",0.024800025,0.009005498
"7934","monocot-sim-363-3-20.rsml","monocot","363","3",0.024800025,0.0090596825
"7935","monocot-sim-363-4-20.rsml","monocot","363","4",0.024800025,0.008984947
"7936","monocot-sim-363-5-20.rsml","monocot","363","5",0.024800025,0.008987484
"7937","monocot-sim-363-6-20.rsml","monocot","363","6",0.024800025,0.009110759
"7938","monocot-sim-363-7-20.rsml","monocot","363","7",0.024800025,0.0090822335
"7939","monocot-sim-363-8-20.rsml","monocot","363","8",0.024800025,0.009199333
"7940","monocot-sim-363-9-20.rsml","monocot","363","9",0.024800025,0.0091209235
"7941","monocot-sim-364-1-20.rsml","monocot","364","1",0.023199944,0.011214845
"7942","monocot-sim-364-10-20.rsml","monocot","364","10",0.023199944,0.011309302
"7943","monocot-sim-364-2-20.rsml","monocot","364","2",0.023199944,0.011276737
"7944","monocot-sim-364-3-20.rsml","monocot","364","3",0.023199944,0.011360209
"7945","monocot-sim-364-4-20.rsml","monocot","364","4",0.023199944,0.011157158
"7946","monocot-sim-364-5-20.rsml","monocot","364","5",0.023199944,0.011287929
"7947","monocot-sim-364-6-20.rsml","monocot","364","6",0.023199944,0.011260784
"7948","monocot-sim-364-7-20.rsml","monocot","364","7",0.023199944,0.0111813815
"7949","monocot-sim-364-8-20.rsml","monocot","364","8",0.023199944,0.011281552
"7950","monocot-sim-364-9-20.rsml","monocot","364","9",0.023199944,0.011109091
"7951","monocot-sim-365-1-15.rsml","monocot","365","1",0.026400002,0.017983468
"7952","monocot-sim-365-10-15.rsml","monocot","365","10",0.026400002,0.017933583
"7953","monocot-sim-365-2-15.rsml","monocot","365","2",0.026400002,0.018208284
"7954","monocot-sim-365-3-15.rsml","monocot","365","3",0.026400002,0.018403219
"7955","monocot-sim-365-4-15.rsml","monocot","365","4",0.026400002,0.017814528
"7956","monocot-sim-365-5-15.rsml","monocot","365","5",0.026400002,0.018120114
"7957","monocot-sim-365-6-15.rsml","monocot","365","6",0.026400002,0.018118829
"7958","monocot-sim-365-7-15.rsml","monocot","365","7",0.026400002,0.018079348
"7959","monocot-sim-365-8-15.rsml","monocot","365","8",0.026400002,0.017977437
"7960","monocot-sim-365-9-15.rsml","monocot","365","9",0.026400002,0.018069165
"7961","monocot-sim-366-1-20.rsml","monocot","366","1",0.02279997,0.013085525
"7962","monocot-sim-366-10-20.rsml","monocot","366","10",0.02279997,0.013125611
"7963","monocot-sim-366-2-20.rsml","monocot","366","2",0.02279997,0.013118336
"7964","monocot-sim-366-3-20.rsml","monocot","366","3",0.02279997,0.01309021
"7965","monocot-sim-366-4-20.rsml","monocot","366","4",0.02279997,0.013010637
"7966","monocot-sim-366-5-20.rsml","monocot","366","5",0.02279997,0.013145136
"7967","monocot-sim-366-6-20.rsml","monocot","366","6",0.02279997,0.013080295
"7968","monocot-sim-366-7-20.rsml","monocot","366","7",0.02279997,0.012986487
"7969","monocot-sim-366-8-20.rsml","monocot","366","8",0.02279997,0.013175684
"7970","monocot-sim-366-9-20.rsml","monocot","366","9",0.02279997,0.013012395
"7971","monocot-sim-367-1-20.rsml","monocot","367","1",0.027900081,0.012856318
"7972","monocot-sim-367-10-20.rsml","monocot","367","10",0.027900081,0.013037967
"7973","monocot-sim-367-2-20.rsml","monocot","367","2",0.027900081,0.012818285
"7974","monocot-sim-367-3-20.rsml","monocot","367","3",0.027900081,0.013019966
"7975","monocot-sim-367-4-20.rsml","monocot","367","4",0.027900081,0.012846925
"7976","monocot-sim-367-5-20.rsml","monocot","367","5",0.027900081,0.012852132
"7977","monocot-sim-367-6-20.rsml","monocot","367","6",0.027900081,0.012874319
"7978","monocot-sim-367-7-20.rsml","monocot","367","7",0.027900081,0.012822525
"7979","monocot-sim-367-8-20.rsml","monocot","367","8",0.027900081,0.012808182
"7980","monocot-sim-367-9-20.rsml","monocot","367","9",0.027900081,0.012915292
"7981","monocot-sim-368-1-20.rsml","monocot","368","1",0.029800024,0.009899943
"7982","monocot-sim-368-10-20.rsml","monocot","368","10",0.029800024,0.009976872
"7983","monocot-sim-368-2-20.rsml","monocot","368","2",0.029800024,0.009906577
"7984","monocot-sim-368-3-20.rsml","monocot","368","3",0.029800024,0.009881188
"7985","monocot-sim-368-4-20.rsml","monocot","368","4",0.029800024,0.009958734
"7986","monocot-sim-368-5-20.rsml","monocot","368","5",0.029800024,0.00986021
"7987","monocot-sim-368-6-20.rsml","monocot","368","6",0.029800024,0.009948866
"7988","monocot-sim-368-7-20.rsml","monocot","368","7",0.029800024,0.009912506
"7989","monocot-sim-368-8-20.rsml","monocot","368","8",0.029800024,0.009849355
"7990","monocot-sim-368-9-20.rsml","monocot","368","9",0.029800024,0.009956757
"7991","monocot-sim-369-1-20.rsml","monocot","369","1",0.020300029,0.01053317
"7992","monocot-sim-369-10-20.rsml","monocot","369","10",0.020300029,0.010738813
"7993","monocot-sim-369-2-20.rsml","monocot","369","2",0.020300029,0.0106262835
"7994","monocot-sim-369-3-20.rsml","monocot","369","3",0.020300029,0.010496227
"7995","monocot-sim-369-4-20.rsml","monocot","369","4",0.020300029,0.01067652
"7996","monocot-sim-369-5-20.rsml","monocot","369","5",0.020300029,0.010584775
"7997","monocot-sim-369-6-20.rsml","monocot","369","6",0.020300029,0.010643827
"7998","monocot-sim-369-7-20.rsml","monocot","369","7",0.020300029,0.010659118
"7999","monocot-sim-369-8-20.rsml","monocot","369","8",0.020300029,0.010673569
"8000","monocot-sim-369-9-20.rsml","monocot","369","9",0.020300029,0.0106440345
"8001","monocot-sim-37-1-20.rsml","monocot","37","1",0.03420006,0.014534232
"8002","monocot-sim-37-10-20.rsml","monocot","37","10",0.03420006,0.014606505
"8003","monocot-sim-37-2-20.rsml","monocot","37","2",0.03420006,0.014522202
"8004","monocot-sim-37-3-20.rsml","monocot","37","3",0.03420006,0.014586235
"8005","monocot-sim-37-4-20.rsml","monocot","37","4",0.03420006,0.014592416
"8006","monocot-sim-37-5-20.rsml","monocot","37","5",0.03420006,0.014626803
"8007","monocot-sim-37-6-20.rsml","monocot","37","6",0.03420006,0.014596839
"8008","monocot-sim-37-7-20.rsml","monocot","37","7",0.03420006,0.014566009
"8009","monocot-sim-37-8-20.rsml","monocot","37","8",0.03420006,0.014575873
"8010","monocot-sim-37-9-20.rsml","monocot","37","9",0.03420006,0.014634167
"8011","monocot-sim-370-1-20.rsml","monocot","370","1",0.020900015,0.012579857
"8012","monocot-sim-370-10-20.rsml","monocot","370","10",0.020900015,0.012521913
"8013","monocot-sim-370-2-20.rsml","monocot","370","2",0.020900015,0.0125566395
"8014","monocot-sim-370-3-20.rsml","monocot","370","3",0.020900015,0.012608898
"8015","monocot-sim-370-4-20.rsml","monocot","370","4",0.020900015,0.0124472985
"8016","monocot-sim-370-5-20.rsml","monocot","370","5",0.020900015,0.012423194
"8017","monocot-sim-370-6-20.rsml","monocot","370","6",0.020900015,0.012505125
"8018","monocot-sim-370-7-20.rsml","monocot","370","7",0.020900015,0.012678144
"8019","monocot-sim-370-8-20.rsml","monocot","370","8",0.020900015,0.012528586
"8020","monocot-sim-370-9-20.rsml","monocot","370","9",0.020900015,0.012490968
"8021","monocot-sim-371-1-20.rsml","monocot","371","1",0.039399974,0.02373066
"8022","monocot-sim-371-10-20.rsml","monocot","371","10",0.039399974,0.023595616
"8023","monocot-sim-371-2-20.rsml","monocot","371","2",0.039399974,0.023786876
"8024","monocot-sim-371-3-20.rsml","monocot","371","3",0.039399974,0.023625804
"8025","monocot-sim-371-4-20.rsml","monocot","371","4",0.039399974,0.02380594
"8026","monocot-sim-371-5-20.rsml","monocot","371","5",0.039399974,0.023571026
"8027","monocot-sim-371-6-20.rsml","monocot","371","6",0.039399974,0.02360921
"8028","monocot-sim-371-7-20.rsml","monocot","371","7",0.039399974,0.023581807
"8029","monocot-sim-371-8-20.rsml","monocot","371","8",0.039399974,0.023477387
"8030","monocot-sim-371-9-20.rsml","monocot","371","9",0.039399974,0.023563601
"8031","monocot-sim-372-1-20.rsml","monocot","372","1",0.031900045,0.015308385
"8032","monocot-sim-372-10-20.rsml","monocot","372","10",0.031900045,0.015035509
"8033","monocot-sim-372-2-20.rsml","monocot","372","2",0.031900045,0.015259994
"8034","monocot-sim-372-3-20.rsml","monocot","372","3",0.031900045,0.01544852
"8035","monocot-sim-372-4-20.rsml","monocot","372","4",0.031900045,0.015526991
"8036","monocot-sim-372-5-20.rsml","monocot","372","5",0.031900045,0.015442166
"8037","monocot-sim-372-6-20.rsml","monocot","372","6",0.031900045,0.015252969
"8038","monocot-sim-372-7-20.rsml","monocot","372","7",0.031900045,0.01568505
"8039","monocot-sim-372-8-20.rsml","monocot","372","8",0.031900045,0.015185575
"8040","monocot-sim-372-9-20.rsml","monocot","372","9",0.031900045,0.01532021
"8041","monocot-sim-373-1-13.rsml","monocot","373","1",0.038499977,0.029366404
"8042","monocot-sim-373-10-13.rsml","monocot","373","10",0.038499977,0.029613977
"8043","monocot-sim-373-2-13.rsml","monocot","373","2",0.038499977,0.029782241
"8044","monocot-sim-373-3-13.rsml","monocot","373","3",0.038499977,0.029813444
"8045","monocot-sim-373-4-13.rsml","monocot","373","4",0.038499977,0.02964252
"8046","monocot-sim-373-5-13.rsml","monocot","373","5",0.038499977,0.029647103
"8047","monocot-sim-373-6-13.rsml","monocot","373","6",0.038499977,0.029490199
"8048","monocot-sim-373-7-13.rsml","monocot","373","7",0.038499977,0.0296146
"8049","monocot-sim-373-8-13.rsml","monocot","373","8",0.038499977,0.029703772
"8050","monocot-sim-373-9-13.rsml","monocot","373","9",0.038499977,0.029788667
"8051","monocot-sim-374-1-20.rsml","monocot","374","1",0.021499984,0.009427164
"8052","monocot-sim-374-10-20.rsml","monocot","374","10",0.021499984,0.009465325
"8053","monocot-sim-374-2-20.rsml","monocot","374","2",0.021499984,0.009365827
"8054","monocot-sim-374-3-20.rsml","monocot","374","3",0.021499984,0.00930279
"8055","monocot-sim-374-4-20.rsml","monocot","374","4",0.021499984,0.009347501
"8056","monocot-sim-374-5-20.rsml","monocot","374","5",0.021499984,0.009268512
"8057","monocot-sim-374-6-20.rsml","monocot","374","6",0.021499984,0.009514918
"8058","monocot-sim-374-7-20.rsml","monocot","374","7",0.021499984,0.009337412
"8059","monocot-sim-374-8-20.rsml","monocot","374","8",0.021499984,0.009398748
"8060","monocot-sim-374-9-20.rsml","monocot","374","9",0.021499984,0.009369815
"8061","monocot-sim-375-1-20.rsml","monocot","375","1",0.027599908,0.010897881
"8062","monocot-sim-375-10-20.rsml","monocot","375","10",0.027599908,0.010774071
"8063","monocot-sim-375-2-20.rsml","monocot","375","2",0.027599908,0.011224553
"8064","monocot-sim-375-3-20.rsml","monocot","375","3",0.027599908,0.011088838
"8065","monocot-sim-375-4-20.rsml","monocot","375","4",0.027599908,0.011077196
"8066","monocot-sim-375-5-20.rsml","monocot","375","5",0.027599908,0.011295422
"8067","monocot-sim-375-6-20.rsml","monocot","375","6",0.027599908,0.010681517
"8068","monocot-sim-375-7-20.rsml","monocot","375","7",0.027599908,0.010616998
"8069","monocot-sim-375-8-20.rsml","monocot","375","8",0.027599908,0.011130167
"8070","monocot-sim-375-9-20.rsml","monocot","375","9",0.027599908,0.0107025225
"8071","monocot-sim-376-1-20.rsml","monocot","376","1",0.038000003,0.026207063
"8072","monocot-sim-376-10-20.rsml","monocot","376","10",0.038000003,0.026234755
"8073","monocot-sim-376-2-20.rsml","monocot","376","2",0.038000003,0.026466358
"8074","monocot-sim-376-3-20.rsml","monocot","376","3",0.038000003,0.025922956
"8075","monocot-sim-376-4-20.rsml","monocot","376","4",0.038000003,0.026011394
"8076","monocot-sim-376-5-20.rsml","monocot","376","5",0.038000003,0.026016604
"8077","monocot-sim-376-6-20.rsml","monocot","376","6",0.038000003,0.026143566
"8078","monocot-sim-376-7-20.rsml","monocot","376","7",0.038000003,0.026236499
"8079","monocot-sim-376-8-20.rsml","monocot","376","8",0.038000003,0.026063778
"8080","monocot-sim-376-9-20.rsml","monocot","376","9",0.038000003,0.026556995
"8081","monocot-sim-377-1-20.rsml","monocot","377","1",0.0238,0.009637788
"8082","monocot-sim-377-10-20.rsml","monocot","377","10",0.0238,0.0095110955
"8083","monocot-sim-377-2-20.rsml","monocot","377","2",0.0238,0.009973316
"8084","monocot-sim-377-3-20.rsml","monocot","377","3",0.0238,0.009969072
"8085","monocot-sim-377-4-20.rsml","monocot","377","4",0.0238,0.009718419
"8086","monocot-sim-377-5-20.rsml","monocot","377","5",0.0238,0.009658756
"8087","monocot-sim-377-6-20.rsml","monocot","377","6",0.0238,0.009990138
"8088","monocot-sim-377-7-20.rsml","monocot","377","7",0.0238,0.009715412
"8089","monocot-sim-377-8-20.rsml","monocot","377","8",0.0238,0.009759941
"8090","monocot-sim-377-9-20.rsml","monocot","377","9",0.0238,0.00977876
"8091","monocot-sim-378-1-20.rsml","monocot","378","1",0.03290008,0.019356072
"8092","monocot-sim-378-10-20.rsml","monocot","378","10",0.03290008,0.019372173
"8093","monocot-sim-378-2-20.rsml","monocot","378","2",0.03290008,0.01921561
"8094","monocot-sim-378-3-20.rsml","monocot","378","3",0.03290008,0.01954436
"8095","monocot-sim-378-4-20.rsml","monocot","378","4",0.03290008,0.019431792
"8096","monocot-sim-378-5-20.rsml","monocot","378","5",0.03290008,0.019181624
"8097","monocot-sim-378-6-20.rsml","monocot","378","6",0.03290008,0.019271629
"8098","monocot-sim-378-7-20.rsml","monocot","378","7",0.03290008,0.01932108
"8099","monocot-sim-378-8-20.rsml","monocot","378","8",0.03290008,0.019380935
"8100","monocot-sim-378-9-20.rsml","monocot","378","9",0.03290008,0.019310681
"8101","monocot-sim-379-1-20.rsml","monocot","379","1",0.03690006,0.015695304
"8102","monocot-sim-379-10-20.rsml","monocot","379","10",0.03690006,0.01585387
"8103","monocot-sim-379-2-20.rsml","monocot","379","2",0.03690006,0.015840588
"8104","monocot-sim-379-3-20.rsml","monocot","379","3",0.03690006,0.016018271
"8105","monocot-sim-379-4-20.rsml","monocot","379","4",0.03690006,0.015951412
"8106","monocot-sim-379-5-20.rsml","monocot","379","5",0.03690006,0.015788961
"8107","monocot-sim-379-6-20.rsml","monocot","379","6",0.03690006,0.015831366
"8108","monocot-sim-379-7-20.rsml","monocot","379","7",0.03690006,0.015998362
"8109","monocot-sim-379-8-20.rsml","monocot","379","8",0.03690006,0.015699793
"8110","monocot-sim-379-9-20.rsml","monocot","379","9",0.03690006,0.015941113
"8111","monocot-sim-38-1-14.rsml","monocot","38","1",0.039200038,0.029497912
"8112","monocot-sim-38-10-14.rsml","monocot","38","10",0.039200038,0.029655324
"8113","monocot-sim-38-2-14.rsml","monocot","38","2",0.039200038,0.02962908
"8114","monocot-sim-38-3-14.rsml","monocot","38","3",0.039200038,0.029570825
"8115","monocot-sim-38-4-14.rsml","monocot","38","4",0.039200038,0.029610474
"8116","monocot-sim-38-5-13.rsml","monocot","38","5",0.039200004,0.029603414
"8117","monocot-sim-38-6-14.rsml","monocot","38","6",0.039200038,0.029436454
"8118","monocot-sim-38-7-14.rsml","monocot","38","7",0.039200038,0.02932559
"8119","monocot-sim-38-8-14.rsml","monocot","38","8",0.039200038,0.029723499
"8120","monocot-sim-38-9-14.rsml","monocot","38","9",0.039200038,0.029544553
"8121","monocot-sim-380-1-20.rsml","monocot","380","1",0.03349993,0.010302416
"8122","monocot-sim-380-10-20.rsml","monocot","380","10",0.03349993,0.010209096
"8123","monocot-sim-380-2-20.rsml","monocot","380","2",0.03349993,0.010220124
"8124","monocot-sim-380-3-20.rsml","monocot","380","3",0.03349993,0.010294127
"8125","monocot-sim-380-4-20.rsml","monocot","380","4",0.03349993,0.010171172
"8126","monocot-sim-380-5-20.rsml","monocot","380","5",0.03349993,0.0101934895
"8127","monocot-sim-380-6-20.rsml","monocot","380","6",0.03349993,0.010201122
"8128","monocot-sim-380-7-20.rsml","monocot","380","7",0.03349993,0.010297741
"8129","monocot-sim-380-8-20.rsml","monocot","380","8",0.03349993,0.01020589
"8130","monocot-sim-380-9-20.rsml","monocot","380","9",0.03349993,0.010258319
"8131","monocot-sim-381-1-20.rsml","monocot","381","1",0.03559992,0.011971809
"8132","monocot-sim-381-10-20.rsml","monocot","381","10",0.03559992,0.011921602
"8133","monocot-sim-381-2-20.rsml","monocot","381","2",0.03559992,0.011875403
"8134","monocot-sim-381-3-20.rsml","monocot","381","3",0.03559992,0.011907354
"8135","monocot-sim-381-4-20.rsml","monocot","381","4",0.03559992,0.011979094
"8136","monocot-sim-381-5-20.rsml","monocot","381","5",0.03559992,0.011972554
"8137","monocot-sim-381-6-20.rsml","monocot","381","6",0.03559992,0.011804742
"8138","monocot-sim-381-7-20.rsml","monocot","381","7",0.03559992,0.011992787
"8139","monocot-sim-381-8-20.rsml","monocot","381","8",0.03559992,0.012006268
"8140","monocot-sim-381-9-20.rsml","monocot","381","9",0.03559992,0.011809887
"8141","monocot-sim-382-1-20.rsml","monocot","382","1",0.0254,0.019271027
"8142","monocot-sim-382-10-20.rsml","monocot","382","10",0.0254,0.019045677
"8143","monocot-sim-382-2-20.rsml","monocot","382","2",0.0254,0.019027127
"8144","monocot-sim-382-3-20.rsml","monocot","382","3",0.0254,0.019161204
"8145","monocot-sim-382-4-20.rsml","monocot","382","4",0.0254,0.019209092
"8146","monocot-sim-382-5-20.rsml","monocot","382","5",0.0254,0.019363835
"8147","monocot-sim-382-6-20.rsml","monocot","382","6",0.0254,0.01941078
"8148","monocot-sim-382-7-20.rsml","monocot","382","7",0.0254,0.019013103
"8149","monocot-sim-382-8-20.rsml","monocot","382","8",0.0254,0.019291444
"8150","monocot-sim-382-9-20.rsml","monocot","382","9",0.0254,0.019240217
"8151","monocot-sim-383-1-20.rsml","monocot","383","1",0.026199983,0.013105297
"8152","monocot-sim-383-10-20.rsml","monocot","383","10",0.026199983,0.0130560715
"8153","monocot-sim-383-2-20.rsml","monocot","383","2",0.026199983,0.013119218
"8154","monocot-sim-383-3-20.rsml","monocot","383","3",0.026199983,0.013101098
"8155","monocot-sim-383-4-20.rsml","monocot","383","4",0.026199983,0.01311029
"8156","monocot-sim-383-5-20.rsml","monocot","383","5",0.026199983,0.013065627
"8157","monocot-sim-383-6-20.rsml","monocot","383","6",0.026199983,0.012892335
"8158","monocot-sim-383-7-20.rsml","monocot","383","7",0.026199983,0.012909216
"8159","monocot-sim-383-8-20.rsml","monocot","383","8",0.026199983,0.012931094
"8160","monocot-sim-383-9-20.rsml","monocot","383","9",0.026199983,0.013062443
"8161","monocot-sim-384-1-20.rsml","monocot","384","1",0.02280001,0.011389495
"8162","monocot-sim-384-10-20.rsml","monocot","384","10",0.02280001,0.011399206
"8163","monocot-sim-384-2-20.rsml","monocot","384","2",0.02280001,0.012018328
"8164","monocot-sim-384-3-20.rsml","monocot","384","3",0.02280001,0.011764496
"8165","monocot-sim-384-4-20.rsml","monocot","384","4",0.02280001,0.011709793
"8166","monocot-sim-384-5-20.rsml","monocot","384","5",0.02280001,0.011502233
"8167","monocot-sim-384-6-20.rsml","monocot","384","6",0.02280001,0.011651673
"8168","monocot-sim-384-7-20.rsml","monocot","384","7",0.02280001,0.011424494
"8169","monocot-sim-384-8-20.rsml","monocot","384","8",0.02280001,0.012401171
"8170","monocot-sim-384-9-20.rsml","monocot","384","9",0.02280001,0.011301473
"8171","monocot-sim-385-1-17.rsml","monocot","385","1",0.037800122,0.013334667
"8172","monocot-sim-385-10-17.rsml","monocot","385","10",0.037800122,0.013343939
"8173","monocot-sim-385-2-17.rsml","monocot","385","2",0.037800122,0.013361623
"8174","monocot-sim-385-3-17.rsml","monocot","385","3",0.037800122,0.0133782625
"8175","monocot-sim-385-4-17.rsml","monocot","385","4",0.037800122,0.013376409
"8176","monocot-sim-385-5-17.rsml","monocot","385","5",0.037800122,0.013316237
"8177","monocot-sim-385-6-18.rsml","monocot","385","6",0.03780014,0.013360281
"8178","monocot-sim-385-7-17.rsml","monocot","385","7",0.037800122,0.013337597
"8179","monocot-sim-385-8-17.rsml","monocot","385","8",0.037800122,0.01333909
"8180","monocot-sim-385-9-18.rsml","monocot","385","9",0.03780014,0.013339782
"8181","monocot-sim-386-1-19.rsml","monocot","386","1",0.029800065,0.020982606
"8182","monocot-sim-386-10-19.rsml","monocot","386","10",0.029800065,0.021082424
"8183","monocot-sim-386-2-19.rsml","monocot","386","2",0.029800065,0.02111566
"8184","monocot-sim-386-3-19.rsml","monocot","386","3",0.029800065,0.021118725
"8185","monocot-sim-386-4-19.rsml","monocot","386","4",0.029800065,0.021129929
"8186","monocot-sim-386-5-18.rsml","monocot","386","5",0.02980005,0.021087455
"8187","monocot-sim-386-6-19.rsml","monocot","386","6",0.029800065,0.02102225
"8188","monocot-sim-386-7-18.rsml","monocot","386","7",0.02980005,0.020941729
"8189","monocot-sim-386-8-18.rsml","monocot","386","8",0.02980005,0.021098556
"8190","monocot-sim-386-9-19.rsml","monocot","386","9",0.029800065,0.021103045
"8191","monocot-sim-387-1-20.rsml","monocot","387","1",0.037599888,0.014969414
"8192","monocot-sim-387-10-20.rsml","monocot","387","10",0.037599888,0.014946779
"8193","monocot-sim-387-2-20.rsml","monocot","387","2",0.037599888,0.015000891
"8194","monocot-sim-387-3-20.rsml","monocot","387","3",0.037599888,0.014940618
"8195","monocot-sim-387-4-20.rsml","monocot","387","4",0.037599888,0.015091953
"8196","monocot-sim-387-5-20.rsml","monocot","387","5",0.037599888,0.015058375
"8197","monocot-sim-387-6-20.rsml","monocot","387","6",0.037599888,0.015066922
"8198","monocot-sim-387-7-20.rsml","monocot","387","7",0.037599888,0.015255716
"8199","monocot-sim-387-8-20.rsml","monocot","387","8",0.037599888,0.014947172
"8200","monocot-sim-387-9-20.rsml","monocot","387","9",0.037599888,0.014920029
"8201","monocot-sim-388-1-20.rsml","monocot","388","1",0.030299999,0.018678322
"8202","monocot-sim-388-10-20.rsml","monocot","388","10",0.030299999,0.018828548
"8203","monocot-sim-388-2-20.rsml","monocot","388","2",0.030299999,0.018813688
"8204","monocot-sim-388-3-20.rsml","monocot","388","3",0.030299999,0.018798979
