"","image","specie","group","id","diam_max","diam_mode","diam_mean"
"2966","dicot-sim-366-5-20.rsml.jpg","dicot","366","5",0.06773333,0.008466667,0.014678582
"2967","dicot-sim-366-6-20.rsml.jpg","dicot","366","6",0.059266668,0.008466667,0.014767442
"2968","dicot-sim-366-7-20.rsml.jpg","dicot","366","7",0.0762,0.008466667,0.015269095
"2969","dicot-sim-366-8-20.rsml.jpg","dicot","366","8",0.06773333,0.008466667,0.015213672
"2970","dicot-sim-366-9-20.rsml.jpg","dicot","366","9",0.06773333,0.008466667,0.015293449
"2971","dicot-sim-367-1-20.rsml.jpg","dicot","367","1",0.033866666,0.008466667,0.0131615475
"2972","dicot-sim-367-10-20.rsml.jpg","dicot","367","10",0.033866666,0.008466667,0.0128928125
"2973","dicot-sim-367-2-20.rsml.jpg","dicot","367","2",0.033866666,0.008466667,0.013651524
"2974","dicot-sim-367-3-20.rsml.jpg","dicot","367","3",0.033866666,0.008466667,0.013393499
"2975","dicot-sim-367-4-20.rsml.jpg","dicot","367","4",0.033866666,0.008466667,0.013159109
"2976","dicot-sim-367-5-20.rsml.jpg","dicot","367","5",0.033866666,0.008466667,0.013244844
"2977","dicot-sim-367-6-20.rsml.jpg","dicot","367","6",0.033866666,0.008466667,0.013673632
"2978","dicot-sim-367-7-20.rsml.jpg","dicot","367","7",0.033866666,0.008466667,0.013062462
"2979","dicot-sim-367-8-20.rsml.jpg","dicot","367","8",0.033866666,0.008466667,0.013210372
"2980","dicot-sim-367-9-20.rsml.jpg","dicot","367","9",0.033866666,0.008466667,0.012905165
"2981","dicot-sim-368-1-18.rsml.jpg","dicot","368","1",0.09313333,0.008466667,0.018873569
"2982","dicot-sim-368-10-18.rsml.jpg","dicot","368","10",0.11105727,0.008542866,0.018346108
"2983","dicot-sim-368-2-17.rsml.jpg","dicot","368","2",0.1016,0.008466667,0.018615201
"2984","dicot-sim-368-3-18.rsml.jpg","dicot","368","3",0.104588725,0.009508066,0.019075403
"2985","dicot-sim-368-4-18.rsml.jpg","dicot","368","4",0.09313333,0.008466667,0.018940464
"2986","dicot-sim-368-5-19.rsml.jpg","dicot","368","5",0.09434407,0.008576733,0.019014802
"2987","dicot-sim-368-6-18.rsml.jpg","dicot","368","6",0.1016,0.008466667,0.01890843
"2988","dicot-sim-368-7-19.rsml.jpg","dicot","368","7",0.1016,0.008466667,0.019246176
"2989","dicot-sim-368-8-17.rsml.jpg","dicot","368","8",0.1016,0.008466667,0.019055126
"2990","dicot-sim-368-9-18.rsml.jpg","dicot","368","9",0.1016,0.008466667,0.01862017
"2991","dicot-sim-369-1-13.rsml.jpg","dicot","369","1",0.5503333,0.016933333,0.04594993
"2992","dicot-sim-369-10-13.rsml.jpg","dicot","369","10",0.6096,0.016933333,0.050514486
"2993","dicot-sim-369-2-13.rsml.jpg","dicot","369","2",0.5164667,0.016933333,0.04703174
"2994","dicot-sim-369-3-13.rsml.jpg","dicot","369","3",0.54186666,0.016933333,0.049261983
"2995","dicot-sim-369-4-13.rsml.jpg","dicot","369","4",0.5503333,0.016933333,0.04796746
"2996","dicot-sim-369-5-13.rsml.jpg","dicot","369","5",0.5926667,0.016933333,0.047561537
"2997","dicot-sim-369-6-13.rsml.jpg","dicot","369","6",0.5503333,0.016933333,0.04659589
"2998","dicot-sim-369-7-14.rsml.jpg","dicot","369","7",0.6942667,0.016933333,0.054418582
"2999","dicot-sim-369-8-13.rsml.jpg","dicot","369","8",0.5926667,0.016933333,0.04972544
"3000","dicot-sim-369-9-13.rsml.jpg","dicot","369","9",0.5757333,0.016933333,0.04720201
"3001","dicot-sim-37-1-12.rsml.jpg","dicot","37","1",0.37253332,0.016933333,0.05406373
"3002","dicot-sim-37-10-12.rsml.jpg","dicot","37","10",0.37253332,0.016933333,0.05825035
"3003","dicot-sim-37-2-12.rsml.jpg","dicot","37","2",0.37253332,0.016933333,0.05639732
"3004","dicot-sim-37-3-12.rsml.jpg","dicot","37","3",0.37253332,0.016933333,0.054535538
"3005","dicot-sim-37-4-12.rsml.jpg","dicot","37","4",0.39793333,0.016933333,0.059265275
"3006","dicot-sim-37-5-11.rsml.jpg","dicot","37","5",0.3556,0.016933333,0.051323682
"3007","dicot-sim-37-6-12.rsml.jpg","dicot","37","6",0.38099998,0.016933333,0.054153875
"3008","dicot-sim-37-7-12.rsml.jpg","dicot","37","7",0.37253332,0.016933333,0.060047135
"3009","dicot-sim-37-8-11.rsml.jpg","dicot","37","8",0.34713334,0.016933333,0.055579893
"3010","dicot-sim-37-9-12.rsml.jpg","dicot","37","9",0.38099998,0.016933333,0.054641943
"3011","dicot-sim-370-1-20.rsml.jpg","dicot","370","1",0.042333335,0.008466667,0.013524254
"3012","dicot-sim-370-10-20.rsml.jpg","dicot","370","10",0.042333335,0.008466667,0.013900355
"3013","dicot-sim-370-2-20.rsml.jpg","dicot","370","2",0.042333335,0.008466667,0.013895758
"3014","dicot-sim-370-3-20.rsml.jpg","dicot","370","3",0.0508,0.008466667,0.014462399
"3015","dicot-sim-370-4-20.rsml.jpg","dicot","370","4",0.042333335,0.008466667,0.013697152
"3016","dicot-sim-370-5-20.rsml.jpg","dicot","370","5",0.042333335,0.008466667,0.013525721
"3017","dicot-sim-370-6-20.rsml.jpg","dicot","370","6",0.042333335,0.008466667,0.014337833
"3018","dicot-sim-370-7-20.rsml.jpg","dicot","370","7",0.0508,0.008466667,0.013954074
"3019","dicot-sim-370-8-20.rsml.jpg","dicot","370","8",0.042333335,0.008466667,0.014020287
"3020","dicot-sim-370-9-20.rsml.jpg","dicot","370","9",0.0508,0.008466667,0.014101216
"3021","dicot-sim-371-1-20.rsml.jpg","dicot","371","1",0.06773333,0.008466667,0.018557752
"3022","dicot-sim-371-10-20.rsml.jpg","dicot","371","10",0.06773333,0.008466667,0.01885028
"3023","dicot-sim-371-2-20.rsml.jpg","dicot","371","2",0.0762,0.008466667,0.020713931
"3024","dicot-sim-371-3-20.rsml.jpg","dicot","371","3",0.0762,0.008466667,0.018756006
"3025","dicot-sim-371-4-20.rsml.jpg","dicot","371","4",0.0762,0.008466667,0.019983437
"3026","dicot-sim-371-5-20.rsml.jpg","dicot","371","5",0.06773333,0.008466667,0.018975336
"3027","dicot-sim-371-6-20.rsml.jpg","dicot","371","6",0.0762,0.008466667,0.019070549
"3028","dicot-sim-371-7-20.rsml.jpg","dicot","371","7",0.0762,0.008466667,0.021052083
"3029","dicot-sim-371-8-20.rsml.jpg","dicot","371","8",0.06773333,0.008466667,0.019365698
"3030","dicot-sim-371-9-20.rsml.jpg","dicot","371","9",0.0762,0.008466667,0.019701932
"3031","dicot-sim-372-1-20.rsml.jpg","dicot","372","1",0.0762,0.008466667,0.011483027
"3032","dicot-sim-372-10-20.rsml.jpg","dicot","372","10",0.0762,0.008466667,0.011345185
"3033","dicot-sim-372-2-20.rsml.jpg","dicot","372","2",0.06773333,0.008466667,0.011415541
"3034","dicot-sim-372-3-20.rsml.jpg","dicot","372","3",0.06773333,0.008466667,0.011427171
"3035","dicot-sim-372-4-20.rsml.jpg","dicot","372","4",0.06773333,0.008466667,0.011547441
"3036","dicot-sim-372-5-20.rsml.jpg","dicot","372","5",0.06773333,0.008466667,0.011402228
"3037","dicot-sim-372-6-20.rsml.jpg","dicot","372","6",0.06773333,0.008466667,0.011383374
"3038","dicot-sim-372-7-20.rsml.jpg","dicot","372","7",0.06773333,0.008466667,0.011516301
"3039","dicot-sim-372-8-20.rsml.jpg","dicot","372","8",0.06773333,0.008466667,0.011320064
"3040","dicot-sim-372-9-20.rsml.jpg","dicot","372","9",0.06773333,0.008466667,0.011503162
"3041","dicot-sim-373-1-20.rsml.jpg","dicot","373","1",0.0254,0.008466667,0.011486812
"3042","dicot-sim-373-10-20.rsml.jpg","dicot","373","10",0.0254,0.008466667,0.011740238
"3043","dicot-sim-373-2-20.rsml.jpg","dicot","373","2",0.0254,0.008466667,0.011596164
"3044","dicot-sim-373-3-20.rsml.jpg","dicot","373","3",0.033866666,0.008466667,0.01148866
"3045","dicot-sim-373-4-20.rsml.jpg","dicot","373","4",0.033866666,0.008466667,0.011398727
"3046","dicot-sim-373-5-20.rsml.jpg","dicot","373","5",0.0254,0.008466667,0.011495979
"3047","dicot-sim-373-6-20.rsml.jpg","dicot","373","6",0.033866666,0.008466667,0.011646843
"3048","dicot-sim-373-7-20.rsml.jpg","dicot","373","7",0.0254,0.008466667,0.01176675
"3049","dicot-sim-373-8-20.rsml.jpg","dicot","373","8",0.0254,0.008466667,0.011813419
"3050","dicot-sim-373-9-20.rsml.jpg","dicot","373","9",0.0254,0.008466667,0.011304663
"3051","dicot-sim-374-1-20.rsml.jpg","dicot","374","1",0.033866666,0.008466667,0.0121043315
"3052","dicot-sim-374-10-20.rsml.jpg","dicot","374","10",0.0254,0.008466667,0.0119498065
"3053","dicot-sim-374-2-20.rsml.jpg","dicot","374","2",0.033866666,0.008466667,0.011894921
"3054","dicot-sim-374-3-20.rsml.jpg","dicot","374","3",0.0254,0.008466667,0.012847981
"3055","dicot-sim-374-4-20.rsml.jpg","dicot","374","4",0.033866666,0.008466667,0.011711888
"3056","dicot-sim-374-5-20.rsml.jpg","dicot","374","5",0.0254,0.008466667,0.012428399
"3057","dicot-sim-374-6-20.rsml.jpg","dicot","374","6",0.033866666,0.008466667,0.011902493
"3058","dicot-sim-374-7-20.rsml.jpg","dicot","374","7",0.0254,0.008466667,0.012468804
"3059","dicot-sim-374-8-20.rsml.jpg","dicot","374","8",0.033866666,0.008466667,0.012144856
"3060","dicot-sim-374-9-20.rsml.jpg","dicot","374","9",0.0254,0.008466667,0.012744706
"3061","dicot-sim-375-1-20.rsml.jpg","dicot","375","1",0.059266668,0.008466667,0.02057571
"3062","dicot-sim-375-10-20.rsml.jpg","dicot","375","10",0.06773333,0.008466667,0.02093635
"3063","dicot-sim-375-2-20.rsml.jpg","dicot","375","2",0.06773333,0.008466667,0.020878758
"3064","dicot-sim-375-3-20.rsml.jpg","dicot","375","3",0.06773333,0.008466667,0.021797307
"3065","dicot-sim-375-4-20.rsml.jpg","dicot","375","4",0.06773333,0.016933333,0.021194108
"3066","dicot-sim-375-5-20.rsml.jpg","dicot","375","5",0.06773333,0.016933333,0.022390798
"3067","dicot-sim-375-6-20.rsml.jpg","dicot","375","6",0.06773333,0.008466667,0.022087144
"3068","dicot-sim-375-7-20.rsml.jpg","dicot","375","7",0.06773333,0.016933333,0.022586312
"3069","dicot-sim-375-8-20.rsml.jpg","dicot","375","8",0.06773333,0.008466667,0.021009926
"3070","dicot-sim-375-9-20.rsml.jpg","dicot","375","9",0.06773333,0.008466667,0.020726124
"3071","dicot-sim-376-1-20.rsml.jpg","dicot","376","1",0.016933333,0.008466667,0.011471432
"3072","dicot-sim-376-10-20.rsml.jpg","dicot","376","10",0.016933333,0.008466667,0.012220116
"3073","dicot-sim-376-2-20.rsml.jpg","dicot","376","2",0.0254,0.008466667,0.011738321
"3074","dicot-sim-376-3-20.rsml.jpg","dicot","376","3",0.0254,0.008466667,0.012024445
"3075","dicot-sim-376-4-20.rsml.jpg","dicot","376","4",0.016933333,0.008466667,0.0117881745
"3076","dicot-sim-376-5-20.rsml.jpg","dicot","376","5",0.0254,0.008466667,0.012309256
"3077","dicot-sim-376-6-20.rsml.jpg","dicot","376","6",0.0254,0.008466667,0.011640244
"3078","dicot-sim-376-7-20.rsml.jpg","dicot","376","7",0.016933333,0.008466667,0.011380564
"3079","dicot-sim-376-8-20.rsml.jpg","dicot","376","8",0.016933333,0.008466667,0.012020787
"3080","dicot-sim-376-9-20.rsml.jpg","dicot","376","9",0.0254,0.008466667,0.011918177
"3081","dicot-sim-377-1-20.rsml.jpg","dicot","377","1",0.0254,0.008466667,0.011224635
"3082","dicot-sim-377-10-20.rsml.jpg","dicot","377","10",0.0254,0.008466667,0.011154577
"3083","dicot-sim-377-2-20.rsml.jpg","dicot","377","2",0.0254,0.008466667,0.010427775
"3084","dicot-sim-377-3-20.rsml.jpg","dicot","377","3",0.0254,0.008466667,0.010584551
"3085","dicot-sim-377-4-20.rsml.jpg","dicot","377","4",0.0254,0.008466667,0.01100997
"3086","dicot-sim-377-5-20.rsml.jpg","dicot","377","5",0.0254,0.008466667,0.0109316455
"3087","dicot-sim-377-6-20.rsml.jpg","dicot","377","6",0.0254,0.008466667,0.010848696
"3088","dicot-sim-377-7-20.rsml.jpg","dicot","377","7",0.0254,0.008466667,0.010581479
"3089","dicot-sim-377-8-20.rsml.jpg","dicot","377","8",0.016933333,0.008466667,0.010600705
"3090","dicot-sim-377-9-20.rsml.jpg","dicot","377","9",0.0254,0.008466667,0.010808044
"3091","dicot-sim-378-1-20.rsml.jpg","dicot","378","1",0.059266668,0.008466667,0.015914187
"3092","dicot-sim-378-10-20.rsml.jpg","dicot","378","10",0.0508,0.008466667,0.016331777
"3093","dicot-sim-378-2-20.rsml.jpg","dicot","378","2",0.0508,0.008466667,0.016414462
"3094","dicot-sim-378-3-20.rsml.jpg","dicot","378","3",0.0508,0.008466667,0.01664267
"3095","dicot-sim-378-4-20.rsml.jpg","dicot","378","4",0.0508,0.008466667,0.016083213
"3096","dicot-sim-378-5-20.rsml.jpg","dicot","378","5",0.059266668,0.008466667,0.016185336
"3097","dicot-sim-378-6-20.rsml.jpg","dicot","378","6",0.0508,0.008466667,0.014695161
"3098","dicot-sim-378-7-20.rsml.jpg","dicot","378","7",0.0508,0.008466667,0.015853452
"3099","dicot-sim-378-8-20.rsml.jpg","dicot","378","8",0.059266668,0.008466667,0.015725877
"3100","dicot-sim-378-9-20.rsml.jpg","dicot","378","9",0.0508,0.008466667,0.01639359
"3101","dicot-sim-379-1-15.rsml.jpg","dicot","379","1",0.2794,0.008466667,0.025363997
"3102","dicot-sim-379-10-15.rsml.jpg","dicot","379","10",0.2794,0.008466667,0.026409239
"3103","dicot-sim-379-2-15.rsml.jpg","dicot","379","2",0.26246667,0.008466667,0.026026787
"3104","dicot-sim-379-3-15.rsml.jpg","dicot","379","3",0.28786665,0.008466667,0.02607125
"3105","dicot-sim-379-4-15.rsml.jpg","dicot","379","4",0.3048,0.008466667,0.026848152
"3106","dicot-sim-379-5-15.rsml.jpg","dicot","379","5",0.2794,0.008466667,0.026079925
"3107","dicot-sim-379-6-15.rsml.jpg","dicot","379","6",0.29633334,0.008466667,0.027577568
"3108","dicot-sim-379-7-15.rsml.jpg","dicot","379","7",0.2794,0.008466667,0.02650048
"3109","dicot-sim-379-8-15.rsml.jpg","dicot","379","8",0.27093333,0.008466667,0.026204186
"3110","dicot-sim-379-9-15.rsml.jpg","dicot","379","9",0.28786665,0.008466667,0.026528576
"3111","dicot-sim-38-1-20.rsml.jpg","dicot","38","1",0.0254,0.016933333,0.01819447
"3112","dicot-sim-38-10-20.rsml.jpg","dicot","38","10",0.0254,0.016933333,0.018327884
"3113","dicot-sim-38-2-20.rsml.jpg","dicot","38","2",0.0254,0.016933333,0.01869001
"3114","dicot-sim-38-3-20.rsml.jpg","dicot","38","3",0.0254,0.016933333,0.017738886
"3115","dicot-sim-38-4-20.rsml.jpg","dicot","38","4",0.016933333,0.016933333,0.015247646
"3116","dicot-sim-38-5-20.rsml.jpg","dicot","38","5",0.0254,0.016933333,0.017760927
"3117","dicot-sim-38-6-20.rsml.jpg","dicot","38","6",0.0254,0.016933333,0.014456253
"3118","dicot-sim-38-7-20.rsml.jpg","dicot","38","7",0.0254,0.016933333,0.01701954
"3119","dicot-sim-38-8-20.rsml.jpg","dicot","38","8",0.0254,0.016933333,0.017188502
"3120","dicot-sim-38-9-20.rsml.jpg","dicot","38","9",0.0254,0.016933333,0.018079536
"3121","dicot-sim-380-1-20.rsml.jpg","dicot","380","1",0.033866666,0.008466667,0.011907129
"3122","dicot-sim-380-10-20.rsml.jpg","dicot","380","10",0.033866666,0.008466667,0.011705455
"3123","dicot-sim-380-2-20.rsml.jpg","dicot","380","2",0.033866666,0.008466667,0.012391881
"3124","dicot-sim-380-3-20.rsml.jpg","dicot","380","3",0.033866666,0.008466667,0.011401638
"3125","dicot-sim-380-4-20.rsml.jpg","dicot","380","4",0.033866666,0.008466667,0.011672592
"3126","dicot-sim-380-5-20.rsml.jpg","dicot","380","5",0.033866666,0.008466667,0.011661495
"3127","dicot-sim-380-6-20.rsml.jpg","dicot","380","6",0.042333335,0.008466667,0.012009799
"3128","dicot-sim-380-7-20.rsml.jpg","dicot","380","7",0.033866666,0.008466667,0.011645047
"3129","dicot-sim-380-8-20.rsml.jpg","dicot","380","8",0.033866666,0.008466667,0.011934178
"3130","dicot-sim-380-9-20.rsml.jpg","dicot","380","9",0.042333335,0.008466667,0.012020861
"3131","dicot-sim-381-1-20.rsml.jpg","dicot","381","1",0.033866666,0.008466667,0.01560756
"3132","dicot-sim-381-10-20.rsml.jpg","dicot","381","10",0.042333335,0.008466667,0.014660651
"3133","dicot-sim-381-2-20.rsml.jpg","dicot","381","2",0.042333335,0.008466667,0.015133508
"3134","dicot-sim-381-3-20.rsml.jpg","dicot","381","3",0.042333335,0.008466667,0.014680991
"3135","dicot-sim-381-4-20.rsml.jpg","dicot","381","4",0.0508,0.008466667,0.015444084
"3136","dicot-sim-381-5-20.rsml.jpg","dicot","381","5",0.042333335,0.008466667,0.01465094
"3137","dicot-sim-381-6-20.rsml.jpg","dicot","381","6",0.033866666,0.008466667,0.015741987
"3138","dicot-sim-381-7-20.rsml.jpg","dicot","381","7",0.0508,0.008466667,0.015689045
"3139","dicot-sim-381-8-20.rsml.jpg","dicot","381","8",0.042333335,0.008466667,0.01553681
"3140","dicot-sim-381-9-20.rsml.jpg","dicot","381","9",0.042333335,0.008466667,0.015537251
"3141","dicot-sim-382-1-20.rsml.jpg","dicot","382","1",0.059266668,0.008466667,0.01344251
"3142","dicot-sim-382-10-20.rsml.jpg","dicot","382","10",0.0508,0.008466667,0.013744017
"3143","dicot-sim-382-2-20.rsml.jpg","dicot","382","2",0.0508,0.008466667,0.013189207
"3144","dicot-sim-382-3-20.rsml.jpg","dicot","382","3",0.0508,0.008466667,0.013356306
"3145","dicot-sim-382-4-20.rsml.jpg","dicot","382","4",0.059266668,0.008466667,0.013479058
"3146","dicot-sim-382-5-20.rsml.jpg","dicot","382","5",0.0508,0.008466667,0.013298629
"3147","dicot-sim-382-6-20.rsml.jpg","dicot","382","6",0.0508,0.008466667,0.013848218
"3148","dicot-sim-382-7-20.rsml.jpg","dicot","382","7",0.0508,0.008466667,0.013446397
"3149","dicot-sim-382-8-20.rsml.jpg","dicot","382","8",0.0508,0.008466667,0.013715754
"3150","dicot-sim-382-9-20.rsml.jpg","dicot","382","9",0.0508,0.008466667,0.013835749
"3151","dicot-sim-383-1-20.rsml.jpg","dicot","383","1",0.21166666,0.016933333,0.03201454
"3152","dicot-sim-383-10-20.rsml.jpg","dicot","383","10",0.22013333,0.016933333,0.03228864
"3153","dicot-sim-383-2-20.rsml.jpg","dicot","383","2",0.2286,0.016933333,0.034302957
"3154","dicot-sim-383-3-20.rsml.jpg","dicot","383","3",0.18626666,0.016933333,0.031209048
"3155","dicot-sim-383-4-20.rsml.jpg","dicot","383","4",0.21166666,0.016933333,0.03288297
"3156","dicot-sim-383-5-20.rsml.jpg","dicot","383","5",0.2032,0.016933333,0.0313154
"3157","dicot-sim-383-6-20.rsml.jpg","dicot","383","6",0.23706667,0.016933333,0.032874625
"3158","dicot-sim-383-7-20.rsml.jpg","dicot","383","7",0.2032,0.016933333,0.032389652
"3159","dicot-sim-383-8-20.rsml.jpg","dicot","383","8",0.22013333,0.016933333,0.033176612
"3160","dicot-sim-383-9-20.rsml.jpg","dicot","383","9",0.22013333,0.016933333,0.031575143
"3161","dicot-sim-384-1-20.rsml.jpg","dicot","384","1",0.06773333,0.008466667,0.013787487
"3162","dicot-sim-384-10-20.rsml.jpg","dicot","384","10",0.06773333,0.008466667,0.013820454
"3163","dicot-sim-384-2-20.rsml.jpg","dicot","384","2",0.06773333,0.008466667,0.014025456
"3164","dicot-sim-384-3-20.rsml.jpg","dicot","384","3",0.06773333,0.008466667,0.0140831685
"3165","dicot-sim-384-4-20.rsml.jpg","dicot","384","4",0.06773333,0.008466667,0.01329402
"3166","dicot-sim-384-5-20.rsml.jpg","dicot","384","5",0.06773333,0.008466667,0.013757782
"3167","dicot-sim-384-6-20.rsml.jpg","dicot","384","6",0.059266668,0.008466667,0.013672759
"3168","dicot-sim-384-7-20.rsml.jpg","dicot","384","7",0.06773333,0.008466667,0.013398526
"3169","dicot-sim-384-8-20.rsml.jpg","dicot","384","8",0.06773333,0.008466667,0.013858621
"3170","dicot-sim-384-9-20.rsml.jpg","dicot","384","9",0.06773333,0.008466667,0.013965797
"3171","dicot-sim-385-1-20.rsml.jpg","dicot","385","1",0.033866666,0.008466667,0.01588663
"3172","dicot-sim-385-10-20.rsml.jpg","dicot","385","10",0.033866666,0.008466667,0.017267432
"3173","dicot-sim-385-2-20.rsml.jpg","dicot","385","2",0.033866666,0.008466667,0.015980631
"3174","dicot-sim-385-3-20.rsml.jpg","dicot","385","3",0.033866666,0.008466667,0.016397752
"3175","dicot-sim-385-4-20.rsml.jpg","dicot","385","4",0.033866666,0.016933333,0.017629284
"3176","dicot-sim-385-5-20.rsml.jpg","dicot","385","5",0.033866666,0.016933333,0.017638704
"3177","dicot-sim-385-6-20.rsml.jpg","dicot","385","6",0.033866666,0.016933333,0.017755143
"3178","dicot-sim-385-7-20.rsml.jpg","dicot","385","7",0.033866666,0.008466667,0.01647588
"3179","dicot-sim-385-8-20.rsml.jpg","dicot","385","8",0.033866666,0.008466667,0.015971372
"3180","dicot-sim-385-9-20.rsml.jpg","dicot","385","9",0.033866666,0.008466667,0.016297912
"3181","dicot-sim-386-1-20.rsml.jpg","dicot","386","1",0.042333335,0.008466667,0.012910942
"3182","dicot-sim-386-10-20.rsml.jpg","dicot","386","10",0.042333335,0.008466667,0.012819022
"3183","dicot-sim-386-2-20.rsml.jpg","dicot","386","2",0.042333335,0.008466667,0.0126107065
"3184","dicot-sim-386-3-20.rsml.jpg","dicot","386","3",0.042333335,0.008466667,0.012539587
"3185","dicot-sim-386-4-20.rsml.jpg","dicot","386","4",0.0508,0.008466667,0.012587792
"3186","dicot-sim-386-5-20.rsml.jpg","dicot","386","5",0.042333335,0.008466667,0.012743048
"3187","dicot-sim-386-6-20.rsml.jpg","dicot","386","6",0.042333335,0.008466667,0.012723369
"3188","dicot-sim-386-7-20.rsml.jpg","dicot","386","7",0.042333335,0.008466667,0.012546016
"3189","dicot-sim-386-8-20.rsml.jpg","dicot","386","8",0.0508,0.008466667,0.012845956
"3190","dicot-sim-386-9-20.rsml.jpg","dicot","386","9",0.042333335,0.008466667,0.013105481
"3191","dicot-sim-387-1-20.rsml.jpg","dicot","387","1",0.016933333,0.016933333,0.013566946
"3192","dicot-sim-387-10-20.rsml.jpg","dicot","387","10",0.0254,0.016933333,0.013723815
"3193","dicot-sim-387-2-20.rsml.jpg","dicot","387","2",0.0254,0.008466667,0.01593874
"3194","dicot-sim-387-3-20.rsml.jpg","dicot","387","3",0.0254,0.016933333,0.0144573385
"3195","dicot-sim-387-4-20.rsml.jpg","dicot","387","4",0.0254,0.0254,0.01795223
"3196","dicot-sim-387-5-20.rsml.jpg","dicot","387","5",0.016933333,0.016933333,0.015400462
"3197","dicot-sim-387-6-20.rsml.jpg","dicot","387","6",0.016933333,0.016933333,0.013871606
"3198","dicot-sim-387-7-20.rsml.jpg","dicot","387","7",0.0254,0.0254,0.019686189
"3199","dicot-sim-387-8-20.rsml.jpg","dicot","387","8",0.0254,0.0254,0.018503675
"3200","dicot-sim-387-9-20.rsml.jpg","dicot","387","9",0.016933333,0.016933333,0.014107583
"3201","dicot-sim-388-1-20.rsml.jpg","dicot","388","1",0.016933333,0.008466667,0.011801231
"3202","dicot-sim-388-10-20.rsml.jpg","dicot","388","10",0.0254,0.008466667,0.012680401
"3203","dicot-sim-388-2-20.rsml.jpg","dicot","388","2",0.0254,0.008466667,0.011219273
"3204","dicot-sim-388-3-20.rsml.jpg","dicot","388","3",0.0254,0.008466667,0.011736968
"3205","dicot-sim-388-4-20.rsml.jpg","dicot","388","4",0.0254,0.008466667,0.011731525
"3206","dicot-sim-388-5-20.rsml.jpg","dicot","388","5",0.0254,0.008466667,0.011981132
"3207","dicot-sim-388-6-20.rsml.jpg","dicot","388","6",0.0254,0.008466667,0.012392619
"3208","dicot-sim-388-7-20.rsml.jpg","dicot","388","7",0.016933333,0.008466667,0.011977102
"3209","dicot-sim-388-8-20.rsml.jpg","dicot","388","8",0.0254,0.008466667,0.012038799
"3210","dicot-sim-388-9-20.rsml.jpg","dicot","388","9",0.0254,0.016933333,0.0131024895
"3211","dicot-sim-389-1-20.rsml.jpg","dicot","389","1",0.1778,0.008466667,0.019205093
"3212","dicot-sim-389-10-20.rsml.jpg","dicot","389","10",0.1778,0.008466667,0.0195319
"3213","dicot-sim-389-2-20.rsml.jpg","dicot","389","2",0.18626666,0.008466667,0.019556707
"3214","dicot-sim-389-3-20.rsml.jpg","dicot","389","3",0.18626666,0.008466667,0.019523783
"3215","dicot-sim-389-4-20.rsml.jpg","dicot","389","4",0.18626666,0.008466667,0.019750852
"3216","dicot-sim-389-5-20.rsml.jpg","dicot","389","5",0.1778,0.008466667,0.019217001
"3217","dicot-sim-389-6-20.rsml.jpg","dicot","389","6",0.18626666,0.008466667,0.019728217
"3218","dicot-sim-389-7-20.rsml.jpg","dicot","389","7",0.18626666,0.008466667,0.019783279
"3219","dicot-sim-389-8-20.rsml.jpg","dicot","389","8",0.1778,0.008466667,0.019589419
"3220","dicot-sim-389-9-20.rsml.jpg","dicot","389","9",0.1778,0.008466667,0.019285368
"3221","dicot-sim-39-1-20.rsml.jpg","dicot","39","1",0.0254,0.0254,0.018023666
"3222","dicot-sim-39-10-20.rsml.jpg","dicot","39","10",0.0254,0.0254,0.017831665
"3223","dicot-sim-39-2-20.rsml.jpg","dicot","39","2",0.0254,0.008466667,0.016700868
"3224","dicot-sim-39-3-20.rsml.jpg","dicot","39","3",0.0254,0.008466667,0.016891502
"3225","dicot-sim-39-4-20.rsml.jpg","dicot","39","4",0.0254,0.008466667,0.016174043
"3226","dicot-sim-39-5-20.rsml.jpg","dicot","39","5",0.0254,0.0254,0.018412031
"3227","dicot-sim-39-6-20.rsml.jpg","dicot","39","6",0.0254,0.0254,0.01694996
"3228","dicot-sim-39-7-20.rsml.jpg","dicot","39","7",0.0254,0.0254,0.01866112
"3229","dicot-sim-39-8-20.rsml.jpg","dicot","39","8",0.0254,0.008466667,0.016875086
"3230","dicot-sim-39-9-20.rsml.jpg","dicot","39","9",0.0254,0.0254,0.01814011
"3231","dicot-sim-390-1-20.rsml.jpg","dicot","390","1",0.0254,0.008466667,0.016349204
"3232","dicot-sim-390-10-20.rsml.jpg","dicot","390","10",0.0254,0.008466667,0.015306623
"3233","dicot-sim-390-2-20.rsml.jpg","dicot","390","2",0.0254,0.008466667,0.015006823
"3234","dicot-sim-390-3-20.rsml.jpg","dicot","390","3",0.0254,0.008466667,0.016174434
"3235","dicot-sim-390-4-20.rsml.jpg","dicot","390","4",0.0254,0.008466667,0.013804919
"3236","dicot-sim-390-5-20.rsml.jpg","dicot","390","5",0.0254,0.008466667,0.014928208
"3237","dicot-sim-390-6-20.rsml.jpg","dicot","390","6",0.0254,0.0254,0.017225286
"3238","dicot-sim-390-7-20.rsml.jpg","dicot","390","7",0.0254,0.0254,0.017307708
"3239","dicot-sim-390-8-20.rsml.jpg","dicot","390","8",0.0254,0.008466667,0.015026853
"3240","dicot-sim-390-9-20.rsml.jpg","dicot","390","9",0.033866666,0.008466667,0.016302204
"3241","dicot-sim-391-1-20.rsml.jpg","dicot","391","1",0.0762,0.008466667,0.014213128
