"","image","diam_max","diam_mean","diam_mode","length","area","width","depth","width_depth_ratio","com_x","com_y","tip_count","cross_vert_mean","cross_vert_max","convexhull","specie","group","id","PL.PC1","PL.PC2","PL.PC3","width50","count50","exploration"
"3564","dicot-sim-42-3-20.rsml.jpg",0.0508,0.014956758,0.008466667,124.21446,337.87927,4.1656,29.0576,0.14335664,0.5810328,0.43050775,98,33.024895,2189,147620,"dicot","42","3",-261.098294565365,59.5749218475389,-29.4894625456352,0.370469844132425,4.5375,0.00228884480422707
"3565","dicot-sim-42-4-20.rsml.jpg",0.0508,0.014848623,0.008466667,128.9812,363.25388,5.6811333,29.066067,0.19545586,0.5066247,0.42696813,105,24.223242,2098,305574,"dicot","42","4",-245.882590201716,120.072066166074,-6.00115668083617,0.239999984859489,5.936709,0.00118875912217662
"3566","dicot-sim-42-5-20.rsml.jpg",0.0508,0.014232932,0.008466667,135.14493,341.74005,4.7582664,29.0576,0.16375291,0.45080224,0.4421083,101,31.003637,2317,137539,"dicot","42","5",-123.236041025981,56.9494249314041,4.53800469843203,0.465147395975862,7.1875,0.00248467743694516
"3567","dicot-sim-42-6-20.rsml.jpg",0.0508,0.015035966,0.008466667,121.843796,337.76074,4.7497997,29.0576,0.16346154,0.50700915,0.42767745,93,27.346863,1656,149910,"dicot","42","6",-183.963391791357,72.3041872232839,-31.2865053067414,0.468802765229119,5.825,0.00225309012073911
"3568","dicot-sim-42-7-20.rsml.jpg",0.0508,0.015126264,0.008466667,124.163666,349.5802,4.2926,29.066067,0.14768425,0.46816093,0.43255943,93,30.616,1968,114455,"dicot","42","7",-266.738982651642,46.5036090039557,-45.9416058228645,0.520625883148122,7.202532,0.00305430256432659
"3569","dicot-sim-42-8-20.rsml.jpg",0.0508,0.014092767,0.008466667,145.88913,374.9548,4.699,29.066067,0.16166618,0.4831417,0.4241064,105,32.05948,1392,163031,"dicot","42","8",-177.160837638289,77.7295829877311,-54.0671351076055,0.501650163354083,6.506329,0.00229989879225423
"3570","dicot-sim-42-9-20.rsml.jpg",0.0508,0.014791591,0.008466667,129.3622,357.759,4.2672,29.066067,0.14681037,0.56713843,0.42197537,101,32.502026,2041,101564,"dicot","42","9",-213.650266751484,-20.9874714307187,9.78870788627551,0.649239556432073,5.35443,0.0035224981292584
"3571","dicot-sim-420-1-15.rsml.jpg",0.27093333,0.030369176,0.016933333,160.15547,1030.588,5.5372,13.775267,0.4019668,0.54111636,0.35298637,69,30.210356,756,83163,"dicot","420","1",740.532692798708,-17.9280764163376,-28.1923269309288,0.668070013588292,19.243244,0.0123923860370597
"3572","dicot-sim-420-10-15.rsml.jpg",0.2794,0.030133003,0.016933333,174.52339,1098.9141,5.3170667,13.783733,0.3857494,0.50085884,0.3482088,63,35.394558,844,91771,"dicot","420","10",740.347847490065,105.637578621526,-11.703110899173,0.610549598371596,24.13889,0.0119745246319643
"3573","dicot-sim-420-2-15.rsml.jpg",0.27093333,0.030041082,0.016933333,155.93907,998.8465,5.198533,13.775267,0.37738168,0.48284504,0.3599092,64,30.650518,679,72901,"dicot","420","2",651.998167161457,64.1407128876587,-35.4884332140348,0.630381529125683,20.864864,0.0137014101315483
"3574","dicot-sim-420-3-15.rsml.jpg",0.27093333,0.029640542,0.016933333,179.0192,1106.5679,5.2578,13.775267,0.3816841,0.48959062,0.35345268,67,35.96587,716,90750,"dicot","420","3",679.234250846259,143.275071812774,-14.7995931402791,0.588766294502665,20.891891,0.0121935856749311
"3575","dicot-sim-420-4-15.rsml.jpg",0.29633334,0.030468538,0.016933333,171.3992,1104.6206,5.0122666,13.7922,0.36341313,0.47773758,0.3487371,72,36.822464,871,77175,"dicot","420","4",660.015606153895,50.3559583564503,-31.9619281542193,0.618982604820283,21.527779,0.014313192095886
"3576","dicot-sim-420-5-15.rsml.jpg",0.2794,0.030197356,0.016933333,169.672,1055.6664,5.266267,13.783733,0.3820639,0.49914125,0.35464635,68,33.527397,491,70351,"dicot","420","5",681.730400683934,86.482584550199,152.91292130652,0.590074154310972,21.5,0.0150057056758255
"3577","dicot-sim-420-6-15.rsml.jpg",0.29633334,0.03109714,0.016933333,166.86954,1100.8953,4.8598666,13.800667,0.35214725,0.5064035,0.3413845,68,36.23247,755,58653,"dicot","420","6",614.399878565149,131.540261975324,-4.49404678315128,0.580795410632142,20.114286,0.0187696332668406
"3578","dicot-sim-420-7-15.rsml.jpg",0.2794,0.029957378,0.016933333,176.1998,1111.1145,5.5202665,13.783733,0.4004914,0.52063745,0.3456444,64,32.39088,531,66368,"dicot","420","7",781.574979563701,4.1546987868139,-12.763647124099,0.65105465657253,20.583334,0.0167417204074253
"3579","dicot-sim-420-8-15.rsml.jpg",0.27093333,0.029907087,0.016933333,156.32854,988.7289,5.5456667,13.775267,0.40258142,0.49682593,0.35558382,64,29.977346,796,86551,"dicot","420","8",676.593434133532,30.4885045170099,-100.717959257102,0.655363271137801,21.243244,0.0114236565724255
"3580","dicot-sim-420-9-15.rsml.jpg",0.28786665,0.03052952,0.016933333,165.89586,1059.6118,4.6736,13.7922,0.3388582,0.48684937,0.35525227,72,37.65116,761,51157,"dicot","420","9",615.840527757447,167.11485113059,-1.71153847778718,0.562346385926733,24.13889,0.020712938600778
"3581","dicot-sim-421-1-20.rsml.jpg",0.0508,0.015712647,0.008466667,53.204533,205.29973,4.233333,13.0556,0.3242542,0.5366064,0.43904263,36,11.921811,551,65666,"dicot","421","1",61.4438782906916,-8.04481792533579,-37.1318264324362,0.668498122710623,4.1666665,0.00312642356775196
"3582","dicot-sim-421-10-20.rsml.jpg",0.0508,0.01556592,0.008466667,49.487667,186.98633,3.6914666,13.0556,0.28274968,0.3923912,0.43005404,38,13.460465,729,65326,"dicot","421","10",41.7612138950738,-69.8927077594295,1.95015100254959,0.643454044748256,1.8958334,0.00286235694822888
"3583","dicot-sim-421-2-20.rsml.jpg",0.0508,0.016200403,0.008466667,43.425533,170.434,3.6068,13.0556,0.27626458,0.52843535,0.43234372,32,12.418719,440,41993,"dicot","421","2",-27.3195472722952,-9.82374110184083,132.905371931069,0.582291711503909,2.4791667,0.0040586288190889
"3584","dicot-sim-421-3-20.rsml.jpg",0.042333335,0.015487091,0.008466667,48.9712,189.0522,5.1392665,13.0556,0.39364463,0.54951614,0.43678263,32,10.182131,855,144719,"dicot","421","3",226.963502307265,143.689804940712,-279.150642982055,0.554838633319934,4.8958335,0.00130633987244246
"3585","dicot-sim-421-4-20.rsml.jpg",0.0508,0.016207239,0.008466667,43.044533,170.52713,4.0555334,13.0556,0.31063554,0.39996848,0.4518471,33,10.784141,567,20991,"dicot","421","4",-126.351085519955,173.429260358463,71.8229102466,0.314211199407264,3.25,0.00812382116145014
"3586","dicot-sim-421-5-20.rsml.jpg",0.0508,0.014916984,0.008466667,50.198868,184.4802,3.9708667,13.0556,0.30415046,0.5190657,0.4295446,34,12.584415,404,66815,"dicot","421","5",27.5603269603372,72.5762387839305,-176.325194136828,0.563586445153346,5.5208335,0.00276105964229589
"3587","dicot-sim-421-6-20.rsml.jpg",0.0508,0.01519378,0.008466667,51.181,193.30246,3.8862,13.0556,0.29766536,0.45793036,0.4377956,33,13.862832,718,23122,"dicot","421","6",182.539627232236,-110.415388510774,-59.5875940658704,0.680029618614338,4.3541665,0.00836010985208892
"3588","dicot-sim-421-7-20.rsml.jpg",0.042333335,0.015042524,0.008466667,53.7972,204.5462,5.5202665,13.0556,0.42282748,0.46734127,0.43108648,34,10.301587,365,87797,"dicot","421","7",281.438643777499,-121.877375430696,-179.206581048248,0.80012730393393,5.4583335,0.0023297629759559
"3589","dicot-sim-421-8-20.rsml.jpg",0.0508,0.015260272,0.008466667,51.629734,196.2658,4.9699335,13.0556,0.38067445,0.47371402,0.4244409,36,10.33688,407,58207,"dicot","421","8",181.002094869618,55.0010439108206,-246.710871322296,0.599063941057508,5.3333335,0.00337185905475287
"3590","dicot-sim-421-9-20.rsml.jpg",0.0508,0.015674835,0.008466667,48.928867,187.706,4.8175335,13.0556,0.3690013,0.52550846,0.45017454,31,10.813187,380,94206,"dicot","421","9",73.8721987960653,111.731695412074,-29.4018619143067,0.448863641874354,5.4166665,0.00199250578519415
"3591","dicot-sim-422-1-20.rsml.jpg",0.0508,0.016270392,0.008466667,54.389866,214.5284,3.8438666,14.545733,0.26426077,0.5384439,0.44682357,36,15.327103,951,75598,"dicot","422","1",132.440122713448,86.6223400304767,101.566541996237,0.501267445519349,4.730769,0.00283775232148999
"3592","dicot-sim-422-10-20.rsml.jpg",0.033866666,0.016185304,0.008466667,47.819733,192.74367,4.1402,14.545733,0.2846333,0.43931657,0.43277982,29,11.720339,588,81237,"dicot","422","10",27.3857156415315,16.1675115065737,93.088366575474,0.52797484851981,4.6538463,0.00237260940211972
"3593","dicot-sim-422-2-20.rsml.jpg",0.0508,0.0152916815,0.008466667,61.307133,230.124,4.5127335,14.545733,0.31024447,0.45230904,0.4279846,36,14.118111,865,96822,"dicot","422","2",279.645910472722,-69.520626299066,29.8278494703883,0.620561750947141,5.423077,0.00237677387370639
"3594","dicot-sim-422-3-20.rsml.jpg",0.042333335,0.015565064,0.008466667,54.3814,210.67607,3.6406667,14.545733,0.25029105,0.4571661,0.43052477,34,16.085426,824,36570,"dicot","422","3",113.348237166033,-19.516566339899,13.0851365667181,0.624747754573268,5.9423075,0.00576089882417282
"3595","dicot-sim-422-4-20.rsml.jpg",0.042333335,0.016641332,0.008466667,51.308,207.29787,3.9539332,14.545733,0.2718277,0.49280736,0.46659392,32,13.128889,744,63502,"dicot","422","4",131.618749817027,119.138574304613,-145.791072444421,0.545854739498291,6.2115383,0.00326443056911593
"3596","dicot-sim-422-5-20.rsml.jpg",0.0508,0.016759753,0.008466667,53.687134,213.487,3.556,14.545733,0.24447031,0.5369707,0.43106487,29,15.689655,635,54940,"dicot","422","5",9.99233719676294,65.3263691593513,66.5582969180855,0.522833143641829,7.1538463,0.00388582089552239
"3597","dicot-sim-422-6-20.rsml.jpg",0.042333335,0.014979486,0.008466667,59.32593,222.76646,4.1656,14.545733,0.28637952,0.4964259,0.4228517,37,14.738197,524,75496,"dicot","422","6",148.984611253695,6.99400828075596,134.253265544278,0.591024041694729,5.4038463,0.00295070546783936
"3598","dicot-sim-422-7-20.rsml.jpg",0.042333335,0.015272072,0.008466667,50.960865,195.67313,3.7422667,14.545733,0.2572759,0.50741684,0.43778136,34,14.258216,474,45001,"dicot","422","7",45.3725130548733,25.9464890364252,36.9043490358891,0.561733391616132,4.4615383,0.00434819515121886
"3599","dicot-sim-422-8-20.rsml.jpg",0.042333335,0.016428698,0.008466667,57.531,226.77966,4.0216665,14.545733,0.27648428,0.517922,0.44456938,33,16.184685,1124,37707,"dicot","422","8",165.151496687248,-100.200730131137,200.272513805523,0.641089178611477,6.519231,0.00601425889092211
"3600","dicot-sim-422-9-20.rsml.jpg",0.042333335,0.015573905,0.008466667,45.7708,178.87526,3.8777332,14.545733,0.26658905,0.6394483,0.44512287,35,12.474419,472,83113,"dicot","422","9",20.5134980134294,42.4641667351968,44.8774274782552,0.604732774420716,5.576923,0.002152193519666
"3601","dicot-sim-423-1-20.rsml.jpg",0.0254,0.01853326,0.0254,15.502466,60.5028,2.4807334,11.032066,0.22486569,0.492962,0.44609955,7,5.9103446,240,33322,"dicot","423","1",-260.079736127345,21.1403844293166,16.132510910347,0.478070245216614,2.652174,0.00181570133845507
"3602","dicot-sim-423-10-20.rsml.jpg",0.0254,0.020801324,0.0254,12.361333,50.9778,1.397,11.032066,0.12663086,0.4088493,0.45760286,4,7.44,295,20283,"dicot","423","10",-341.64289159612,17.2987278593168,-7.48806858120252,0.297619034523811,1.3043479,0.00251332643100133
"3603","dicot-sim-423-2-20.rsml.jpg",0.0254,0.019612726,0.0254,13.216467,53.526268,2.1844,11.032066,0.1980046,0.59915906,0.43840995,4,6.8671875,364,19473,"dicot","423","2",-354.671883229888,-6.40896682474012,-23.8619703625563,0.53191484222726,1,0.00274874277204334
"3604","dicot-sim-423-3-20.rsml.jpg",0.0254,0.018920558,0.0254,14.537267,56.684334,1.8118666,11.032066,0.16423638,0.5303459,0.47213724,6,7.87,242,42183,"dicot","423","3",-250.758465522059,34.0327665712914,-82.4319224661508,0.39372824115699,1,0.00134377199345708
"3605","dicot-sim-423-4-20.rsml.jpg",0.033866666,0.019489894,0.0254,13.851466,57.514065,2.8956,11.040533,0.26226994,0.6027987,0.43714267,4,4.0941176,351,90510,"dicot","423","4",-355.703823270764,-9.23208451734957,-25.3356487953743,0.608695677387524,1,0.000635444315545244
"3606","dicot-sim-423-5-20.rsml.jpg",0.0254,0.018818855,0.016933333,13.800667,53.848,2.54,11.032066,0.23023792,0.66077673,0.45999035,5,5.724832,424,81835,"dicot","423","5",-288.529921511105,51.7202187387871,-54.6105480350383,0.135135154068665,1.3478261,0.000658006965234924
"3607","dicot-sim-423-6-20.rsml.jpg",0.0254,0.02092672,0.0254,12.5476,52.078465,1.5578667,11.032066,0.14121258,0.49502334,0.4676851,4,8.802197,297,38987,"dicot","423","6",-343.484944640227,14.1982618495653,-11.162318980626,0.31645571801955,1,0.0013357905199169
"3608","dicot-sim-423-7-20.rsml.jpg",0.033866666,0.021542115,0.0254,13.174133,61.815132,1.9557999,11.040533,0.17714724,0.13961646,0.43878755,4,9.351064,297,1157,"dicot","423","7",-277.560957357468,47.3406880218075,3.60746808045947,0.224489796399417,1,0.0534270803802939
"3609","dicot-sim-423-8-20.rsml.jpg",0.033866666,0.021033728,0.0254,12.132733,51.934532,0.7112,11.032066,0.06446662,0.9251596,0.45376852,5,1.7179487,7,15564,"dicot","423","8",-352.770400171301,-6.44225594542712,-21.6436484668999,0.517241390796671,1,0.00333683705988178
"3610","dicot-sim-423-9-20.rsml.jpg",0.0254,0.020444682,0.0254,13.453533,57.16693,1.5494,11.032066,0.14044513,0.64519644,0.48034182,5,8.216867,427,47865,"dicot","423","9",-307.250059319517,55.5450720616383,-31.446232801127,0.135869584243858,1,0.00119433678052857
"3611","dicot-sim-424-1-19.rsml.jpg",0.2761488,0.025102243,0.0115062,208.54987,844.6931,11.310595,20.262417,0.55820554,0.49384752,0.2949493,78,18.084188,415,93178,"dicot","424","1",688.115937205447,-26.3298511050581,-87.0958537894986,0.650895070418994,13.432432,0.00906537058103844
"3612","dicot-sim-424-10-20.rsml.jpg",0.29358166,0.02730907,0.011743266,210.61548,916.62067,11.508401,21.78376,0.5283019,0.4819599,0.27886423,75,17.85421,335,119847,"dicot","424","10",697.536817242218,-215.598280616268,-39.6363147309301,0.746902055686462,12.864865,0.00764825711115005
"3613","dicot-sim-424-2-19.rsml.jpg",0.27093333,0.0247442,0.013546666,222.63945,753.9668,13.248639,20.265812,0.6537433,0.47566316,0.30206338,72,16.995842,394,75170,"dicot","424","2",847.627308680088,-58.3588069783857,-109.107036066807,0.674886468534387,19.064516,0.0100301556471997
"3614","dicot-sim-424-3-19.rsml.jpg",0.26211107,0.024378557,0.011396133,198.29272,800.93164,11.179606,20.262325,0.5517435,0.50207746,0.29346603,74,18.01653,250,119834,"dicot","424","3",823.897495915894,-160.216195866308,-7.16066303579946,0.698903524980887,16.378378,0.00668367608525126
"3615","dicot-sim-424-4-19.rsml.jpg",0.2574036,0.026604759,0.0143002,214.5745,718.49927,14.071397,20.277683,0.6939351,0.38252494,0.27382937,68,14.89002,276,34273,"dicot","424","4",868.898917440101,-376.046158654893,-73.3233824401199,0.771929794846603,16.933332,0.0209640028593937
"3616","dicot-sim-424-5-19.rsml.jpg",0.26331332,0.024831396,0.013165666,214.48187,751.5884,13.034009,20.261961,0.64327484,0.49662966,0.2915127,71,16.489878,407,97912,"dicot","424","5",922.092887991599,-255.178396864623,-141.91719911657,0.798693629079194,18.09375,0.00767616226815916
"3617","dicot-sim-424-6-19.rsml.jpg",0.24869986,0.024970017,0.013089467,212.73001,744.9477,12.919303,20.249405,0.6380091,0.50174975,0.29962358,78,16.356415,304,73516,"dicot","424","6",934.784389288628,-87.0168316627637,-193.991765796625,0.70280542198143,16.272728,0.0101331370041896
"3618","dicot-sim-424-7-19.rsml.jpg",0.25304326,0.025350012,0.0133180665,189.07658,675.07947,13.131614,20.256779,0.64825773,0.520155,0.2811148,67,14.620902,284,113802,"dicot","424","7",933.105133066247,-270.559250250564,205.672714686545,0.70118949307812,13,0.00593205277587389
"3619","dicot-sim-424-8-19.rsml.jpg",0.28058532,0.025930483,0.014029266,205.87949,694.8555,13.860915,20.27229,0.68373704,0.5105602,0.2898144,70,15.310976,693,91571,"dicot","424","8",841.625678277809,-320.437619603116,-103.272027617481,0.766632676000296,14.333333,0.0075881610990379
"3620","dicot-sim-424-9-19.rsml.jpg",0.26856264,0.025926383,0.013428132,194.49307,678.89954,13.213283,20.27648,0.6516556,0.52786964,0.28543442,73,14.486708,391,96979,"dicot","424","9",871.386673199473,-375.747626225563,-158.952950957247,0.839692147775024,10.806452,0.00700047989770981
"3621","dicot-sim-425-1-17.rsml.jpg",0.1818132,0.017712658,0.010100733,199.14606,674.1936,9.514891,17.656082,0.5389016,0.44451228,0.28206405,181,21.905405,542,76315,"dicot","425","1",604.451889246468,-236.063702311041,83.0018764702714,0.697231173743855,20.5,0.00883435235536919
"3622","dicot-sim-425-10-17.rsml.jpg",0.17401542,0.017190162,0.010236201,199.61615,670.80896,9.355887,17.657446,0.5298551,0.40095824,0.28995767,133,23.264423,232,62307,"dicot","425","10",714.592044566647,-284.107146116989,20.1615852547695,0.76297014539475,17.952381,0.0107661893527212
"3623","dicot-sim-425-2-17.rsml.jpg",0.165354,0.018071065,0.0110236,174.99965,539.62726,9.414154,17.659807,0.5330836,0.49397218,0.28522882,132,21.52381,354,83778,"dicot","425","2",469.626667627527,-265.234734784561,-34.9859926794297,0.787738051993168,17.333334,0.00644115710568407
"3624","dicot-sim-425-3-17.rsml.jpg",0.16322039,0.017339127,0.0090678,193.36177,732.9321,8.995257,17.664074,0.50924027,0.5016688,0.27861062,162,20.953442,238,112534,"dicot","425","3",573.777684791874,-459.490196310136,118.718671251528,0.86087835671312,10.382978,0.00651298363161356
"3625","dicot-sim-425-4-17.rsml.jpg",0.17045094,0.01869775,0.012175067,195.87248,567.0538,12.065492,17.666023,0.68297726,0.5065518,0.27796516,121,16.257607,180,116630,"dicot","425","4",801.019872466405,-427.792476797353,10.6135690177327,0.821479912688051,15.228572,0.00486198919660465
"3626","dicot-sim-425-5-17.rsml.jpg",0.17856199,0.017435992,0.009397999,197.55534,728.5987,8.937497,17.65884,0.50612026,0.47104383,0.27715042,150,23.099339,208,91804,"dicot","425","5",500.266970241735,-297.149322052959,25.1750071628856,0.825278823288511,13.444445,0.00793645919567775
"3627","dicot-sim-425-6-17.rsml.jpg",0.163449,0.018041752,0.0108966,170.59717,548.20795,10.188321,17.652493,0.5771605,0.58459014,0.3069616,127,16.268818,243,148710,"dicot","425","6",535.757039918206,-293.764950862849,2.27370601261201,0.80482539712721,18.65,0.00368642290363795
"3628","dicot-sim-425-7-17.rsml.jpg",0.1702308,0.01695781,0.009457267,194.58327,695.147,8.587198,17.666176,0.48608136,0.41762245,0.28654847,146,24.364079,236,84838,"dicot","425","7",449.463221912683,-368.482018206613,16.1730289322876,0.854707745456527,16.8,0.00819381645017563
"3629","dicot-sim-425-8-17.rsml.jpg",0.15919027,0.01696136,0.009364133,187.59167,679.65814,9.298584,17.660755,0.52651113,0.451097,0.28326696,160,20.355556,334,110523,"dicot","425","8",700.039132052741,-294.839917490822,-212.648477454675,0.806382256532197,18.26087,0.00614947241750586
"3630","dicot-sim-425-9-17.rsml.jpg",0.17357513,0.016502006,0.009135533,219.98364,788.68884,7.482002,17.668121,0.42347467,0.489792,0.30476147,168,34.023254,181,84486,"dicot","425","9",528.854447381579,-227.594233028908,69.7024472848247,0.76118875605881,18.434782,0.00933514239045522
"3631","dicot-sim-426-1-20.rsml.jpg",0.033866666,0.019346654,0.016933333,17.8816,78.2574,1.4224,14.537267,0.09784508,0.36827064,0.45133045,7,13.632912,708,15132,"dicot","426","1",-349.454171427296,-6.85531447880425,-32.383830286744,0.714285707428571,3.0384614,0.00517164948453608
"3632","dicot-sim-426-10-20.rsml.jpg",0.033866666,0.025654424,0.033866666,15.2146,82.9818,0.66886663,14.537267,0.046010483,0.08066924,0.43732503,3,84.46667,1076,3,"dicot","426","10",-355.893889291969,-8.12180020528984,-26.6809685286657,0.62500008816965,1,27.6606
"3633","dicot-sim-426-2-20.rsml.jpg",0.033866666,0.021016609,0.0254,16.958733,78.7146,0.8043333,14.537267,0.055329062,0.6321785,0.45708928,7,22.67442,429,29188,"dicot","426","2",-338.389436614765,-3.72059450404213,-48.6884231993203,0.773195866696779,2.0961537,0.00269681375907907
"3634","dicot-sim-426-3-20.rsml.jpg",0.033866666,0.02257505,0.016933333,17.534466,83.447464,0.9144,14.537267,0.06290041,0.34963098,0.4302272,7,11.738095,180,16350,"dicot","426","3",-354.213940985619,-8.01506553337749,-28.9973745854419,0.666666714666671,1.6923077,0.00510382042813456
"3635","dicot-sim-426-4-20.rsml.jpg",0.033866666,0.02512226,0.033866666,16.518467,85.6996,1.0922,14.537267,0.075131044,0.48054355,0.43878868,5,13.9,428,29798,"dicot","426","4",-349.727638175698,-6.68385237856604,-25.3454615375534,0.547945180303998,1.1730769,0.0028760185247332
"3636","dicot-sim-426-5-20.rsml.jpg",0.033866666,0.024632694,0.033866666,16.349133,85.58953,1.0752666,14.537267,0.07396622,0.2622669,0.439093,5,16.367348,650,15630,"dicot","426","5",-343.850944820294,3.90440446114855,-20.2840567762138,0.397727305854859,1,0.00547597760716571
"3637","dicot-sim-426-6-20.rsml.jpg",0.033866666,0.019460395,0.016933333,17.7292,78.613,0.9482667,14.537267,0.06523005,0.06628827,0.45471188,7,25.625,656,682,"dicot","426","6",-349.121176712605,1.03286215590967,-22.6097880292357,0.410958956442118,1.1923077,0.115268328445748
"3638","dicot-sim-426-7-20.rsml.jpg",0.033866666,0.021190241,0.033866666,21.2852,91.9734,1.5748,14.537267,0.10832848,0.4549311,0.44128606,12,9.494118,239,17552,"dicot","426","7",-303.336995970094,8.57072915404896,-24.2951250601388,0.420512844970416,2.9038463,0.00524005241567913
"3639","dicot-sim-426-8-20.rsml.jpg",0.033866666,0.024091741,0.016933333,17.4244,88.99313,1.7695333,14.537267,0.121723935,0.5141683,0.44327694,7,11.961538,665,49308,"dicot","426","8",-355.913804641539,-8.00400330900847,-24.8922960350237,0.624999953348214,1,0.00180484160785268
"3640","dicot-sim-426-9-20.rsml.jpg",0.033866666,0.019854333,0.016933333,16.933332,77.51233,1.3123333,14.537267,0.09027373,0.6091799,0.4523301,6,12.180555,533,35588,"dicot","426","9",-357.762691230949,-7.35996047647307,-24.4686805245984,0.599999931800005,1,0.00217804681353265
"3641","dicot-sim-427-1-20.rsml.jpg",0.033866666,0.012088628,0.008466667,72.81333,172.06807,6.1976,22.538267,0.27498123,0.522848,0.37232116,30,12.064246,846,138305,"dicot","427","1",-47.6862096896169,-165.967796682461,100.823579984922,0.8652328914048,2.6176472,0.00124412038610318
"3642","dicot-sim-427-10-20.rsml.jpg",0.033866666,0.012785814,0.008466667,65.57433,164.17714,5.0546,22.538267,0.22426747,0.5563511,0.41076258,39,13.527972,742,173776,"dicot","427","10",-161.051062503029,14.3297004953508,-91.5808082104318,0.825892766419713,4.9411764,0.000944763028266274
"3643","dicot-sim-427-2-20.rsml.jpg",0.033866666,0.011825375,0.008466667,76.91966,161.798,5.808133,22.538267,0.25770098,0.39864868,0.3961379,42,14.61062,776,55784,"dicot","427","2",-57.4404185970312,-89.7889510762677,-0.0128486232375284,0.865737320387411,4.632353,0.00290043740140542
"3644","dicot-sim-427-3-20.rsml.jpg",0.033866666,0.012090463,0.008466667,90.085335,214.54533,5.4356,22.538267,0.24117205,0.41930306,0.3697205,46,15.981192,636,74304,"dicot","427","3",-36.1125179179942,-108.228322014177,-35.2042624927282,0.807448931455884,4.647059,0.00288739946705426
"3645","dicot-sim-427-4-20.rsml.jpg",0.033866666,0.012976522,0.008466667,64.549866,161.41699,5.334,22.538267,0.23666416,0.54884917,0.40553424,33,12.046053,942,101111,"dicot","427","4",-167.291076843663,-126.437324793442,109.084119608213,0.799331062337118,3.0588236,0.00159643352355332
"3646","dicot-sim-427-5-20.rsml.jpg",0.033866666,0.012426446,0.008466667,71.670334,176.71626,5.9012666,22.538267,0.26183322,0.57335275,0.415531,37,12.146199,1266,188650,"dicot","427","5",-81.8911300888642,-65.2985302561051,6.89479889197138,0.779631201976077,5.0147057,0.000936741372912801
"3647","dicot-sim-427-6-20.rsml.jpg",0.033866666,0.012220309,0.008466667,68.36833,155.78667,5.4525332,22.538267,0.24192336,0.49122924,0.39323267,33,12.851266,1186,67933,"dicot","427","6",-27.3475927506274,-22.6674042263776,-62.996907637504,0.633008325627907,1.7058823,0.00229323995701647
"3648","dicot-sim-427-7-20.rsml.jpg",0.033866666,0.012182332,0.008466667,80.661934,187.2234,5.3848,22.538267,0.23891811,0.5144208,0.37016812,41,13.857142,621,53815,"dicot","427","7",-167.82039382375,-86.8328937888494,71.8122658107406,0.729492166392516,3.4117646,0.00347901886091239
"3649","dicot-sim-427-8-20.rsml.jpg",0.033866666,0.012358654,0.008466667,67.4116,154.98233,4.7921333,22.538267,0.21262209,0.47204152,0.39263174,36,14.692579,1380,94542,"dicot","427","8",-221.093257238155,-21.6477575733929,-112.823485441533,0.799689297697839,3.1029413,0.00163929608004908
"3650","dicot-sim-427-9-20.rsml.jpg",0.033866666,0.012057708,0.008466667,79.12946,175.1584,6.4769998,22.538267,0.28737792,0.48194534,0.3936908,42,12.826203,1073,133181,"dicot","427","9",-38.5174084360195,-92.9488632490922,71.7396521895773,0.826936419968173,4.617647,0.00131519060526652
"3651","dicot-sim-428-1-20.rsml.jpg",0.0254,0.011974687,0.008466667,45.957066,89.55193,4.064,16.518467,0.24602768,0.5157414,0.38652208,31,12.677824,426,67486,"dicot","428","1",-132.385511104499,-76.4633003990882,-121.788754051111,0.966887375536162,5.0350876,0.0013269704827668
"3652","dicot-sim-428-10-20.rsml.jpg",0.0254,0.012776506,0.008466667,39.353065,85.9536,3.5221334,16.518467,0.213224,0.47254187,0.41110033,23,11.666667,358,56020,"dicot","428","10",-199.922556461784,83.0056428173076,-29.5839283022207,0.472081189689675,4.368421,0.00153433773652267
"3653","dicot-sim-428-2-20.rsml.jpg",0.033866666,0.011691128,0.008466667,54.7116,105.16447,3.5475333,16.5354,0.21454173,0.43918896,0.4046389,44,15.68599,546,26799,"dicot","428","2",-220.040536118635,38.2507073135716,-75.7430505817495,0.52499995635417,4.678571,0.00392419381320199
"3654","dicot-sim-428-3-20.rsml.jpg",0.033866666,0.01299091,0.008466667,39.056732,85.725,2.7093334,16.518467,0.16401845,0.47734827,0.40787834,28,12.0875,299,45918,"dicot","428","3",-251.070004344307,17.0452864743293,-23.2067366641212,0.45646437994723,2.3859649,0.00186691493531948
"3655","dicot-sim-428-4-20.rsml.jpg",0.0254,0.011983566,0.008466667,46.1264,89.297935,3.5306,16.518467,0.21373655,0.6456379,0.38057813,33,14.10628,604,34532,"dicot","428","4",-209.019405596131,-70.626218468994,18.0720262391543,0.81757881213914,5.140351,0.00258594738213831
"3656","dicot-sim-428-5-20.rsml.jpg",0.0254,0.012340427,0.008466667,41.766068,85.183136,2.4891999,16.518467,0.15069196,0.46615088,0.40829813,33,15.735714,334,32638,"dicot","428","5",-284.714320098057,16.226280430598,13.709854714639,0.50505056404449,3.7368422,0.00260993737361358
