"","image","tot_root_length","width","depth","direction","n_primary","tot_prim_length","mean_prim_length","mean_prim_diameter","mean_lat_density","n_laterals","tot_lat_length","mean_lat_length","mean_lat_diameter","mean_lat_angle","tree_size","tree_magnitude","tree_altitude","tree_index","specie","group","id"
"8002","monocot-sim-37-10-20.rsml",904.4903,7.6369333,13.995399,2.2612307,12,134,11.7609825,0.03420006,7.5534663,748,343,1.0205326,0.014606505,50.988834,1508,760,91,0.11973684,"monocot","37","10"
"8003","monocot-sim-37-2-20.rsml",900.92957,6.798733,13.995399,2.2370346,12,133,11.688663,0.03420006,7.8863454,762,328,0.9982487,0.014522202,53.20806,1536,774,88,0.11369509,"monocot","37","2"
"8004","monocot-sim-37-3-20.rsml",912.2157,5.7234664,13.995399,2.250948,12,134,11.651365,0.03420006,8.097039,798,347,0.96791875,0.014586235,53.061184,1608,810,102,0.12592593,"monocot","37","3"
"8005","monocot-sim-37-4-20.rsml",863.20703,6.9765334,13.995399,2.2783093,12,134,11.718354,0.03420006,7.348663,715,340,1.0106109,0.014592416,51.658707,1442,727,91,0.12517194,"monocot","37","4"
"8006","monocot-sim-37-5-20.rsml",856.9737,6.570133,13.995399,2.2241132,12,133,11.649422,0.03420006,7.789763,738,304,0.9717891,0.014626803,51.736057,1488,750,86,0.11466666,"monocot","37","5"
"8007","monocot-sim-37-6-20.rsml",885.37134,6.3245997,13.995399,2.2557938,12,134,11.7107525,0.03420006,7.9604897,793,311,0.93927115,0.014596839,52.907112,1598,805,100,0.124223605,"monocot","37","6"
"8008","monocot-sim-37-7-20.rsml",873.64905,6.8326,13.995399,2.2681868,12,133,11.620483,0.03420006,7.6787553,734,322,1.0002772,0.014566009,52.211357,1480,746,94,0.12600537,"monocot","37","7"
"8009","monocot-sim-37-8-20.rsml",845.89374,7.5607333,13.995399,2.2686355,12,133,11.685862,0.03420006,7.5754437,719,299,0.98145086,0.014575873,52.49842,1450,731,92,0.125855,"monocot","37","8"
"8010","monocot-sim-37-9-20.rsml",846.4049,7.0696664,13.995399,2.2114115,12,133,11.723187,0.03420006,7.3747997,717,304,0.98427683,0.014634167,52.282475,1446,729,94,0.12894376,"monocot","37","9"
"8011","monocot-sim-370-1-20.rsml",151.0921,5.0630665,11.997267,2.311795,8,72,9.577516,0.020900015,1.9054744,55,42,1.3540366,0.012579857,49.580643,118,63,14,0.22222222,"monocot","370","1"
"8012","monocot-sim-370-10-20.rsml",156.90886,4.9360666,11.997267,2.291412,8,72,9.523531,0.020900015,1.7059085,60,50,1.3453436,0.012521913,50.096764,128,68,14,0.20588236,"monocot","370","10"
"8013","monocot-sim-370-2-20.rsml",151.85277,5.2154665,11.997267,2.1867583,8,72,9.399418,0.020900015,1.8654895,62,42,1.2364098,0.0125566395,50.09884,132,70,16,0.22857143,"monocot","370","2"
"8014","monocot-sim-370-3-20.rsml",141.3749,4.7836666,11.997267,2.277314,8,72,9.527555,0.020900015,1.6034428,57,33,1.1430606,0.012608898,48.719593,122,65,15,0.23076923,"monocot","370","3"
"8015","monocot-sim-370-4-20.rsml",152.57277,5.190067,11.997267,2.206345,8,72,9.503003,0.020900015,1.7040746,58,43,1.3198061,0.0124472985,54.226234,124,66,14,0.21212122,"monocot","370","4"
"8016","monocot-sim-370-5-20.rsml",145.72296,4.4788666,11.997267,2.204081,8,72,9.542668,0.020900015,1.7428318,60,38,1.1563607,0.012423194,48.910072,128,68,13,0.19117647,"monocot","370","5"
"8017","monocot-sim-370-6-20.rsml",145.25885,3.9454665,11.997267,2.178681,8,72,9.59299,0.020900015,1.7084589,60,34,1.1419158,0.012505125,49.380215,128,68,15,0.22058824,"monocot","370","6"
"8018","monocot-sim-370-7-20.rsml",148.48433,6.5024,11.997267,2.2380612,8,72,9.472614,0.020900015,1.7414587,60,37,1.2117233,0.012678144,49.242786,128,68,14,0.20588236,"monocot","370","7"
"8019","monocot-sim-370-8-20.rsml",148.21414,4.9106665,11.997267,2.2220097,8,71,9.558451,0.020900015,1.7883738,63,35,1.1388338,0.012528586,53.077126,134,71,13,0.18309858,"monocot","370","8"
"8020","monocot-sim-370-9-20.rsml",153.16698,4.3518667,11.997267,2.2148018,8,71,9.511935,0.020900015,1.7148652,65,39,1.1857152,0.012490968,57.729824,138,73,15,0.20547946,"monocot","370","9"
"8021","monocot-sim-371-1-20.rsml",383.30435,7.840133,18.999199,2.3190548,3,54,18.320326,0.039399974,3.0706985,132,252,2.4874496,0.02373066,42.385075,267,135,52,0.38518518,"monocot","371","1"
"8022","monocot-sim-371-10-20.rsml",357.18488,8.2126665,18.999199,2.1996453,3,54,18.357578,0.039399974,3.107406,133,225,2.2715204,0.023595616,43.748463,269,136,49,0.3602941,"monocot","371","10"
"8023","monocot-sim-371-2-20.rsml",348.7251,10.126133,18.999199,2.2753873,3,54,18.40179,0.039399974,3.02924,131,212,2.2406085,0.023786876,44.99922,265,134,51,0.38059703,"monocot","371","2"
"8024","monocot-sim-371-3-20.rsml",384.12064,6.849533,18.999199,2.2765992,3,54,18.279083,0.039399974,3.3019836,141,253,2.3353424,0.023625804,43.750652,285,144,56,0.3888889,"monocot","371","3"
"8025","monocot-sim-371-4-20.rsml",381.2316,10.6426,18.990732,2.3414528,3,54,18.494299,0.039399974,3.1759174,138,248,2.360498,0.02380594,46.27551,279,141,53,0.37588653,"monocot","371","4"
"8026","monocot-sim-371-5-20.rsml",382.49664,11.269134,18.999199,2.252582,3,54,18.458797,0.039399974,3.3147748,142,243,2.303664,0.023571026,42.968044,287,145,56,0.3862069,"monocot","371","5"
"8027","monocot-sim-371-6-20.rsml",370.62512,8.271934,18.999199,2.3420906,3,54,18.218111,0.039399974,3.1050737,131,236,2.4119914,0.02360921,45.86858,265,134,52,0.3880597,"monocot","371","6"
"8028","monocot-sim-371-7-20.rsml",348.7946,7.4337335,18.999199,2.2804792,3,53,18.142778,0.039399974,3.100641,131,220,2.2470708,0.023581807,45.35383,265,134,49,0.36567163,"monocot","371","7"
"8029","monocot-sim-371-8-20.rsml",370.3906,8.111067,18.990732,2.2688956,3,54,18.378048,0.039399974,3.1468966,135,239,2.3352337,0.023477387,44.50381,273,138,52,0.3768116,"monocot","371","8"
"8030","monocot-sim-371-9-20.rsml",395.10562,9.4742,18.990732,2.2395637,3,54,18.47876,0.039399974,3.260647,142,260,2.3920379,0.023563601,44.250156,287,145,57,0.39310345,"monocot","371","9"
"8031","monocot-sim-372-1-20.rsml",71.53791,4.0978665,9.491134,2.2710922,9,43,5.383004,0.031900045,2.5399578,30,7,0.7696952,0.015308385,44.84751,69,39,11,0.2820513,"monocot","372","1"
"8032","monocot-sim-372-10-20.rsml",69.79012,5.2493334,9.491134,2.252645,9,41,5.379686,0.031900045,3.027285,30,5,0.71243125,0.015035509,35.76051,69,39,10,0.25641027,"monocot","372","10"
"8033","monocot-sim-372-2-20.rsml",72.30758,5.266267,9.491134,2.1738913,9,44,5.3773484,0.031900045,2.2538035,30,8,0.7970481,0.015259994,41.958538,69,39,10,0.25641027,"monocot","372","2"
"8034","monocot-sim-372-3-20.rsml",70.7644,4.8598666,9.491134,2.265927,9,44,5.3598294,0.031900045,3.3854334,29,5,0.7767568,0.01544852,41.757072,67,38,10,0.2631579,"monocot","372","3"
"8035","monocot-sim-372-4-20.rsml",73.106804,4.4873333,9.491134,2.169334,9,43,5.339197,0.031900045,2.424248,35,6,0.7158297,0.015526991,51.910675,79,44,12,0.27272728,"monocot","372","4"
"8036","monocot-sim-372-5-20.rsml",75.41656,5.4694667,9.491134,2.1178498,9,44,5.464677,0.031900045,3.04972,32,8,0.8198275,0.015442166,35.954884,73,41,12,0.29268292,"monocot","372","5"
"8037","monocot-sim-372-6-20.rsml",72.30955,6.5870667,9.491134,2.188454,9,43,5.3541074,0.031900045,2.938886,33,5,0.730987,0.015252969,43.191376,75,42,12,0.2857143,"monocot","372","6"
"8038","monocot-sim-372-7-20.rsml",79.24717,5.7573333,9.499599,2.314645,9,44,5.4764366,0.031900045,2.992156,37,9,0.809709,0.01568505,42.554245,83,46,12,0.26086956,"monocot","372","7"
"8039","monocot-sim-372-8-20.rsml",79.699326,5.223933,9.491134,2.201716,9,43,5.341403,0.031900045,2.9385412,38,9,0.83228177,0.015185575,42.837715,85,47,11,0.23404256,"monocot","372","8"
"8040","monocot-sim-372-9-20.rsml",72.13131,3.8946667,9.491134,2.1948676,9,43,5.3537464,0.031900045,2.9244316,34,4,0.704341,0.01532021,43.46303,77,43,11,0.25581396,"monocot","372","9"
"8041","monocot-sim-373-1-13.rsml",477.37564,5.6049333,15.993533,2.2628388,8,75,10.049277,0.038499977,2.6068907,155,301,2.56117,0.029366404,42.554787,318,163,35,0.21472393,"monocot","373","1"
"8042","monocot-sim-373-10-13.rsml",489.54428,5.8589334,15.993533,2.2237043,8,75,10.008034,0.038499977,2.639277,155,312,2.6418064,0.029613977,44.91712,318,163,35,0.21472393,"monocot","373","10"
"8043","monocot-sim-373-2-13.rsml",481.47342,6.0197997,15.993533,2.2888303,8,75,10.035609,0.038499977,2.6384485,155,306,2.5883129,0.029782241,41.710262,318,163,35,0.21472393,"monocot","373","2"
"8044","monocot-sim-373-3-13.rsml",483.0382,6.5616665,15.993533,2.2717218,8,75,10.04769,0.038499977,2.6055362,155,308,2.597785,0.029813444,42.770252,318,163,35,0.21472393,"monocot","373","3"
"8045","monocot-sim-373-4-13.rsml",465.4414,5.3170667,15.993533,2.3106105,8,75,9.955936,0.038499977,2.6118503,155,289,2.488993,0.02964252,42.3148,318,163,35,0.21472393,"monocot","373","4"
"8046","monocot-sim-373-5-13.rsml",473.626,5.8250666,15.993533,2.2975411,8,75,9.947798,0.038499977,2.6488507,155,296,2.5422163,0.029647103,42.32214,318,163,35,0.21472393,"monocot","373","5"
"8047","monocot-sim-373-6-13.rsml",463.31473,6.3584666,15.993533,2.2821763,8,75,10.007047,0.038499977,2.63825,155,284,2.4726346,0.029490199,45.24928,318,163,35,0.21472393,"monocot","373","6"
"8048","monocot-sim-373-7-13.rsml",472.69455,6.2145333,15.993533,2.25789,8,75,10.0418,0.038499977,2.64056,155,293,2.5313563,0.0296146,43.4079,318,163,35,0.21472393,"monocot","373","7"
"8049","monocot-sim-373-8-13.rsml",487.98096,5.9774666,15.993533,2.2962518,8,75,9.986868,0.038499977,2.615759,155,304,2.6328125,0.029703772,45.189445,318,163,35,0.21472393,"monocot","373","8"
"8050","monocot-sim-373-9-13.rsml",486.02188,6.9088,15.993533,2.31494,8,75,10.068594,0.038499977,2.5927112,155,312,2.6159556,0.029788667,41.151627,318,163,35,0.21472393,"monocot","373","9"
"8051","monocot-sim-374-1-20.rsml",240.38509,5.147733,13.995399,2.2933311,10,104,10.954112,0.021499984,2.263925,122,66,1.0724921,0.009427164,44.19258,254,132,24,0.18181819,"monocot","374","1"
"8052","monocot-sim-374-10-20.rsml",248.02124,5.1054,13.995399,2.2420678,10,104,10.9326725,0.021499984,2.236346,122,70,1.1368407,0.009465325,45.02045,254,132,21,0.1590909,"monocot","374","10"
"8053","monocot-sim-374-2-20.rsml",254.47987,4.8259997,13.995399,2.2929583,10,104,10.988236,0.021499984,2.3677154,132,73,1.0954353,0.009365827,44.14734,274,142,23,0.16197184,"monocot","374","2"
"8054","monocot-sim-374-3-20.rsml",240.1716,3.7084,13.995399,2.333749,10,104,10.963806,0.021499984,2.2342288,125,63,1.0442691,0.00930279,43.64762,260,135,22,0.16296296,"monocot","374","3"
"8055","monocot-sim-374-4-20.rsml",235.1771,3.8523333,13.995399,2.2318964,10,104,10.971462,0.021499984,2.3152137,117,61,1.0723284,0.009347501,45.199272,244,127,22,0.17322835,"monocot","374","4"
"8056","monocot-sim-374-5-20.rsml",239.26263,4.6651335,13.995399,2.2840657,10,104,11.0238905,0.021499984,2.3211472,124,66,1.040514,0.009268512,44.42451,258,134,21,0.15671642,"monocot","374","5"
"8057","monocot-sim-374-6-20.rsml",247.25781,4.5212,13.995399,2.2576246,10,104,10.938097,0.021499984,2.2735724,126,71,1.0942608,0.009514918,42.75145,262,136,21,0.15441176,"monocot","374","6"
"8058","monocot-sim-374-7-20.rsml",255.46323,5.2493334,13.995399,2.25982,10,104,11.072073,0.021499984,2.1201313,124,75,1.167278,0.009337412,42.81586,258,134,22,0.1641791,"monocot","374","7"
"8059","monocot-sim-374-8-20.rsml",231.28734,4.4788666,13.995399,2.17385,10,104,10.962694,0.021499984,2.0800595,117,59,1.0398319,0.009398748,46.5037,244,127,20,0.15748031,"monocot","374","8"
"8060","monocot-sim-374-9-20.rsml",245.68242,3.6999333,13.995399,2.3026454,10,104,10.909153,0.021499984,2.2238038,123,73,1.1104958,0.009369815,45.215157,256,133,19,0.14285715,"monocot","374","9"
"8061","monocot-sim-375-1-20.rsml",197.82365,8.932333,20.988867,1.8382277,9,105,12.236216,0.027599908,1.748301,91,40,0.9637113,0.010897881,82.52578,191,100,22,0.22,"monocot","375","1"
"8062","monocot-sim-375-10-20.rsml",200.97516,11.8618,20.988867,1.8445374,9,106,12.386092,0.027599908,1.6003876,97,39,0.9226831,0.010774071,83.7997,203,106,23,0.21698113,"monocot","375","10"
"8063","monocot-sim-375-2-20.rsml",179.5454,8.373533,20.988867,1.7758908,9,104,12.138341,0.027599908,1.5266052,77,30,0.9129906,0.011224553,84.4461,163,86,21,0.24418604,"monocot","375","2"
"8064","monocot-sim-375-3-20.rsml",190.2126,14.842067,20.988867,2.0110228,9,108,12.443598,0.027599908,1.5089976,83,32,0.94241285,0.011088838,81.833534,175,92,27,0.29347825,"monocot","375","3"
"8065","monocot-sim-375-4-20.rsml",194.02852,13.682133,20.988867,1.8227706,9,105,12.226223,0.027599908,2.03257,90,33,0.9332504,0.011077196,85.37363,189,99,22,0.22222222,"monocot","375","4"
"8066","monocot-sim-375-5-20.rsml",176.20888,9.152467,20.997334,1.9206406,9,105,12.209541,0.027599908,1.8624115,77,30,0.86133796,0.011295422,79.96329,163,86,25,0.29069766,"monocot","375","5"
"8067","monocot-sim-375-6-20.rsml",193.17232,15.460134,20.988867,1.8825489,9,107,12.419652,0.027599908,1.9215952,95,32,0.8567948,0.010681517,75.04219,199,104,20,0.1923077,"monocot","375","6"
"8068","monocot-sim-375-7-20.rsml",194.74597,13.428133,20.997334,1.9570841,9,108,12.511977,0.027599908,2.0392706,97,33,0.8467849,0.010616998,80.034035,203,106,22,0.20754717,"monocot","375","7"
"8069","monocot-sim-375-8-20.rsml",185.87401,7.6792665,20.997334,1.8278499,9,103,11.975516,0.027599908,1.5357212,80,35,0.97617936,0.011130167,86.60402,169,89,24,0.26966292,"monocot","375","8"
"8070","monocot-sim-375-9-20.rsml",196.02524,10.0076,20.988867,1.972185,9,102,12.04703,0.027599908,1.8617585,96,38,0.9125205,0.0107025225,76.53404,201,105,24,0.22857143,"monocot","375","9"
"8071","monocot-sim-376-1-20.rsml",230.39279,4.2672,20.997334,2.2604406,2,30,15.316934,0.038000003,3.369954,60,161,3.3293157,0.026207063,39.36064,122,62,51,0.82258064,"monocot","376","1"
"8072","monocot-sim-376-10-20.rsml",216.96721,4.0386,20.997334,2.2634027,2,30,15.400894,0.038000003,3.1831234,61,150,3.0518923,0.026234755,33.87585,124,63,54,0.85714287,"monocot","376","10"
"8073","monocot-sim-376-2-20.rsml",179.4793,4.1402,20.997334,2.2789059,2,30,15.437405,0.038000003,3.0309005,51,116,2.9138126,0.026466358,38.946106,104,53,42,0.7924528,"monocot","376","2"
"8074","monocot-sim-376-3-20.rsml",213.88731,4.4788666,20.997334,2.2945347,2,30,15.392546,0.038000003,3.5768712,60,145,3.0517037,0.025922956,40.492413,122,62,49,0.7903226,"monocot","376","3"
"8075","monocot-sim-376-4-20.rsml",234.789,4.445,20.997334,2.2546709,2,30,15.473187,0.038000003,3.3384202,58,167,3.5145276,0.026011394,37.72767,118,60,48,0.8,"monocot","376","4"
"8076","monocot-sim-376-5-20.rsml",221.29094,4.1317334,20.997334,2.292754,2,30,15.486508,0.038000003,3.2043822,59,153,3.2257276,0.026016604,37.696735,120,61,50,0.8196721,"monocot","376","5"
"8077","monocot-sim-376-6-20.rsml",217.61104,4.3603334,20.997334,2.2549615,2,30,15.499517,0.038000003,3.4189053,61,150,3.0592136,0.026143566,38.352776,124,63,52,0.82539684,"monocot","376","6"
"8078","monocot-sim-376-7-20.rsml",209.49907,4.0132,20.997334,2.314528,2,30,15.499705,0.038000003,3.5707486,58,143,3.0775797,0.026236499,32.968933,118,60,50,0.8333333,"monocot","376","7"
"8079","monocot-sim-376-8-20.rsml",214.37418,3.8608,20.997334,2.2855048,2,30,15.319823,0.038000003,3.4343648,62,144,2.9634602,0.026063778,38.423706,126,64,53,0.828125,"monocot","376","8"
"8080","monocot-sim-376-9-20.rsml",242.25113,4.4704,20.997334,2.2739668,2,30,15.481335,0.038000003,3.2409232,60,176,3.5214741,0.026556995,36.785507,122,62,51,0.82258064,"monocot","376","9"
"8081","monocot-sim-377-1-20.rsml",63.051876,2.4976666,11.997267,2.2119324,3,31,11.030339,0.0238,2.0389047,34,9,0.8812021,0.009637788,49.311512,71,37,15,0.4054054,"monocot","377","1"
"8082","monocot-sim-377-10-20.rsml",66.8409,3.0141332,11.997267,2.1590106,3,31,11.001887,0.0238,2.1992066,39,13,0.86757016,0.0095110955,43.279026,81,42,19,0.45238096,"monocot","377","10"
"8083","monocot-sim-377-2-20.rsml",67.9371,3.556,11.997267,2.3392575,3,31,11.024864,0.0238,1.8344508,36,16,0.96840316,0.009973316,41.7109,75,39,18,0.46153846,"monocot","377","2"
"8084","monocot-sim-377-3-20.rsml",61.518494,3.4120667,11.997267,2.1620216,3,31,11.026474,0.0238,1.9855875,35,9,0.81254494,0.009969072,46.757526,73,38,16,0.42105263,"monocot","377","3"
"8085","monocot-sim-377-4-20.rsml",72.424774,4.9021997,11.997267,2.2425344,3,31,11.137149,0.0238,2.153771,44,14,0.88666654,0.009718419,47.819557,91,47,19,0.40425533,"monocot","377","4"
"8086","monocot-sim-377-5-20.rsml",69.929855,2.3622,11.997267,2.2692745,3,31,10.872273,0.0238,2.4643373,41,14,0.91007376,0.009658756,42.08783,85,44,18,0.4090909,"monocot","377","5"
"8087","monocot-sim-377-6-20.rsml",65.07788,2.2690666,11.997267,2.319767,3,31,10.826037,0.0238,2.0771377,38,12,0.8578883,0.009990138,45.82787,79,41,20,0.4878049,"monocot","377","6"
"8088","monocot-sim-377-7-20.rsml",69.41187,3.3358667,11.997267,2.3675864,3,31,11.128222,0.0238,1.9807938,35,18,1.0293484,0.009715412,48.96278,73,38,14,0.36842105,"monocot","377","7"
"8089","monocot-sim-377-8-20.rsml",65.63885,1.7864666,11.997267,2.3054073,3,31,10.868673,0.0238,2.5396287,40,13,0.82582086,0.009759941,44.22089,83,43,18,0.41860464,"monocot","377","8"
"8090","monocot-sim-377-9-20.rsml",62.509212,3.2766,11.997267,2.3862202,3,31,11.1585,0.0238,1.9008636,34,11,0.8539327,0.00977876,45.56588,71,37,15,0.4054054,"monocot","377","9"
"8091","monocot-sim-378-1-20.rsml",769.4911,5.037667,16.9926,2.2686377,16,203,13.228602,0.03290008,2.1318207,283,376,1.9711441,0.019356072,24.043041,582,299,32,0.10702341,"monocot","378","1"
"8092","monocot-sim-378-10-20.rsml",801.5906,5.3932667,16.9926,2.28749,16,203,13.196363,0.03290008,2.2694583,285,413,2.0717494,0.019372173,23.64062,586,301,29,0.096345514,"monocot","378","10"
"8093","monocot-sim-378-2-20.rsml",742.78864,5.2154665,16.9926,2.2983055,16,203,13.188511,0.03290008,2.0574033,264,372,2.0142899,0.01921561,23.777866,544,280,31,0.11071429,"monocot","378","2"
"8094","monocot-sim-378-3-20.rsml",768.65283,4.6820664,16.9926,2.277099,16,203,13.213909,0.03290008,2.1909914,286,375,1.9483569,0.01954436,24.497326,588,302,29,0.09602649,"monocot","378","3"
"8095","monocot-sim-378-4-20.rsml",782.64264,5.2578,16.9926,2.3017178,16,203,13.2133875,0.03290008,2.1411324,278,395,2.0547786,0.019431792,23.368853,572,294,31,0.105442174,"monocot","378","4"
"8096","monocot-sim-378-5-20.rsml",772.3854,4.538133,16.9926,2.2928705,16,203,13.1570425,0.03290008,2.2101498,285,380,1.9714826,0.019181624,24.848707,586,301,32,0.10631229,"monocot","378","5"
"8097","monocot-sim-378-6-20.rsml",810.4799,4.995333,16.9926,2.2784104,16,203,13.200574,0.03290008,2.2149105,289,416,2.0736003,0.019271629,22.575253,594,305,29,0.09508197,"monocot","378","6"
"8098","monocot-sim-378-7-20.rsml",769.782,4.9699335,16.9926,2.2951586,16,203,13.1906395,0.03290008,2.1361732,275,382,2.031752,0.01932108,24.10842,566,291,33,0.11340206,"monocot","378","7"
"8099","monocot-sim-378-8-20.rsml",774.75726,4.995333,16.9926,2.2820652,16,203,13.218176,0.03290008,2.0994816,272,389,2.070834,0.019380935,24.564383,560,288,29,0.10069445,"monocot","378","8"
"8100","monocot-sim-378-9-20.rsml",787.3315,4.6735997,16.9926,2.2895923,16,203,13.156197,0.03290008,2.1492925,280,400,2.0601168,0.019310681,23.122837,576,296,30,0.10135135,"monocot","378","9"
"8101","monocot-sim-379-1-20.rsml",404.11093,8.0602665,21.496866,2.282239,12,161,14.082435,0.03690006,2.1249132,163,131,1.4424639,0.015695304,63.936703,338,175,25,0.14285715,"monocot","379","1"
"8102","monocot-sim-379-10-20.rsml",405.87103,9.745133,21.496866,2.231196,12,163,14.169595,0.03690006,1.9349519,169,133,1.3954792,0.01585387,65.34867,350,181,27,0.14917128,"monocot","379","10"
"8103","monocot-sim-379-2-20.rsml",412.18643,10.600266,21.496866,2.1910632,12,163,14.179464,0.03690006,1.9054588,166,145,1.4580288,0.015840588,62.331055,344,178,26,0.14606741,"monocot","379","2"
"8104","monocot-sim-379-3-20.rsml",388.86185,8.365067,21.496866,2.1657367,12,163,14.273247,0.03690006,1.7272321,162,126,1.3431041,0.016018271,60.74926,336,174,27,0.15517241,"monocot","379","3"
"8105","monocot-sim-379-4-20.rsml",373.10648,9.4234,21.496866,2.210235,12,164,14.302295,0.03690006,1.7959812,159,113,1.2671626,0.015951412,63.748463,330,171,29,0.16959064,"monocot","379","4"
"8106","monocot-sim-379-5-20.rsml",413.09183,8.509,21.496866,2.2104714,12,163,14.102412,0.03690006,2.0605364,172,141,1.4178079,0.015788961,60.99407,356,184,29,0.1576087,"monocot","379","5"
"8107","monocot-sim-379-6-20.rsml",374.68066,7.7131333,21.496866,2.1611795,12,162,14.093777,0.03690006,1.8695937,149,113,1.3795663,0.015831366,61.898567,310,161,25,0.1552795,"monocot","379","6"
"8108","monocot-sim-379-7-20.rsml",400.04184,10.583333,21.496866,2.2704167,12,161,14.096354,0.03690006,2.1642525,161,139,1.4340724,0.015998362,61.46247,334,173,27,0.15606937,"monocot","379","7"
"8109","monocot-sim-379-8-20.rsml",367.70398,7.4506664,21.496866,2.2120597,12,163,14.202181,0.03690006,1.8289376,156,102,1.2646012,0.015699793,61.979675,324,168,26,0.15476191,"monocot","379","8"
"8110","monocot-sim-379-9-20.rsml",396.32953,9.2456,21.496866,2.1822627,12,163,14.168912,0.03690006,1.9741863,167,132,1.3551056,0.015941113,63.644386,346,179,30,0.16759777,"monocot","379","9"
"8111","monocot-sim-38-1-14.rsml",929.21545,6.0875335,17.991667,2.2596052,8,77,10.212324,0.039200038,5.325311,288,665,2.9427674,0.029497912,33.446236,584,296,77,0.26013514,"monocot","38","1"
"8112","monocot-sim-38-10-14.rsml",932.07056,6.544733,17.991667,2.2767448,8,77,10.140931,0.039200038,5.5648804,292,669,2.9141889,0.029655324,33.891487,592,300,79,0.26333332,"monocot","38","10"
"8113","monocot-sim-38-2-14.rsml",935.30286,5.198533,17.991667,2.2560463,8,77,10.119025,0.039200038,5.361411,287,671,2.976831,0.02962908,34.17262,582,295,78,0.26440677,"monocot","38","2"
"8114","monocot-sim-38-3-14.rsml",951.0746,6.4854665,17.991667,2.2785335,8,77,10.265554,0.039200038,5.290272,291,690,2.9860828,0.029570825,35.835735,590,299,76,0.2541806,"monocot","38","3"
"8115","monocot-sim-38-4-14.rsml",951.48303,6.5955334,17.991667,2.2695007,8,77,10.176084,0.039200038,5.2542596,285,703,3.0528927,0.029610474,33.247482,578,293,76,0.25938568,"monocot","38","4"
"8116","monocot-sim-38-5-13.rsml",700.91925,6.0452,16.493067,2.2590237,7,62,9.63154,0.039200004,5.364427,228,487,2.7785022,0.029603414,34.93672,463,235,75,0.31914893,"monocot","38","5"
"8117","monocot-sim-38-6-14.rsml",898.7207,6.3330665,17.991667,2.2966516,8,77,10.1409645,0.039200038,5.422197,289,640,2.8290422,0.029436454,33.624744,586,297,80,0.26936027,"monocot","38","6"
"8118","monocot-sim-38-7-14.rsml",975.12445,5.1562,17.991667,2.2829273,8,77,10.195278,0.039200038,5.575818,297,704,3.0086277,0.02932559,35.284927,602,305,80,0.26229507,"monocot","38","7"
"8119","monocot-sim-38-8-14.rsml",916.85114,6.0875335,17.991667,2.274209,8,77,10.164024,0.039200038,5.384768,287,657,2.9112859,0.029723499,33.332695,582,295,77,0.26101694,"monocot","38","8"
"8120","monocot-sim-38-9-14.rsml",886.3558,6.341533,17.991667,2.2776217,8,77,10.14513,0.039200038,5.307772,291,630,2.766992,0.029544553,34.474857,590,299,82,0.2742475,"monocot","38","9"
"8121","monocot-sim-380-1-20.rsml",728.5596,5.8166,32.9946,2.2801814,3,95,32.380043,0.03349993,5.333817,416,378,1.5178344,0.010302416,36.716946,835,419,151,0.36038187,"monocot","380","1"
"8122","monocot-sim-380-10-20.rsml",745.5859,5.08,32.9946,2.3036568,3,95,32.472477,0.03349993,5.461109,426,387,1.5215219,0.010209096,37.90029,855,429,164,0.38228437,"monocot","380","10"
"8123","monocot-sim-380-2-20.rsml",723.3745,5.6896,32.9946,2.3159294,3,95,32.437675,0.03349993,5.506134,416,373,1.504955,0.010220124,38.150734,835,419,157,0.37470168,"monocot","380","2"
"8124","monocot-sim-380-3-20.rsml",728.6994,5.0207334,32.9946,2.2528236,3,95,32.444824,0.03349993,5.2622337,413,376,1.5287292,0.010294127,38.024574,829,416,166,0.39903846,"monocot","380","3"
"8125","monocot-sim-380-4-20.rsml",682.61884,5.4017334,32.9946,2.2926543,3,95,32.41666,0.03349993,5.066643,394,345,1.4857078,0.010171172,36.70749,791,397,152,0.38287154,"monocot","380","4"
"8126","monocot-sim-380-5-20.rsml",651.27905,4.9021997,32.9946,2.2845938,3,95,32.29456,0.03349993,5.232714,390,326,1.4215269,0.0101934895,36.31278,783,393,142,0.36132315,"monocot","380","5"
"8127","monocot-sim-380-6-20.rsml",731.1295,4.6482,32.9946,2.279732,3,95,32.26325,0.03349993,5.6485953,427,374,1.4855733,0.010201122,37.77605,857,430,163,0.37906978,"monocot","380","6"
"8128","monocot-sim-380-7-20.rsml",699.5665,4.7752,32.9946,2.287928,3,95,32.322163,0.03349993,5.3287754,416,348,1.4485579,0.010297741,37.54412,835,419,150,0.3579952,"monocot","380","7"
"8129","monocot-sim-380-8-20.rsml",689.0039,5.3594,32.9946,2.2646372,3,95,32.371185,0.03349993,5.228132,413,344,1.4331489,0.01020589,35.68215,829,416,144,0.34615386,"monocot","380","8"
"8130","monocot-sim-380-9-20.rsml",727.24036,4.961467,32.9946,2.2717323,3,95,32.357563,0.03349993,5.4583573,415,384,1.5184757,0.010258319,37.978676,833,418,153,0.3660287,"monocot","380","9"
"8131","monocot-sim-381-1-20.rsml",592.74255,6.3245997,29.497866,2.2581208,5,127,26.083017,0.03559992,3.6817615,337,258,1.371891,0.011971809,51.22564,679,342,89,0.2602339,"monocot","381","1"
