"","image","specie","group","id","tot_root_length","tot_prim_length","mean_prim_length","tot_lat_length","mean_lat_length","width","depth","n_laterals","n_primary","mean_lat_density"
"194","dicot-sim-116-3-20.rsml","dicot","116","3",12.413535,10,10.4991255,1,0.9572047,0.60113335,9.990666,2,1,0.7397062
"195","dicot-sim-116-4-20.rsml","dicot","116","4",15.569382,10,10.49728,1,0.84535015,0.9906,9.990666,6,1,1.3658895
"196","dicot-sim-116-5-20.rsml","dicot","116","5",15.597077,10,10.499982,2,1.0194191,0.9652,9.990666,5,1,1.0566376
"197","dicot-sim-116-6-20.rsml","dicot","116","6",17.102474,10,10.499165,2,0.733701,0.84666663,9.990666,9,1,1.5664399
"198","dicot-sim-116-7-20.rsml","dicot","116","7",14.168598,10,10.495324,2,1.2244248,1.4562666,9.990666,3,1,1.7760694
"199","dicot-sim-116-8-20.rsml","dicot","116","8",17.747108,10,10.499859,3,1.0353211,1.5832666,9.990666,7,1,1.3806899
"200","dicot-sim-116-9-20.rsml","dicot","116","9",17.369509,10,10.499763,3,0.9813924,1.1006666,9.990666,7,1,1.1505868
"201","dicot-sim-117-1-20.rsml","dicot","117","1",195.04181,26,26.499834,132,2.3738308,3.6576,25.992666,71,1,2.9959207
"202","dicot-sim-117-10-20.rsml","dicot","117","10",164.97214,26,26.499723,104,2.1636314,3.9454665,25.992666,64,1,2.6596386
"203","dicot-sim-117-2-20.rsml","dicot","117","2",178.26659,26,26.499823,115,2.1680968,3.6914666,25.992666,70,1,2.8655543
"204","dicot-sim-117-3-20.rsml","dicot","117","3",155.45393,26,26.499973,93,1.953847,3.7168667,25.992666,66,1,2.8733394
"205","dicot-sim-117-4-20.rsml","dicot","117","4",179.17346,26,26.499775,113,2.1810532,3.7930665,25.992666,70,1,2.8234165
"206","dicot-sim-117-5-20.rsml","dicot","117","5",177.45235,26,26.499899,118,2.2871585,3.7168667,25.992666,66,1,2.66207
"207","dicot-sim-117-6-20.rsml","dicot","117","6",156.56676,26,26.49998,97,2.0010276,3.5814,25.992666,65,1,2.7855885
"208","dicot-sim-117-7-20.rsml","dicot","117","7",155.92793,26,26.499949,98,1.9911997,3.7846,25.992666,65,1,2.7855911
"209","dicot-sim-117-8-20.rsml","dicot","117","8",177.727,26,26.499874,112,2.2239285,3.556,25.992666,68,1,2.8693228
"210","dicot-sim-117-9-20.rsml","dicot","117","9",154.42798,26,26.499683,96,2.1321383,3.9708667,25.992666,60,1,2.6542654
"211","dicot-sim-118-1-20.rsml","dicot","118","1",97.53417,25,25.499933,46,1.5007131,8.720667,24.993599,48,1,2.4395516
"212","dicot-sim-118-10-20.rsml","dicot","118","10",92.31056,25,25.49964,42,1.5184301,6.0113335,24.993599,44,1,2.151897
"213","dicot-sim-118-2-20.rsml","dicot","118","2",105.276245,25,25.498697,49,1.595551,6.3330665,24.993599,50,1,2.4454408
"214","dicot-sim-118-3-20.rsml","dicot","118","3",107.39247,25,25.49795,53,1.5451797,7.1628,24.993599,53,1,2.5922544
"215","dicot-sim-118-4-20.rsml","dicot","118","4",104.3801,25,25.499964,54,1.6097988,6.612467,24.993599,49,1,2.442481
"216","dicot-sim-118-5-20.rsml","dicot","118","5",104.38347,25,25.497957,52,1.643448,7.4252667,24.993599,48,1,2.3477015
"217","dicot-sim-118-6-20.rsml","dicot","118","6",104.65579,25,25.498684,52,1.6491065,8.3057995,24.993599,48,1,2.3476255
"218","dicot-sim-118-7-20.rsml","dicot","118","7",92.58182,25,25.499975,44,1.5245878,8.669867,24.993599,44,1,2.1932478
"219","dicot-sim-118-8-20.rsml","dicot","118","8",117.48055,25,25.49992,60,1.7354838,7.8486,24.993599,53,1,2.592026
"220","dicot-sim-118-9-20.rsml","dicot","118","9",95.544426,25,25.497612,42,1.4593085,6.0197997,24.993599,48,1,2.3477378
"221","dicot-sim-119-1-20.rsml","dicot","119","1",178.04851,28,28.999968,109,1.8401058,9.2202,28.4988,81,1,3.4217682
"222","dicot-sim-119-10-20.rsml","dicot","119","10",154.98041,28,28.998407,91,1.7743943,8.6105995,28.490334,71,1,3.076392
"223","dicot-sim-119-2-20.rsml","dicot","119","2",176.46727,28,28.998278,102,1.755583,9.287933,28.490334,84,1,3.548733
"224","dicot-sim-119-3-20.rsml","dicot","119","3",173.47746,28,28.99948,100,1.8522822,7.230533,28.4988,78,1,3.295098
"225","dicot-sim-119-4-20.rsml","dicot","119","4",179.60677,28,28.999994,105,1.8593426,7.4083333,28.490334,81,1,3.4217646
"226","dicot-sim-119-5-20.rsml","dicot","119","5",162.28366,28,28.999273,90,1.687144,8.3312,28.4988,79,1,3.379608
"227","dicot-sim-119-6-20.rsml","dicot","119","6",160.85342,28,28.996923,93,1.7124217,8.627533,28.490334,77,1,3.2531755
"228","dicot-sim-119-7-20.rsml","dicot","119","7",193.73137,28,28.998709,120,2.0089352,10.574866,28.490334,82,1,3.5529952
"229","dicot-sim-119-8-20.rsml","dicot","119","8",170.37375,28,28.999775,97,1.8360255,11.565467,28.490334,77,1,3.2528162
"230","dicot-sim-119-9-20.rsml","dicot","119","9",173.60472,28,28.999832,106,1.9808885,11.116734,28.4988,73,1,3.083832
"231","dicot-sim-12-1-20.rsml","dicot","12","1",52.113384,12,12.4998045,22,1.3204527,3.2088666,11.997267,30,1,3.0815358
"232","dicot-sim-12-10-20.rsml","dicot","12","10",51.17085,12,12.499971,19,1.2474476,2.2775333,11.997267,31,1,3.4291337
"233","dicot-sim-12-2-20.rsml","dicot","12","2",51.24804,12,12.499842,19,1.210881,2.4722667,11.997267,32,1,3.632935
"234","dicot-sim-12-3-20.rsml","dicot","12","3",46.042023,12,12.499956,17,1.2900795,2.6416,11.997267,26,1,2.8041544
"235","dicot-sim-12-4-20.rsml","dicot","12","4",49.982574,12,12.499532,18,1.3386799,3.1072667,11.997267,28,1,3.0199974
"236","dicot-sim-12-5-20.rsml","dicot","12","5",44.31408,12,12.499879,17,1.1783037,2.4722667,11.997267,27,1,2.986678
"237","dicot-sim-12-6-20.rsml","dicot","12","6",52.6249,12,12.499498,23,1.3836342,2.9717999,11.997267,29,1,3.1278658
"238","dicot-sim-12-7-20.rsml","dicot","12","7",44.538586,12,12.5,14,1.1866143,2.6500666,11.997267,27,1,3.0652552
"239","dicot-sim-12-8-20.rsml","dicot","12","8",42.748363,12,12.499999,12,1.1633987,2.6924,11.997267,26,1,3.0315046
"240","dicot-sim-12-9-20.rsml","dicot","12","9",54.72949,12,12.500001,22,1.3196714,2.6416,11.997267,32,1,3.2104661
"241","dicot-sim-120-1-17.rsml","dicot","120","1",212.87512,17,17.499989,116,1.6014354,3.7761333,16.9926,122,1,8.762487
"242","dicot-sim-120-10-17.rsml","dicot","120","10",225.62755,17,17.499971,127,1.6920942,3.6914666,16.9926,123,1,8.834321
"243","dicot-sim-120-2-17.rsml","dicot","120","2",224.50047,17,17.499619,136,1.7107507,3.7084,16.9926,121,1,8.748074
"244","dicot-sim-120-3-17.rsml","dicot","120","3",248.90137,17,17.499971,158,1.7938093,5.046133,16.9926,129,1,9.265263
"245","dicot-sim-120-4-17.rsml","dicot","120","4",234.45573,17,17.499666,140,1.7638707,4.1063333,16.9926,123,1,8.834514
"246","dicot-sim-120-5-17.rsml","dicot","120","5",236.78716,17,17.49978,142,1.740376,3.7591999,16.9926,126,1,9.049915
"247","dicot-sim-120-6-17.rsml","dicot","120","6",224.11815,17,17.499813,125,1.6662769,4.3688,16.9926,124,1,8.906246
"248","dicot-sim-120-7-17.rsml","dicot","120","7",227.36009,17,17.499386,134,1.7061841,3.6745334,16.9926,123,1,8.834692
"249","dicot-sim-120-8-17.rsml","dicot","120","8",211.93652,17,17.499346,116,1.5680414,3.8862,16.9926,124,1,8.906545
"250","dicot-sim-120-9-17.rsml","dicot","120","9",228.60474,17,17.499483,137,1.7446717,4.0132,16.9926,121,1,8.690977
"251","dicot-sim-121-1-20.rsml","dicot","121","1",33.033783,6,6.4997478,12,1.2060926,2.5061333,5.9944,22,1,7.6334023
"252","dicot-sim-121-10-20.rsml","dicot","121","10",42.80892,6,6.4998965,15,1.134657,2.6585333,5.9944,32,1,10.810423
"253","dicot-sim-121-2-20.rsml","dicot","121","2",41.4867,6,6.4999247,16,1.1286056,2.6331334,5.9944,31,1,10.47251
"254","dicot-sim-121-3-20.rsml","dicot","121","3",37.865925,6,6.4999995,14,1.0815837,2.3452666,5.9944,29,1,10.061411
"255","dicot-sim-121-4-20.rsml","dicot","121","4",31.464882,6,6.4999766,11,1.0854306,2.1928666,5.9944,23,1,7.7698026
"256","dicot-sim-121-5-20.rsml","dicot","121","5",36.000862,6,6.4999886,14,1.0926251,2.2267332,5.9944,27,1,9.121037
"257","dicot-sim-121-6-20.rsml","dicot","121","6",44.178143,6,6.499746,20,1.2559463,2.7093334,5.9944,30,1,8.956666
"258","dicot-sim-121-7-20.rsml","dicot","121","7",36.353146,6,6.499469,15,1.1056917,2.3283334,5.9944,27,1,9.122505
"259","dicot-sim-121-8-20.rsml","dicot","121","8",39.641567,6,6.4995112,14,1.0690984,2.9633334,5.9944,31,1,10.47385
"260","dicot-sim-121-9-20.rsml","dicot","121","9",40.178307,6,6.4999557,17,1.2953212,2.6585333,5.9944,26,1,8.78331
"261","dicot-sim-122-1-20.rsml","dicot","122","1",181.20071,26,26.999773,102,1.8578428,4.4280667,26.492199,83,1,3.5258775
"262","dicot-sim-122-10-20.rsml","dicot","122","10",186.69984,26,26.999933,112,1.9962492,4.3434,26.492199,80,1,3.3984196
"263","dicot-sim-122-2-20.rsml","dicot","122","2",195.09607,26,26.999582,119,2.049957,4.2079334,26.492199,82,1,3.622723
"264","dicot-sim-122-3-20.rsml","dicot","122","3",187.34259,26,26.99989,107,1.8644497,4.0470667,26.492199,86,1,3.653306
"265","dicot-sim-122-4-20.rsml","dicot","122","4",203.79443,26,26.99983,118,1.9427973,4.1486664,26.492199,91,1,3.9159117
"266","dicot-sim-122-5-20.rsml","dicot","122","5",192.55821,26,26.999996,113,1.947744,3.8777332,26.492199,85,1,3.7058358
"267","dicot-sim-122-6-20.rsml","dicot","122","6",175.8216,26,26.999704,102,1.9581829,4.0894,26.492199,76,1,3.2704403
"268","dicot-sim-122-7-20.rsml","dicot","122","7",200.7953,26,26.999996,118,2.0208757,3.9115999,26.492199,86,1,3.6532943
"269","dicot-sim-122-8-20.rsml","dicot","122","8",193.50494,26,26.999954,112,1.9138502,4.5973997,26.492199,87,1,3.743775
"270","dicot-sim-122-9-20.rsml","dicot","122","9",189.10947,26,26.999964,112,1.9769448,3.8777332,26.492199,82,1,3.5286145
"271","dicot-sim-123-1-20.rsml","dicot","123","1",150.20569,24,24.99966,89,1.7634656,4.3688,24.494066,71,1,3.5654805
"272","dicot-sim-123-10-20.rsml","dicot","123","10",136.22375,24,24.999939,78,1.8851494,4.445,24.494066,59,1,3.0013156
"273","dicot-sim-123-2-20.rsml","dicot","123","2",170.7689,24,24.999613,106,1.9968393,5.0207334,24.494066,73,1,3.7135327
"274","dicot-sim-123-3-20.rsml","dicot","123","3",149.81517,24,24.99974,89,2.0131521,4.7497997,24.494066,62,1,3.11351
"275","dicot-sim-123-4-20.rsml","dicot","123","4",136.97214,24,24.999327,83,1.7495755,3.7591999,24.494066,64,1,3.2557218
"276","dicot-sim-123-5-20.rsml","dicot","123","5",138.83629,24,24.999573,81,1.9294358,4.2418,24.494066,59,1,2.9253776
"277","dicot-sim-123-6-20.rsml","dicot","123","6",156.28658,24,24.999966,92,1.9306859,4.7752,24.494066,68,1,3.414791
"278","dicot-sim-123-7-20.rsml","dicot","123","7",144.65567,24,24.99984,80,1.7093691,4.4111333,24.494066,70,1,3.5152407
"279","dicot-sim-123-8-20.rsml","dicot","123","8",150.33344,24,24.999521,88,1.7904844,5.198533,24.494066,70,1,3.6077704
"280","dicot-sim-123-9-20.rsml","dicot","123","9",133.63129,24,24.999588,74,1.7243125,3.8353999,24.494066,63,1,3.1237066
"281","dicot-sim-124-1-20.rsml","dicot","124","1",30.033253,13,13.49994,7,1.0333319,1.3377333,12.996333,16,1,2.5137484
"282","dicot-sim-124-10-20.rsml","dicot","124","10",26.38579,13,13.499931,5,1.1714416,1.6086667,12.996333,11,1,1.6417925
"283","dicot-sim-124-2-20.rsml","dicot","124","2",31.060839,13,13.499976,8,1.0975541,1.8033999,12.996333,16,1,2.0765743
"284","dicot-sim-124-3-20.rsml","dicot","124","3",27.992878,13,13.49959,4,0.90583056,1.2192,12.996333,16,1,2.1709704
"285","dicot-sim-124-4-20.rsml","dicot","124","4",18.513489,13,13.499924,2,1.0027133,1.0244666,12.996333,5,1,0.78554624
"286","dicot-sim-124-5-20.rsml","dicot","124","5",27.429451,13,13.499239,7,0.995015,1.3631333,12.996333,14,1,1.6074069
"287","dicot-sim-124-6-20.rsml","dicot","124","6",21.479252,13,13.499992,2,0.88658464,0.93979996,12.996333,9,1,1.2793179
"288","dicot-sim-124-7-20.rsml","dicot","124","7",27.163845,13,13.49981,4,0.91093564,1.2445999,12.996333,15,1,1.9467913
"289","dicot-sim-124-8-20.rsml","dicot","124","8",27.515306,13,13.499994,6,1.0781013,1.2276666,12.996333,13,1,2.1558876
"290","dicot-sim-124-9-20.rsml","dicot","124","9",24.499266,13,13.499834,3,0.91661924,1.2445999,12.996333,12,1,1.9900557
"291","dicot-sim-125-1-20.rsml","dicot","125","1",207.70587,27,27.999914,139,2.4284585,12.479867,27.491266,74,1,3.1091619
"292","dicot-sim-125-10-20.rsml","dicot","125","10",202.15303,27,27.99856,131,2.2617466,10.8712,27.491266,77,1,3.1938984
"293","dicot-sim-125-2-20.rsml","dicot","125","2",235.61794,27,27.99835,159,2.4141812,9.939867,27.491266,86,1,3.56724
"294","dicot-sim-125-3-20.rsml","dicot","125","3",202.35152,27,27.998787,132,2.3883932,9.237133,27.491266,73,1,3.1490793
"295","dicot-sim-125-4-20.rsml","dicot","125","4",187.57973,27,27.99844,118,2.0459135,10.4394,27.491266,78,1,3.5543952
"296","dicot-sim-125-5-20.rsml","dicot","125","5",204.20114,27,27.997932,136,2.4137425,11.971867,27.491266,73,1,3.2354724
"297","dicot-sim-125-6-20.rsml","dicot","125","6",212.35919,27,27.998793,140,2.3942907,11.7094,27.491266,77,1,3.1938698
"298","dicot-sim-125-7-20.rsml","dicot","125","7",234.01807,27,27.999933,163,2.6412582,13.394266,27.491266,78,1,3.3203435
"299","dicot-sim-125-8-20.rsml","dicot","125","8",224.71973,27,27.997004,151,2.4286757,10.761133,27.491266,81,1,3.403657
"300","dicot-sim-125-9-20.rsml","dicot","125","9",199.93729,27,27.998867,126,2.1226969,9.516533,27.491266,81,1,3.4941597
"301","dicot-sim-126-1-20.rsml","dicot","126","1",59.54274,14,14.49956,19,0.8498713,2.8024666,13.995399,53,1,4.658374
"302","dicot-sim-126-10-20.rsml","dicot","126","10",57.752964,14,14.4993925,15,0.83179945,2.5315332,13.995399,52,1,4.8392954
"303","dicot-sim-126-2-20.rsml","dicot","126","2",57.945023,14,14.499609,18,0.8518712,2.8532667,13.995399,51,1,4.7462006
"304","dicot-sim-126-3-20.rsml","dicot","126","3",62.25859,14,14.499999,19,0.9364431,3.0141332,13.995399,51,1,4.7460847
"305","dicot-sim-126-4-20.rsml","dicot","126","4",57.885815,14,14.499941,15,0.92310375,2.6416,13.995399,47,1,4.4613304
"306","dicot-sim-126-5-20.rsml","dicot","126","5",59.575928,14,14.499998,17,0.8838415,2.4976666,13.995399,51,1,4.939802
"307","dicot-sim-126-6-20.rsml","dicot","126","6",56.895107,14,14.499757,17,0.86521137,3.0734,13.995399,49,1,4.4723387
"308","dicot-sim-126-7-20.rsml","dicot","126","7",63.246075,14,14.499997,23,0.902705,3.0056667,13.995399,54,1,4.7460847
"309","dicot-sim-126-8-20.rsml","dicot","126","8",62.38586,14,14.499998,19,0.9035069,2.4807334,13.995399,53,1,4.6581936
"310","dicot-sim-126-9-20.rsml","dicot","126","9",60.734352,14,14.499873,17,0.85619396,3.1072667,13.995399,54,1,4.7461376
"311","dicot-sim-127-1-20.rsml","dicot","127","1",10.063586,5,5.448394,0,0.5768992,0.5588,4.9445333,8,1,2.3532245
"312","dicot-sim-127-10-20.rsml","dicot","127","10",13.464074,5,5.4488006,2,0.6679393,0.99906665,4.9445333,12,1,3.529463
"313","dicot-sim-127-2-20.rsml","dicot","127","2",9.942974,5,5.4480057,0,0.49944097,0.49953333,4.9445333,9,1,3.0108058
"314","dicot-sim-127-3-20.rsml","dicot","127","3",15.808337,5,5.44857,0,0.69065124,0.635,4.9445333,15,1,4.687862
"315","dicot-sim-127-4-20.rsml","dicot","127","4",15.826552,5,5.4479504,2,0.6919068,1.1599333,4.9445333,15,1,5.061352
"316","dicot-sim-127-5-20.rsml","dicot","127","5",12.274915,5,5.4488463,1,0.68260676,0.8636,4.9445333,10,1,3.720807
"317","dicot-sim-127-6-20.rsml","dicot","127","6",10.774789,5,5.4487977,1,0.5917767,0.9059333,4.9445333,9,1,2.6470985
"318","dicot-sim-127-7-20.rsml","dicot","127","7",12.203956,5,5.4488244,0,0.67551315,0.635,4.9445333,10,1,3.4483075
"319","dicot-sim-127-8-20.rsml","dicot","127","8",12.168128,5,5.4486537,1,0.55995625,0.82126665,4.9445333,12,1,4.0002275
"320","dicot-sim-127-9-20.rsml","dicot","127","9",10.806891,5,5.4487953,0,0.595344,0.56726664,4.9445333,9,1,3.000044
"321","dicot-sim-128-1-20.rsml","dicot","128","1",181.15564,18,18.499987,93,1.2807534,2.8871334,17.991667,127,1,9.075846
"322","dicot-sim-128-10-20.rsml","dicot","128","10",160.7814,18,18.499866,71,1.0778908,2.5992665,17.991667,132,1,9.433243
"323","dicot-sim-128-2-20.rsml","dicot","128","2",185.29646,18,18.499884,92,1.2929965,2.5992665,17.991667,129,1,9.21884
"324","dicot-sim-128-3-20.rsml","dicot","128","3",160.21034,18,18.499968,81,1.2216413,2.4299333,17.991667,116,1,8.397418
"325","dicot-sim-128-4-20.rsml","dicot","128","4",167.99911,18,18.499584,79,1.1959965,3.0903332,17.991667,125,1,9.168202
"326","dicot-sim-128-5-20.rsml","dicot","128","5",160.21114,18,18.499792,74,1.1908513,2.8278666,17.991667,119,1,8.728015
"327","dicot-sim-128-6-20.rsml","dicot","128","6",158.0211,18,18.499924,80,1.2800106,3.2173333,17.991667,109,1,7.890704
"328","dicot-sim-128-7-20.rsml","dicot","128","7",162.23979,18,18.499739,71,1.1142646,2.9040666,17.991667,129,1,9.218935
"329","dicot-sim-128-8-20.rsml","dicot","128","8",184.01724,18,18.49999,88,1.2539186,3.1157334,17.991667,132,1,9.43316
"330","dicot-sim-128-9-20.rsml","dicot","128","9",186.07608,18,18.499882,93,1.2413051,2.54,17.991667,135,1,9.647624
"331","dicot-sim-129-1-20.rsml","dicot","129","1",18.883453,13,13.999831,2,0.81393695,0.9906,13.495867,6,1,0.6502011
"332","dicot-sim-129-10-20.rsml","dicot","129","10",25.984863,13,13.999319,4,0.8561102,1.3716,13.495867,14,1,1.6550899
"333","dicot-sim-129-2-20.rsml","dicot","129","2",22.39352,13,13.999999,3,0.93261325,1.397,13.495867,9,1,1.3003899
"334","dicot-sim-129-3-20.rsml","dicot","129","3",20.395483,13,13.999994,2,0.71060985,0.74506664,13.495867,9,1,1.2319487
"335","dicot-sim-129-4-20.rsml","dicot","129","4",22.63893,13,13.99996,2,0.785361,0.8551333,13.495867,11,1,1.7880373
"336","dicot-sim-129-5-20.rsml","dicot","129","5",19.606714,13,13.999836,1,0.7008598,0.6265333,13.495867,8,1,1.2238985
"337","dicot-sim-129-6-20.rsml","dicot","129","6",18.46375,13,13.999489,3,0.8928526,1.0752666,13.495867,5,1,1.1821733
"338","dicot-sim-129-7-20.rsml","dicot","129","7",18.99829,13,13.999505,1,0.7141118,0.7535333,13.495867,7,1,0.82753307
"339","dicot-sim-129-8-20.rsml","dicot","129","8",22.258749,13,13.999921,2,0.91764766,1.3716,13.495867,9,1,1.376892
"340","dicot-sim-129-9-20.rsml","dicot","129","9",20.712593,13,13.999644,1,0.6712948,0.6519333,13.495867,10,1,1.4448844
"341","dicot-sim-13-1-20.rsml","dicot","13","1",99.92847,20,20.499847,52,1.6209924,2.5738666,19.998266,49,1,2.890472
"342","dicot-sim-13-10-20.rsml","dicot","13","10",105.94485,20,20.499645,54,1.6753963,3.1496,19.998266,51,1,3.1473427
"343","dicot-sim-13-2-20.rsml","dicot","13","2",106.08599,20,20.499733,54,1.6458895,3.0818667,19.998266,52,1,3.1132443
"344","dicot-sim-13-3-20.rsml","dicot","13","3",112.14695,20,20.499912,60,1.6663096,2.2690666,19.998266,55,1,3.447171
"345","dicot-sim-13-4-20.rsml","dicot","13","4",119.72375,20,20.499897,65,1.8374784,2.8024666,19.998266,54,1,3.2329524
"346","dicot-sim-13-5-20.rsml","dicot","13","5",123.62895,20,20.499985,69,1.8092798,3.6914666,19.998266,57,1,3.5175447
"347","dicot-sim-13-6-20.rsml","dicot","13","6",107.50777,20,20.499556,56,1.6416645,2.7855332,19.998266,53,1,3.1731484
"348","dicot-sim-13-7-20.rsml","dicot","13","7",91.73922,20,20.499744,43,1.5157336,2.7855332,19.998266,47,1,3.0408032
"349","dicot-sim-13-8-20.rsml","dicot","13","8",118.98295,20,20.499577,62,1.6979891,3.175,19.998266,58,1,3.4214294
"350","dicot-sim-13-9-20.rsml","dicot","13","9",105.13324,20,20.499956,54,1.6594766,3.1241999,19.998266,51,1,3.0995965
"351","dicot-sim-130-1-20.rsml","dicot","130","1",108.99256,21,21.999514,50,1.3808423,5.588,21.496866,63,1,3.465799
"352","dicot-sim-130-10-20.rsml","dicot","130","10",112.4244,21,21.998487,53,1.532643,6.6632667,21.496866,59,1,3.1917758
"353","dicot-sim-130-2-20.rsml","dicot","130","2",113.530716,21,21.998682,53,1.4081854,4.9106665,21.496866,65,1,3.516338
"354","dicot-sim-130-3-20.rsml","dicot","130","3",101.874374,21,21.998299,46,1.2883236,5.071533,21.496866,62,1,3.2459517
"355","dicot-sim-130-4-20.rsml","dicot","130","4",110.60268,21,21.999374,56,1.5017511,5.4356,21.496866,59,1,3.0887377
"356","dicot-sim-130-5-20.rsml","dicot","130","5",113.97814,21,21.999563,55,1.4150547,5.7065334,21.496866,65,1,3.4028177
"357","dicot-sim-130-6-20.rsml","dicot","130","6",110.90702,21,21.999985,56,1.5597723,5.6811333,21.496866,57,1,3.0328684
"358","dicot-sim-130-7-20.rsml","dicot","130","7",109.008125,21,21.999872,54,1.4263651,4.9360666,21.496866,61,1,3.193368
"359","dicot-sim-130-8-20.rsml","dicot","130","8",115.52601,21,21.999992,56,1.4170609,5.1731334,21.496866,66,1,3.4551003
"360","dicot-sim-130-9-20.rsml","dicot","130","9",118.772484,21,21.999865,59,1.4231268,5.5202665,21.496866,68,1,3.6181762
"361","dicot-sim-131-1-20.rsml","dicot","131","1",82.72713,29,29.999987,35,2.1090858,2.8871334,29.497866,25,1,1.4750305
"362","dicot-sim-131-10-20.rsml","dicot","131","10",86.24083,29,29.999893,39,1.8746976,2.7601333,29.497866,30,1,1.4694647
"363","dicot-sim-131-2-20.rsml","dicot","131","2",97.34971,29,29.999947,51,2.1725724,3.1665332,29.497866,31,1,1.5184467
"364","dicot-sim-131-3-20.rsml","dicot","131","3",88.795975,29,29.99976,43,2.177637,2.8617332,29.497866,27,1,1.6300802
"365","dicot-sim-131-4-20.rsml","dicot","131","4",70.436295,29,29.99988,25,1.7581053,2.5654,29.497866,23,1,1.1482552
"366","dicot-sim-131-5-20.rsml","dicot","131","5",68.94723,29,29.99996,25,1.7703304,2.2775333,29.497866,22,1,1.0576518
"367","dicot-sim-131-6-20.rsml","dicot","131","6",88.843,29,29.999962,42,2.0290704,2.7262666,29.497866,29,1,1.4204824
"368","dicot-sim-131-7-20.rsml","dicot","131","7",92.97211,29,29.999912,49,2.2490072,2.8363333,29.497866,28,1,1.3216282
"369","dicot-sim-131-8-20.rsml","dicot","131","8",88.11119,29,29.999645,40,2.0754123,2.8448,29.497866,28,1,1.5143647
"370","dicot-sim-131-9-20.rsml","dicot","131","9",90.824554,29,29.999933,46,2.172309,2.7262666,29.497866,28,1,1.4252845
"371","dicot-sim-132-1-20.rsml","dicot","132","1",245.24307,19,19.99962,162,2.1451757,3.3866665,19.498734,105,1,6.7817984
"372","dicot-sim-132-10-20.rsml","dicot","132","10",249.13333,19,19.999968,167,2.2686472,2.8278666,19.498734,101,1,6.523297
"373","dicot-sim-132-2-20.rsml","dicot","132","2",209.66379,19,19.999943,135,2.1073759,3.2512,19.498734,90,1,5.812848
"374","dicot-sim-132-3-20.rsml","dicot","132","3",225.89948,19,19.999971,146,2.0589952,3.2427332,19.498734,100,1,6.4587083
"375","dicot-sim-132-4-20.rsml","dicot","132","4",234.55415,19,19.999891,154,2.1242995,2.9887333,19.498734,101,1,6.5233293
"376","dicot-sim-132-5-20.rsml","dicot","132","5",220.399,19,19.99986,133,1.98415,2.8871334,19.498734,101,1,6.523342
"377","dicot-sim-132-6-20.rsml","dicot","132","6",239.11664,19,19.999882,156,2.1482031,3.2766,19.498734,102,1,6.5879216
"378","dicot-sim-132-7-20.rsml","dicot","132","7",218.50053,19,19.999985,143,2.2556884,3.5644667,19.498734,88,1,5.9110036
